chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr2L	10242011	10243011	94	59	107	111	78	153	47	19	20	50	20	16	start
chr2L	10242184	10243184	95	61	117	117	89	175	47	17	24	57	20	20	start
chr2L	10247001	10248001	537	208	528	421	276	567	274	91	109	324	127	119	start
chr2L	10250236	10251236	555	234	696	316	295	784	266	109	90	337	109	111	start
chr2L	10250292	10251292	535	233	678	308	290	762	260	105	87	323	101	109	start
chr2L	10251342	10252342	56	38	91	40	41	55	50	19	30	43	20	30	start
chr2L	10255818	10256818	252	114	281	152	102	237	98	56	40	98	46	35	start
chr2L	10255825	10256825	254	114	279	154	102	236	98	55	41	98	46	37	start
chr2L	10261294	10262294	84	31	110	26	21	68	34	24	25	22	12	9	start
chr2L	10262140	10263140	140	63	136	103	66	122	70	15	32	41	25	28	start
chr2L	10263624	10264624	392	168	360	260	187	427	160	62	47	198	99	80	start
chr2L	10264835	10265835	278	88	297	179	134	262	140	63	65	102	54	52	start
chr2L	10266202	10267202	262	96	284	172	131	276	133	42	58	135	48	60	start
chr2L	10268371	10269371	195	98	235	147	120	250	76	33	21	119	39	47	start
chr2L	10270942	10271942	93	45	116	37	33	59	71	30	46	33	11	6	start
chr2L	10271824	10272824	130	46	124	73	89	107	73	17	40	63	35	29	start
chr2L	10272126	10273126	91	23	92	47	59	68	39	10	32	37	23	29	start
chr2L	10278450	10279450	103	78	157	87	81	172	59	30	34	80	28	40	start
chr2L	10292178	10293178	412	148	498	108	70	244	166	84	53	92	29	31	start
chr2L	10295358	10296358	258	138	270	204	175	246	102	54	39	106	56	31	start
chr2L	10295365	10296365	258	138	268	204	175	246	102	54	39	105	56	31	start
chr2L	10299476	10300476	247	107	267	90	88	160	121	50	48	90	40	30	start
chr2L	10299600	10300600	218	80	245	66	62	130	107	43	39	68	28	18	start
chr2L	10303568	10304568	584	258	677	462	306	753	270	98	109	304	153	104	start
chr2L	10306421	10307421	578	248	603	349	279	468	255	127	115	236	89	92	start
chr2L	10307630	10308630	71	28	80	49	36	65	50	23	38	48	16	22	start
chr2L	10310549	10311549	91	68	145	52	40	99	54	22	19	64	11	12	start
chr2L	10311764	10312764	634	307	688	264	188	444	295	112	102	270	68	63	start
chr2L	10311815	10312815	632	303	681	261	186	431	286	112	102	262	70	61	start
chr2L	10314291	10315291	442	159	417	220	172	368	203	83	81	197	86	51	start
chr2L	10321975	10322975	28	21	80	35	29	72	34	18	24	24	15	17	start
chr2L	10322985	10323985	45	30	60	39	47	45	41	14	10	21	13	21	start
chr2L	10322998	10323998	48	32	59	41	47	47	43	15	10	22	13	22	start
chr2L	10324525	10325525	96	46	75	119	56	99	71	28	47	38	18	42	start
chr2L	10327699	10328699	248	92	225	113	93	194	123	32	36	85	24	36	start
chr2L	10330970	10331970	161	82	206	104	80	166	82	30	33	82	24	29	start
chr2L	10333233	10334233	396	167	398	184	131	342	160	99	93	161	73	65	start
chr2L	10333413	10334413	493	205	470	200	143	356	212	122	116	164	77	73	start
chr2L	10338956	10339956	817	408	691	264	218	288	374	180	126	158	102	50	start
chr2L	10341115	10342115	287	119	449	188	144	399	189	71	43	133	45	56	start
chr2L	10342093	10343093	147	57	153	154	118	323	103	49	39	168	54	59	start
chr2L	10342201	10343201	153	61	151	165	112	326	108	48	42	162	53	63	start
chr2L	10343941	10344941	101	50	110	42	51	101	33	14	16	47	14	22	start
chr2L	10347350	10348350	30	27	57	49	40	58	48	13	18	38	7	22	start
chr2L	10354242	10355242	35	25	57	40	49	74	22	9	16	26	11	12	start
chr2L	10356294	10357294	660	290	583	439	339	791	278	158	124	324	148	116	start
chr2L	10357633	10358633	75	33	100	40	37	72	71	12	22	44	20	22	start
chr2L	10357683	10358683	82	33	106	34	37	70	73	13	21	44	22	21	start
chr2L	10362488	10363488	383	126	433	195	140	381	203	62	54	134	48	51	start
chr2L	10363970	10364970	372	117	409	105	77	327	228	74	44	145	71	43	start
chr2L	10366191	10367191	649	275	612	298	248	454	273	104	103	186	91	69	start
chr2L	10372868	10373868	34	24	65	40	23	48	30	10	12	18	19	10	start
chr2L	10373685	10374685	68	31	99	68	52	77	46	17	13	33	26	21	start
chr2L	10375667	10376667	722	270	677	409	316	544	279	106	102	245	136	92	start
chr2L	10375977	10376977	253	113	389	132	89	209	182	66	43	164	51	21	start
chr2L	10379602	10380602	506	240	405	227	150	279	222	84	83	143	48	56	start
chr2L	10384238	10385238	50	23	75	51	44	68	38	12	26	35	12	18	start
chr2L	10386161	10387161	565	235	620	334	233	508	306	158	82	272	85	91	start
chr2L	10387604	10388604	614	284	748	366	348	649	350	136	116	296	113	101	start
chr2L	10392366	10393366	43	34	65	35	24	57	37	13	10	12	10	10	start
chr2L	10393273	10394273	92	52	117	44	37	98	51	27	27	27	19	23	start
chr2L	10393346	10394346	99	53	115	49	46	99	52	25	30	30	20	24	start
chr2L	10396215	10397215	473	239	714	239	175	531	304	68	75	302	95	68	start
chr2L	10396678	10397678	469	220	752	218	158	501	336	80	72	303	81	69	start
chr2L	10397500	10398500	124	50	190	38	36	60	89	31	32	28	16	16	start
chr2L	10402696	10403696	125	71	177	113	98	230	88	34	36	115	50	66	start
chr2L	10403638	10404638	179	86	295	64	36	176	118	41	59	91	39	35	start
chr2L	10405064	10406064	85	35	116	70	46	127	31	12	32	49	26	17	start
chr2L	10407851	10408851	335	166	318	237	159	358	179	82	41	162	78	56	start
chr2L	10410036	10411036	315	175	269	286	212	356	129	60	54	187	64	73	start
chr2L	10413516	10414516	949	475	1125	448	361	743	498	202	184	310	131	168	start
chr2L	10414089	10415089	222	131	405	105	95	312	163	56	33	122	35	60	start
chr2L	10418689	10419689	333	145	273	138	89	287	130	54	69	144	66	57	start
chr2L	10420124	10421124	74	32	59	84	49	103	47	22	37	61	28	23	start
chr2L	10420210	10421210	71	36	64	86	42	102	41	20	37	65	28	25	start
chr2L	10422790	10423790	604	280	688	350	306	509	265	139	117	331	94	125	start
chr2L	10422833	10423833	581	279	651	315	279	445	248	134	121	304	89	114	start
chr2L	10424982	10425982	178	91	146	143	127	142	62	42	41	98	40	40	start
chr2L	10426386	10427386	598	213	561	310	211	489	313	117	107	220	109	80	start
chr2L	10428328	10429328	271	119	289	178	111	262	171	52	53	142	44	61	start
chr2L	10429419	10430419	131	60	85	133	83	117	36	33	29	70	19	32	start
chr2L	10430837	10431837	854	318	785	266	211	319	330	201	164	167	94	95	start
chr2L	10435494	10436494	123	59	114	34	32	95	56	12	21	56	15	15	start
chr2L	10437047	10438047	378	147	374	286	149	421	194	63	59	193	56	63	start
chr2L	10438939	10439939	255	81	229	106	68	145	111	42	58	95	30	40	start
chr2L	10441319	10442319	73	32	109	29	26	41	40	17	20	23	8	7	start
chr2L	10442033	10443033	331	187	436	92	72	104	140	68	70	61	34	23	start
chr2L	10442224	10443224	294	184	369	83	66	90	123	63	62	59	26	21	start
chr2L	10452176	10453176	45	20	72	44	46	71	30	25	13	33	8	12	start
chr2L	10457157	10458157	1150	481	1225	964	777	1449	554	211	170	624	311	241	start
chr2L	10476572	10477572	217	84	292	124	79	251	126	34	42	117	45	48	start
chr2L	10488193	10489193	487	225	516	233	142	310	245	91	65	135	68	52	start
chr2L	10488345	10489345	488	227	509	264	170	341	236	86	64	135	72	55	start
chr2L	10489399	10490399	115	59	122	185	177	200	67	17	27	110	45	32	start
chr2L	10491313	10492313	70	41	73	36	36	50	44	16	28	30	13	14	start
chr2L	10505800	10506800	1249	515	1126	554	496	1102	622	275	237	489	240	164	start
chr2L	10506580	10507580	1346	607	1419	614	552	1227	676	270	237	555	213	190	start
chr2L	10506620	10507620	1333	601	1393	610	548	1202	668	267	233	545	212	187	start
chr2L	10507358	10508358	147	94	134	99	123	173	84	42	55	76	36	47	start
chr2L	10510171	10511171	94	47	127	90	69	103	49	37	25	56	20	36	start
chr2L	10510752	10511752	66	34	84	59	56	96	64	20	31	45	22	24	start
chr2L	10516834	10517834	766	361	904	388	304	752	393	148	104	413	126	148	start
chr2L	10527071	10528071	147	56	122	109	97	196	82	30	20	48	36	22	start
chr2L	10528627	10529627	391	160	395	374	332	464	152	58	88	209	77	88	start
chr2L	10528914	10529914	394	163	397	375	329	466	155	66	88	208	76	92	start
chr2L	10542359	10543359	32	24	29	42	35	56	59	6	26	40	17	12	start
chr2L	10566754	10567754	71	71	69	89	95	79	55	22	32	32	28	22	start
chr2L	10575359	10576359	82	46	73	55	29	57	50	14	17	49	20	9	start
chr2L	10575368	10576368	82	46	73	56	29	59	50	12	21	50	20	9	start
chr2L	10579252	10580252	71	40	63	48	55	78	40	21	23	15	11	6	start
chr2L	10628851	10629851	84	60	103	42	40	52	52	27	28	39	22	15	start
chr2L	10638061	10639061	84	41	80	90	70	69	42	17	28	33	10	30	start
chr2L	10650356	10651356	62	21	54	46	37	67	29	10	30	33	14	17	start
chr2L	10657126	10658126	234	122	278	84	64	142	110	42	40	35	18	28	start
chr2L	10657780	10658780	127	58	171	80	58	108	63	21	16	25	17	24	start
chr2L	10661580	10662580	443	229	258	498	412	729	275	182	137	288	221	143	start
chr2L	10676697	10677697	802	360	582	313	233	560	410	189	175	248	115	97	start
chr2L	10676864	10677864	1169	486	784	397	313	677	524	256	219	301	153	123	start
chr2L	10677316	10678316	980	391	622	251	219	404	411	217	183	174	117	107	start
chr2L	10679650	10680650	348	141	356	380	387	646	172	74	60	220	108	102	start
chr2L	10680529	10681529	104	27	112	51	60	77	65	29	20	30	29	12	start
chr2L	10681401	10682401	107	48	88	66	54	143	47	20	39	32	23	31	start
chr2L	10681465	10682465	102	48	90	71	57	161	47	20	38	35	26	34	start
chr2L	10683266	10684266	50	24	49	40	29	50	40	19	21	11	5	18	start
chr2L	10685623	10686623	59	23	73	44	40	82	47	23	27	23	13	7	start
chr2L	10685890	10686890	121	61	102	89	77	148	79	36	42	71	25	19	start
chr2L	10688233	10689233	148	59	102	99	61	158	76	35	37	68	25	22	start
chr2L	10692439	10693439	52	36	63	45	36	49	50	22	28	46	16	17	start
chr2L	10694499	10695499	61	33	91	27	31	58	30	21	14	37	2	15	start
chr2L	10694557	10695557	61	33	95	30	25	54	31	19	16	36	2	17	start
chr2L	10694708	10695708	56	38	71	33	32	54	31	23	15	30	4	15	start
chr2L	10698907	10699907	104	51	93	75	64	109	55	12	19	48	17	25	start
chr2L	10699016	10700016	106	52	89	80	63	113	61	14	23	49	17	28	start
chr2L	10701439	10702439	118	48	120	101	62	119	58	26	32	57	14	23	start
chr2L	10701734	10702734	80	42	81	83	60	75	47	23	30	48	10	24	start
chr2L	10703120	10704120	74	34	68	56	38	53	46	25	24	31	12	18	start
chr2L	10709600	10710600	45	28	35	46	34	53	15	10	19	28	12	22	start
chr2L	10725014	10726014	356	116	295	143	130	195	110	70	78	40	49	31	start
chr2L	10730899	10731899	119	78	100	128	69	122	54	35	25	60	33	46	start
chr2L	10732152	10733152	749	315	735	166	116	265	362	160	147	84	49	37	start
chr2L	10732792	10733792	350	152	273	71	63	73	160	86	86	29	23	20	start
chr2L	10735818	10736818	689	311	612	341	323	433	331	137	126	209	79	90	start
chr2L	10736844	10737844	796	326	619	516	373	638	287	159	122	269	124	131	start
chr2L	10740281	10741281	131	74	144	136	88	118	83	27	41	73	36	33	start
chr2L	10741384	10742384	161	82	106	128	109	121	103	42	42	70	19	38	start
chr2L	10760615	10761615	75	30	95	54	39	55	51	9	15	38	15	24	start
chr2L	10764509	10765509	82	30	59	26	33	27	29	21	22	29	4	6	start
chr2L	10767733	10768733	1035	482	895	769	696	1099	402	199	192	511	290	235	start
chr2L	10770367	10771367	109	56	102	119	75	130	48	23	27	55	25	42	start
chr2L	10770430	10771430	108	55	109	127	77	138	47	25	25	57	26	44	start
chr2L	10771537	10772537	77	31	119	69	38	109	47	10	23	59	20	15	start
chr2L	10785002	10786002	144	44	132	370	312	356	59	39	27	166	78	84	start
chr2L	10801094	10802094	2366	944	1765	1466	1284	1914	1027	558	451	829	556	362	start
chr2L	10818606	10819606	93	55	107	70	42	70	69	16	40	36	16	20	start
chr2L	10837231	10838231	128	54	95	79	69	145	60	32	36	52	21	27	start
chr2L	10837359	10838359	130	55	104	81	71	157	65	34	41	53	21	31	start
chr2L	10839844	10840844	153	84	152	80	93	140	99	30	54	62	24	42	start
chr2L	10842513	10843513	544	245	695	278	260	567	305	104	100	241	99	83	start
chr2L	10845287	10846287	91	65	138	123	98	156	47	27	47	48	30	43	start
chr2L	10846726	10847726	175	65	192	131	94	134	91	23	42	98	19	48	start
chr2L	10846924	10847924	151	55	180	117	85	119	74	17	36	81	17	36	start
chr2L	10847214	10848214	158	59	159	130	86	131	71	20	37	69	26	36	start
chr2L	10849640	10850640	643	308	627	215	154	384	262	108	127	196	79	75	start
chr2L	10852010	10853010	94	34	95	93	76	73	65	28	43	43	19	15	start
chr2L	10853934	10854934	105	66	100	83	80	75	95	17	36	49	19	24	start
chr2L	10856296	10857296	619	283	665	288	221	486	255	96	116	186	87	64	start
chr2L	10858035	10859035	524	188	528	244	203	477	214	80	68	255	53	70	start
chr2L	10861693	10862693	69	25	97	49	35	96	43	14	27	19	18	20	start
chr2L	10870366	10871366	72	48	76	59	56	69	27	11	27	53	13	38	start
chr2L	10887768	10888768	43	23	41	50	36	24	21	11	18	19	11	11	start
chr2L	10894143	10895143	30	26	42	34	24	34	34	18	20	15	18	18	start
chr2L	10900000	10901000	66	31	71	52	47	51	63	14	32	28	10	21	start
chr2L	10900147	10901147	69	30	65	48	44	48	55	11	28	27	14	19	start
chr2L	10905769	10906769	48	27	40	35	37	75	29	21	12	40	11	14	start
chr2L	10909550	10910550	57	20	51	39	30	33	35	9	18	21	14	6	start
chr2L	10909662	10910662	61	20	49	39	32	32	38	8	22	20	14	6	start
chr2L	10917191	10918191	54	24	32	30	52	50	29	13	20	19	11	27	start
chr2L	10941857	10942857	91	37	99	67	42	60	48	23	18	30	14	12	start
chr2L	10964404	10965404	219	68	224	183	106	338	113	53	44	142	66	42	start
chr2L	10964639	10965639	223	75	222	178	106	335	110	55	36	136	57	46	start
chr2L	10969942	10970942	470	227	725	261	184	365	292	88	71	148	68	50	start
chr2L	10971779	10972779	111	68	112	72	72	102	45	19	28	35	14	22	start
chr2L	10972097	10973097	133	87	145	90	90	115	63	26	37	45	22	25	start
chr2L	10972942	10973942	105	45	80	97	62	75	46	15	39	52	15	26	start
chr2L	10975021	10976021	599	250	508	443	306	593	214	96	88	261	155	88	start
chr2L	10975277	10976277	650	305	608	409	278	627	289	113	95	287	132	104	start
chr2L	10976271	10977271	1702	836	1617	913	777	1579	737	298	313	666	325	335	start
chr2L	10987305	10988305	398	173	463	198	156	400	134	73	53	158	45	40	start
chr2L	10988900	10989900	469	184	523	338	251	561	236	129	59	241	109	70	start
chr2L	10997318	10998318	58	25	77	36	32	52	49	9	9	29	23	14	start
chr2L	11001571	11002571	125	72	170	151	75	143	95	26	28	72	33	30	start
chr2L	11002257	11003257	149	79	155	148	89	157	92	22	30	72	32	41	start
chr2L	11002339	11003339	131	68	140	132	75	136	84	20	23	63	31	36	start
chr2L	11010661	11011661	763	353	787	454	320	656	315	141	153	396	135	135	start
chr2L	11010811	11011811	746	352	792	462	315	663	324	144	149	399	136	132	start
chr2L	11012705	11013705	105	36	118	44	26	80	68	22	35	28	13	17	start
chr2L	11015119	11016119	259	125	209	206	128	222	117	61	48	82	44	42	start
chr2L	11016494	11017494	84	35	78	49	53	98	62	20	33	31	21	29	start
chr2L	11028283	11029283	217	92	147	70	55	40	131	47	58	15	12	18	start
chr2L	11034294	11035294	66	31	65	61	56	97	44	12	9	35	20	17	start
chr2L	11070284	11071284	197	75	151	169	111	271	100	48	54	112	34	69	start
chr2L	11070526	11071526	60	27	41	48	41	95	36	21	31	31	12	27	start
chr2L	11073970	11074970	746	303	434	363	263	424	505	311	438	139	79	123	start
chr2L	11075012	11076012	66	42	84	40	37	64	43	18	29	54	11	32	start
chr2L	11086220	11087220	84	63	71	59	40	32	26	20	47	13	6	16	start
chr2L	11087830	11088830	50	31	74	59	50	46	31	13	24	31	10	23	start
chr2L	11090943	11091943	311	192	354	166	131	274	130	74	74	130	86	53	start
chr2L	11094649	11095649	39	21	59	39	25	81	23	7	10	28	14	13	start
chr2L	11100462	11101462	954	469	1110	119	113	156	535	221	173	94	34	30	start
chr2L	11106442	11107442	1287	625	1587	906	730	1310	691	331	247	583	273	275	start
chr2L	11113513	11114513	240	126	292	143	104	184	123	74	50	85	25	31	start
chr2L	11115134	11116134	79	28	68	58	59	70	47	21	23	21	15	16	start
chr2L	11120141	11121141	427	208	394	249	160	389	211	98	90	172	59	66	start
chr2L	11122073	11123073	51	43	62	39	52	47	37	2	10	35	25	24	start
chr2L	11123276	11124276	562	286	811	204	181	342	345	80	76	160	83	73	start
chr2L	11128431	11129431	148	59	108	95	93	118	77	16	44	77	14	45	start
chr2L	11130236	11131236	1330	621	1177	579	385	708	462	265	232	322	157	119	start
chr2L	11135892	11136892	58	37	109	30	31	69	57	23	20	32	13	13	start
chr2L	11144078	11145078	219	79	193	363	279	350	73	39	38	118	54	35	start
chr2L	11144216	11145216	174	73	168	268	198	269	67	37	37	101	39	27	start
chr2L	11151005	11152005	109	41	100	81	82	77	46	16	24	37	16	26	start
chr2L	11155617	11156617	2082	911	1830	1343	1079	1647	743	405	370	756	361	290	start
chr2L	11157877	11158877	81	27	95	42	37	75	49	16	13	35	15	23	start
chr2L	11170666	11171666	112	52	126	65	38	62	83	37	18	48	18	12	start
chr2L	11170728	11171728	118	56	124	68	39	68	84	37	21	49	18	12	start
chr2L	11178531	11179531	529	252	667	219	148	395	284	94	79	196	78	53	start
chr2L	11205027	11206027	95	38	78	132	130	235	57	35	20	80	65	38	start
chr2L	11210177	11211177	2151	775	1413	1220	969	1539	685	442	339	669	398	306	start
chr2L	11211296	11212296	282	111	281	107	88	193	95	41	42	115	29	33	start
chr2L	11234334	11235334	116	53	142	47	46	87	60	17	23	34	17	24	start
chr2L	11234350	11235350	115	51	140	46	44	87	59	15	23	34	17	24	start
chr2L	11277520	11278520	1243	585	1091	783	662	1011	462	220	219	522	250	227	start
chr2L	11277650	11278650	1245	596	1101	784	677	1000	466	223	224	522	255	232	start
chr2L	11277778	11278778	1257	602	1105	798	688	1015	472	224	229	523	259	235	start
chr2L	11279556	11280556	441	224	376	203	119	275	179	74	67	151	46	56	start
chr2L	11279797	11280797	487	227	412	254	136	340	208	78	69	173	54	56	start
chr2L	11281589	11282589	434	159	309	197	172	271	160	78	76	112	68	72	start
chr2L	11283826	11284826	82	54	138	75	66	93	63	20	34	44	13	27	start
chr2L	11290131	11291131	152	60	114	63	57	102	68	27	27	45	31	24	start
chr2L	11307252	11308252	922	174	353	345	300	564	302	154	145	210	101	82	start
chr2L	11338050	11339050	90	39	45	41	37	50	42	14	25	18	12	20	start
chr2L	11353500	11354500	93	46	79	59	35	88	38	16	24	38	14	22	start
chr2L	11358372	11359372	3614	1412	2446	2118	1622	2734	1330	650	535	1296	646	490	start
chr2L	11364788	11365788	83	29	74	50	70	88	38	19	21	51	14	33	start
chr2L	11387369	11388369	227	55	88	139	120	170	113	31	32	75	48	44	start
chr2L	11389610	11390610	101	34	98	42	34	62	54	19	19	20	21	12	start
chr2L	11433810	11434810	251	86	178	106	112	343	102	83	54	113	35	44	start
chr2L	11496303	11497303	97	58	64	89	73	83	61	19	21	33	27	21	start
chr2L	11501214	11502214	164	62	162	195	139	313	113	27	43	103	58	39	start
chr2L	11516890	11517890	1746	736	1795	431	314	786	847	331	288	393	129	168	start
chr2L	11519331	11520331	95	40	96	74	84	95	47	20	21	32	24	13	start
chr2L	11519857	11520857	79	34	98	151	101	131	37	17	27	57	39	28	start
chr2L	11521264	11522264	87	33	76	53	32	60	50	12	22	18	12	13	start
chr2L	11522803	11523803	38	27	49	39	54	57	27	18	21	28	14	19	start
chr2L	11528537	11529537	162	75	242	278	285	346	91	21	32	75	42	48	start
chr2L	11529023	11530023	78	28	78	50	54	78	33	12	11	16	11	21	start
chr2L	11531319	11532319	70	23	97	35	29	71	30	18	19	25	17	21	start
chr2L	11548139	11549139	34	27	34	26	26	68	30	10	14	26	10	12	start
chr2L	11581436	11582436	104	52	118	42	24	55	72	12	45	23	13	13	start
chr2L	11584932	11585932	109	38	62	39	31	48	50	20	22	24	8	16	start
chr2L	11610009	11611009	261	129	423	44	28	46	202	65	111	33	12	7	start
chr2L	11644118	11645118	73	26	31	45	38	58	32	13	25	25	18	24	start
chr2L	11644638	11645638	62	28	37	33	21	45	27	16	19	27	10	7	start
chr2L	11650830	11651830	89	48	61	98	48	96	46	16	35	40	22	31	start
chr2L	11662758	11663758	76	44	76	67	45	63	49	17	24	28	24	15	start
chr2L	11694303	11695303	61	36	83	55	49	90	41	14	28	40	14	29	start
chr2L	11735901	11736901	38	21	51	43	21	111	47	8	23	40	15	14	start
chr2L	11738447	11739447	66	40	67	36	23	64	84	17	20	44	4	17	start
chr2L	11743245	11744245	44	33	51	50	48	85	36	16	19	43	20	36	start
chr2L	11787833	11788833	73	36	100	51	33	70	47	16	30	21	12	6	start
chr2L	11787936	11788936	78	36	102	49	39	79	47	16	32	26	10	8	start
chr2L	11790524	11791524	131	51	125	80	74	107	75	27	41	39	31	24	start
chr2L	11791911	11792911	213	99	167	167	103	187	98	60	54	79	34	71	start
chr2L	11797604	11798604	215	135	193	190	152	220	104	45	69	94	51	64	start
chr2L	11809591	11810591	45	32	63	25	31	58	36	11	30	39	9	14	start
chr2L	11809996	11810996	108	57	129	47	41	95	75	22	36	82	14	21	start
chr2L	11826703	11827703	121	55	124	100	82	118	58	31	35	62	38	33	start
chr2L	11834107	11835107	92	24	80	57	48	98	60	18	30	24	20	11	start
chr2L	11834819	11835819	183	61	126	82	70	119	82	31	50	33	34	23	start
chr2L	11835939	11836939	82	54	79	106	90	178	58	23	28	68	28	27	start
chr2L	11841095	11842095	65	28	43	57	31	74	35	3	14	43	24	15	start
chr2L	11842327	11843327	183	90	232	101	98	207	114	42	55	91	27	33	start
chr2L	11842636	11843636	178	97	248	93	76	147	111	41	57	76	22	24	start
chr2L	11843183	11844183	137	77	154	32	35	65	76	25	41	44	13	16	start
chr2L	11846725	11847725	32	22	41	43	39	28	30	11	16	25	13	9	start
chr2L	11849457	11850457	72	49	87	67	63	164	54	36	28	51	24	21	start
chr2L	11849806	11850806	104	60	111	94	87	180	67	37	42	65	36	31	start
chr2L	11937468	11938468	51	40	59	55	61	40	24	12	19	28	31	17	start
chr2L	11947464	11948464	63	25	71	40	23	71	37	9	16	32	12	20	start
chr2L	11951699	11952699	197	55	192	132	121	179	76	14	39	55	21	30	start
chr2L	11955729	11956729	269	116	267	242	182	345	126	50	63	130	51	67	start
