chrom	start	end	chrom_RNA	start_RNA	end_RNA	gene
chr2R	11451688	11452688	chr2R	11453392	11454469	CG7776
chr2R	11452268	11453268	chr2R	11453392	11454469	CG7776
chr2R	11466909	11467880	chr2R	11453392	11454469	CG7776
chr2R	11468100	11469909	chr2R	11453392	11454469	CG7776
chr2R	11470628	11472762	chr2R	11453392	11454469	CG7776
chr2R	11475207	11476207	chr2R	11453392	11454469	CG7776
chr2R	11477216	11482436	chr2R	11504928	11504934	CG17835
chr2R	11482652	11485332	chr2R	11504928	11504934	CG17835
chr2R	11485614	11490326	chr2R	11504928	11504934	CG17835
chr2R	11491745	11499717	chr2R	11504928	11504934	CG17835
chr2R	11509195	11510195	chr2R	11504928	11504934	CG17835
chr2R	11513029	11514068	chr2R	11521936	11522048	CG30034
chr2R	11514759	11515405	chr2R	11521936	11522048	CG30034
chr2R	11515623	11517122	chr2R	11521936	11522048	CG30034
chr2R	11517643	11521538	chr2R	11521936	11522048	CG30034
chr2R	11521821	11523186	chr2R	11521936	11522048	CG30034
chr2R	11527383	11528383	chr2R	11525127	11525225	CG9015
chr2R	11527710	11528710	chr2R	11525127	11525225	CG9015
chr2R	11532267	11534706	chr2R	11525127	11525225	CG9015
chr2R	11534964	11539793	chr2R	11525127	11525225	CG9015
chr2R	11540073	11551440	chr2R	11525127	11525225	CG9015
chr2R	11552002	11555496	chr2R	11580048	11580170	CG10897
chr2R	11556985	11559239	chr2R	11580048	11580170	CG10897
chr2R	11560045	11563645	chr2R	11580048	11580170	CG10897
chr2R	11568873	11570903	chr2R	11580048	11580170	CG10897
chr2R	11576984	11577984	chr2R	11580048	11580170	CG10897
chr2R	11582135	11583135	chr2R	11580048	11580170	CG10897
chr2R	11592626	11593626	chr2R	11580048	11580170	CG10897
chr2R	11594969	11599353	chr2R	11580048	11580170	CG10897
chr2R	11604436	11605436	chr2R	11617901	11619010	CG9006
chr2R	11615545	11616545	chr2R	11617901	11619010	CG9006
chr2R	11615694	11616694	chr2R	11617901	11619010	CG9006
chr2R	11616194	11617194	chr2R	11617901	11619010	CG9006
chr2R	11616368	11617368	chr2R	11617901	11619010	CG9006
chr2R	11618523	11619523	chr2R	11617901	11619010	CG9006
chr2R	11618978	11619978	chr2R	11617901	11619010	CG9006
chr2R	11632015	11633015	chr2R	11631940	11632570	CG9005
chr2R	11640441	11641441	chr2R	11644847	11644964	CG9003
chr2R	11640976	11641976	chr2R	11644847	11644964	CG9003
chr2R	11645413	11646413	chr2R	11644847	11644964	CG9003
chr2R	11645729	11646729	chr2R	11644847	11644964	CG9003
chr2R	11648014	11649014	chr2R	11651876	11652071	CG34228
chr2R	11651116	11652116	chr2R	11651876	11652071	CG34228
chr2R	11651356	11652356	chr2R	11651876	11652071	CG34228
chr2R	11651839	11652839	chr2R	11651876	11652071	CG34228
chr2R	11652255	11653255	chr2R	11651876	11652071	CG34228
chr2R	11656906	11665263	chr2R	11654897	11654957	CG13198
chr2R	11678854	11679854	chr2R	11679269	11679352	CG8998
chr2R	11678854	11679854	chr2R	11679472	11679586	CG8238
chr2R	11678991	11679991	chr2R	11679269	11679352	CG8998
chr2R	11678991	11679991	chr2R	11679472	11679586	CG8238
chr2R	11690363	11691363	chr2R	11690445	11690586	CG8996
chr2R	11690363	11691363	chr2R	11691295	11691412	CG13197
chr2R	11690784	11691784	chr2R	11691295	11691412	CG13197
chr2R	11697285	11698285	chr2R	11700646	11702449	CG13195
chr2R	11704254	11705254	chr2R	11700646	11702449	CG13195
chr2R	11707766	11708757	chr2R	11712261	11713130	CG13194
chr2R	11711762	11712762	chr2R	11712261	11713130	CG13194
chr2R	11728455	11730131	chr2R	11712261	11713130	CG13194
chr2R	11730421	11733925	chr2R	11712261	11713130	CG13194
chr2R	11735385	11739095	chr2R	11712261	11713130	CG13194
chr2R	11740970	11745125	chr2R	11768452	11768546	CG13193
chr2R	11745443	11751680	chr2R	11768452	11768546	CG13193
chr2R	11751897	11753765	chr2R	11768452	11768546	CG13193
chr2R	11754162	11756015	chr2R	11768452	11768546	CG13193
chr2R	11759526	11764950	chr2R	11768452	11768546	CG13193
chr2R	11771258	11773075	chr2R	11768452	11768546	CG13193
chr2R	11778735	11779735	chr2R	11787807	11788974	CG12444
chr2R	11789865	11790865	chr2R	11790368	11790934	CG12443
chr2R	11793227	11797389	chr2R	11790368	11790934	CG12443
chr2R	11813924	11814924	chr2R	11825415	11825553	CG13192
chr2R	11814463	11817640	chr2R	11825415	11825553	CG13192
chr2R	11820899	11822678	chr2R	11825415	11825553	CG13192
chr2R	11822998	11823922	chr2R	11825415	11825553	CG13192
chr2R	11824844	11825844	chr2R	11825415	11825553	CG13192
chr2R	11829387	11835028	chr2R	11825415	11825553	CG13192
chr2R	11839044	11840044	chr2R	11839271	11839530	CG8991
chr2R	11839325	11840325	chr2R	11839271	11839530	CG8991
chr2R	11841107	11842107	chr2R	11841723	11841762	CG34229
chr2R	11841602	11842602	chr2R	11841723	11841762	CG34229
chr2R	11843740	11844740	chr2R	11843878	11844238	CG8988
chr2R	11843877	11844877	chr2R	11843878	11844238	CG8988
chr2R	11852116	11853116	chr2R	11852618	11852906	CG8274
chr2R	11860702	11861702	chr2R	11861309	11861465	CG34230
chr2R	11860809	11861809	chr2R	11861309	11861465	CG34230
chr2R	11861515	11862515	chr2R	11862532	11863248	CG8986
chr2R	11862752	11863752	chr2R	11862532	11863248	CG8986
chr2R	11863611	11864611	chr2R	11862532	11863248	CG8986
chr2R	11863660	11864660	chr2R	11862532	11863248	CG8986
chr2R	11885085	11886085	chr2R	11885329	11885446	CG13185
chr2R	11885085	11886085	chr2R	11886066	11886648	CG13190
chr2R	11885566	11886566	chr2R	11886066	11886648	CG13190
chr2R	11890479	11891479	chr2R	11888574	11888688	CG8983
chr2R	11890634	11891634	chr2R	11893560	11895611	CG8280
chr2R	11890895	11891895	chr2R	11893560	11895611	CG8280
chr2R	11891621	11892621	chr2R	11893560	11895611	CG8280
chr2R	11896341	11897341	chr2R	11897108	11897236	CG30038
chr2R	11899016	11900016	chr2R	11899518	11901399	CG13189
chr2R	11903038	11904038	chr2R	11902618	11902840	CG8981
chr2R	11903418	11904418	chr2R	11902618	11902840	CG8981
chr2R	11903822	11904822	chr2R	11902618	11902840	CG8981
chr2R	11912279	11913279	chr2R	11912412	11912775	CG13183
chr2R	11913431	11916670	chr2R	11912412	11912775	CG13183
chr2R	11935830	11936965	chr2R	11939483	11940234	CG13188
chr2R	11939056	11940056	chr2R	11939483	11940234	CG13188
chr2R	11943198	11950637	chr2R	11939483	11940234	CG13188
chr2R	11951930	11956883	chr2R	11967836	11968231	CG8979
chr2R	11957136	11959635	chr2R	11967836	11968231	CG8979
chr2R	11959970	11963819	chr2R	11967836	11968231	CG8979
chr2R	11968350	11969350	chr2R	11967836	11968231	CG8979
chr2R	11969615	11970615	chr2R	11970673	11971075	CG8290
chr2R	11970185	11971185	chr2R	11970673	11971075	CG8290
chr2R	11978518	11979518	chr2R	11978885	11978949	CG30036
chr2R	11978593	11979593	chr2R	11978885	11978949	CG30036
chr2R	11984893	11985893	chr2R	11985215	11985443	CG8975
chr2R	11985507	11986507	chr2R	11986070	11986163	CG34231
chr2R	11988287	11989287	chr2R	11988622	11988756	CG8972
chr2R	11988630	11989630	chr2R	11988622	11988756	CG8972
chr2R	11988630	11989630	chr2R	11989566	11990932	CG8298
chr2R	11996741	12001471	chr2R	11989566	11990932	CG8298
chr2R	12014594	12015594	chr2R	12018877	12019824	CG8967
chr2R	12015395	12016395	chr2R	12018877	12019824	CG8967
chr2R	12019346	12020346	chr2R	12018877	12019824	CG8967
chr2R	12022645	12023645	chr2R	12024815	12025270	CG8964
chr2R	12024772	12025772	chr2R	12024815	12025270	CG8964
chr2R	12025113	12026113	chr2R	12024815	12025270	CG8964
chr2R	12027207	12028207	chr2R	12027222	12027688	CG8889
chr2R	12027207	12028207	chr2R	12027991	12028232	CG17509
chr2R	12027484	12028484	chr2R	12027222	12027688	CG8889
chr2R	12027484	12028484	chr2R	12027991	12028232	CG17509
chr2R	12033445	12034445	chr2R	12033947	12034432	CG8321
chr2R	12033710	12034710	chr2R	12033947	12034432	CG8321
chr2R	12036665	12037665	chr2R	12037305	12037464	CG8340
chr2R	12036797	12037797	chr2R	12037305	12037464	CG8340
chr2R	12038351	12039351	chr2R	12039089	12040001	CG8344
chr2R	12038540	12039540	chr2R	12039089	12040001	CG8344
chr2R	12044111	12045111	chr2R	12044613	12044908	CG8357
chr2R	12096242	12109284	chr2R	12116598	12118872	CG30040
chr2R	12111710	12114659	chr2R	12116598	12118872	CG30040
chr2R	12126743	12131246	chr2R	12138801	12139276	CG18343
chr2R	12138194	12139194	chr2R	12138801	12139276	CG18343
chr2R	12138286	12139286	chr2R	12138801	12139276	CG18343
chr2R	12139729	12140729	chr2R	12139984	12140062	CG8881
chr2R	12139729	12140729	chr2R	12140604	12141214	CG8378
chr2R	12140130	12141130	chr2R	12140604	12141214	CG8378
chr2R	12145209	12146209	chr2R	12145725	12145981	CG12367
chr2R	12145523	12146523	chr2R	12145725	12145981	CG12367
chr2R	12162498	12163498	chr2R	12162079	12162693	CG8877
chr2R	12163174	12164174	chr2R	12163750	12163800	CG13177
chr2R	12163936	12164936	chr2R	12163750	12163800	CG13177
chr2R	12167988	12168988	chr2R	12167993	12168203	CG16747
chr2R	12167988	12168988	chr2R	12168725	12169195	CG8427
chr2R	12168230	12169230	chr2R	12168725	12169195	CG8427
chr2R	12169057	12170057	chr2R	12168725	12169195	CG8427
chr2R	12169503	12170503	chr2R	12168725	12169195	CG8427
chr2R	12169652	12170652	chr2R	12168725	12169195	CG8427
chr2R	12169744	12170744	chr2R	12168725	12169195	CG8427
chr2R	12171206	12172206	chr2R	12168725	12169195	CG8427
chr2R	12173764	12174764	chr2R	12175736	12176718	CG8439
chr2R	12174301	12175301	chr2R	12175736	12176718	CG8439
chr2R	12174595	12175595	chr2R	12175736	12176718	CG8439
chr2R	12176929	12177929	chr2R	12177444	12178530	CG8862
chr2R	12177016	12178016	chr2R	12177444	12178530	CG8862
chr2R	12178053	12179053	chr2R	12177444	12178530	CG8862
chr2R	12178513	12179513	chr2R	12177444	12178530	CG8862
chr2R	12178513	12179513	chr2R	12179474	12179838	CG8860
chr2R	12178982	12179982	chr2R	12179474	12179838	CG8860
chr2R	12179245	12180245	chr2R	12179474	12179838	CG8860
chr2R	12179402	12180402	chr2R	12179474	12179838	CG8860
chr2R	12179992	12180992	chr2R	12180639	12182379	CG13176
chr2R	12180122	12181122	chr2R	12180639	12182379	CG13176
chr2R	12181873	12182873	chr2R	12180639	12182379	CG13176
chr2R	12181873	12182873	chr2R	12182638	12183577	CG13175
chr2R	12181873	12182873	chr2R	12182638	12183577	CG33964
chr2R	12182138	12183138	chr2R	12180639	12182379	CG13176
chr2R	12182138	12183138	chr2R	12182638	12183577	CG13175
chr2R	12182138	12183138	chr2R	12182638	12183577	CG33964
chr2R	12183343	12184343	chr2R	12182638	12183577	CG13175
chr2R	12183343	12184343	chr2R	12182638	12183577	CG33964
chr2R	12183343	12184343	chr2R	12183845	12184273	CG16792
chr2R	12183810	12184810	chr2R	12183845	12184273	CG16792
chr2R	12187837	12188837	chr2R	12189090	12190362	CG8859
chr2R	12187931	12188931	chr2R	12189090	12190362	CG8859
chr2R	12198354	12199354	chr2R	12198802	12198838	CG8858
chr2R	12198523	12199523	chr2R	12198802	12198838	CG8858
chr2R	12198682	12199682	chr2R	12198802	12198838	CG8858
chr2R	12198773	12199773	chr2R	12198802	12198838	CG8858
chr2R	12199161	12200161	chr2R	12198802	12198838	CG8858
chr2R	12199252	12200252	chr2R	12198802	12198838	CG8858
chr2R	12200315	12201315	chr2R	12200774	12200828	CG8857
chr2R	12216026	12219747	chr2R	12214029	12214350	CG13171
chr2R	12228810	12229810	chr2R	12225703	12226846	CG8854
chr2R	12237124	12238895	chr2R	12240408	12240762	CG13170
chr2R	12258152	12259152	chr2R	12257281	12257879	CG13167
chr2R	12258897	12259897	chr2R	12257281	12257879	CG13167
chr2R	12258908	12259908	chr2R	12257281	12257879	CG13167
chr2R	12259531	12260531	chr2R	12257281	12257879	CG13167
chr2R	12260313	12261313	chr2R	12257281	12257879	CG13167
chr2R	12264043	12265043	chr2R	12264742	12264917	CG8472
chr2R	12265776	12267666	chr2R	12264742	12264917	CG8472
chr2R	12280782	12283305	chr2R	12280287	12280498	CG34233
chr2R	12325615	12326615	chr2R	12326673	12326775	CG8487
chr2R	12325758	12326758	chr2R	12326673	12326775	CG8487
chr2R	12325859	12326859	chr2R	12326673	12326775	CG8487
chr2R	12333360	12334360	chr2R	12335348	12335376	CG8490
chr2R	12335705	12336705	chr2R	12336986	12337268	CG34021
chr2R	12336389	12337389	chr2R	12336986	12337268	CG34021
chr2R	12337218	12338218	chr2R	12336986	12337268	CG34021
chr2R	12337296	12338296	chr2R	12336986	12337268	CG34021
chr2R	12337799	12338799	chr2R	12338532	12339545	CG8493
chr2R	12344117	12345117	chr2R	12345085	12348523	CG13162
chr2R	12344482	12345482	chr2R	12345085	12348523	CG13162
chr2R	12350825	12351825	chr2R	12351840	12351861	CG30047
chr2R	12374785	12375785	chr2R	12375288	12375691	CG13159
chr2R	12375178	12376178	chr2R	12375288	12375691	CG13159
chr2R	12383391	12384391	chr2R	12383619	12384520	CG8501
chr2R	12384020	12385020	chr2R	12383619	12384520	CG8501
chr2R	12386165	12387165	chr2R	12386978	12387095	CG8502
chr2R	12386459	12387459	chr2R	12386978	12387095	CG8502
chr2R	12400347	12401720	chr2R	12402214	12402330	CG8505
chr2R	12407292	12408292	chr2R	12407835	12408030	CG8511
chr2R	12409235	12410235	chr2R	12410078	12410123	CG33626
chr2R	12411178	12412178	chr2R	12411010	12411073	CG33627
chr2R	12413461	12414461	chr2R	12414061	12414073	CG8515
chr2R	12424959	12425959	chr2R	12425457	12425762	CG8525
chr2R	12424982	12425982	chr2R	12425457	12425762	CG8525
chr2R	12425091	12426091	chr2R	12425457	12425762	CG8525
chr2R	12430094	12431094	chr2R	12430881	12431095	CG8831
chr2R	12430599	12431599	chr2R	12430881	12431095	CG8831
chr2R	12430796	12431796	chr2R	12430881	12431095	CG8831
chr2R	12430946	12431946	chr2R	12430881	12431095	CG8831
chr2R	12435336	12436336	chr2R	12436096	12436256	CG30051
chr2R	12435619	12436619	chr2R	12436096	12436256	CG30051
chr2R	12436077	12437077	chr2R	12436096	12436256	CG30051
chr2R	12436490	12437490	chr2R	12436096	12436256	CG30051
chr2R	12436844	12437844	chr2R	12436096	12436256	CG30051
chr2R	12440132	12441132	chr2R	12441187	12441273	CG30334
chr2R	12452416	12453416	chr2R	12453190	12453858	CG12369
chr2R	12452689	12453689	chr2R	12453190	12453858	CG12369
chr2R	12467652	12468652	chr2R	12468639	12468849	CG8545
chr2R	12468150	12469150	chr2R	12468639	12468849	CG8545
chr2R	12473521	12474521	chr2R	12471914	12473816	CG8550
chr2R	12473521	12474521	chr2R	12474443	12474821	CG12370
chr2R	12473923	12474923	chr2R	12474443	12474821	CG12370
chr2R	12477313	12481149	chr2R	12474443	12474821	CG12370
chr2R	12506833	12507833	chr2R	12510324	12510806	CG8821
chr2R	12513898	12514898	chr2R	12514775	12515051	CG8819
chr2R	12514562	12515562	chr2R	12514775	12515051	CG8819
chr2R	12514562	12515562	chr2R	12515378	12517284	CG13151
chr2R	12514874	12515874	chr2R	12514775	12515051	CG8819
chr2R	12514874	12515874	chr2R	12515378	12517284	CG13151
chr2R	12518412	12519412	chr2R	12517836	12518918	CG8818
chr2R	12518412	12519412	chr2R	12519148	12519347	CG8569
chr2R	12518665	12519665	chr2R	12517836	12518918	CG8818
chr2R	12518665	12519665	chr2R	12519148	12519347	CG8569
chr2R	12524470	12526320	chr2R	12522022	12522085	CG33632
chr2R	12528552	12529552	chr2R	12529055	12529826	CG8581
chr2R	12565684	12566684	chr2R	12566186	12566623	CG8587
chr2R	12569347	12570347	chr2R	12569680	12569867	CG8816
chr2R	12569866	12570866	chr2R	12569680	12569867	CG8816
chr2R	12569866	12570866	chr2R	12570355	12570643	CG8592
chr2R	12571383	12572383	chr2R	12572111	12572377	CG8594
chr2R	12571567	12572567	chr2R	12572111	12572377	CG8594
chr2R	12578885	12580707	chr2R	12585254	12586072	CG8815
chr2R	12580977	12581741	chr2R	12585254	12586072	CG8815
chr2R	12582165	12588037	chr2R	12585254	12586072	CG8815
chr2R	12588652	12589652	chr2R	12589302	12590339	CG30055
chr2R	12588738	12589738	chr2R	12589302	12590339	CG30055
chr2R	12589266	12590266	chr2R	12589302	12590339	CG30055
chr2R	12590205	12591205	chr2R	12589302	12590339	CG30055
chr2R	12590895	12591895	chr2R	12589302	12590339	CG30055
chr2R	12592417	12593417	chr2R	12593582	12594068	CG8604
chr2R	12592694	12593694	chr2R	12593582	12594068	CG8604
chr2R	12593103	12594103	chr2R	12593582	12594068	CG8604
chr2R	12593327	12594327	chr2R	12593582	12594068	CG8604
chr2R	12593891	12594891	chr2R	12593582	12594068	CG8604
chr2R	12608696	12611304	chr2R	12616539	12616724	CG17759
chr2R	12611568	12612568	chr2R	12616539	12616724	CG17759
chr2R	12612239	12613239	chr2R	12616539	12616724	CG17759
chr2R	12632954	12633954	chr2R	12633616	12633745	CG12372
chr2R	12633088	12634088	chr2R	12633616	12633745	CG12372
chr2R	12633665	12634665	chr2R	12633616	12633745	CG12372
chr2R	12633665	12634665	chr2R	12634162	12636161	CG33672
chr2R	12633665	12634665	chr2R	12634162	12636161	CG33671
chr2R	12633672	12634672	chr2R	12633616	12633745	CG12372
chr2R	12633672	12634672	chr2R	12634162	12636161	CG33672
chr2R	12633672	12634672	chr2R	12634162	12636161	CG33671
chr2R	12635182	12636182	chr2R	12634162	12636161	CG33672
chr2R	12635182	12636182	chr2R	12634162	12636161	CG33671
chr2R	12635641	12636641	chr2R	12634162	12636161	CG33672
chr2R	12635641	12636641	chr2R	12634162	12636161	CG33671
chr2R	12636170	12637170	chr2R	12637053	12637271	CG8625
chr2R	12647724	12648724	chr2R	12652083	12652482	CG8778
chr2R	12651987	12652987	chr2R	12652083	12652482	CG8778
chr2R	12651987	12652987	chr2R	12652806	12653127	CG8632
chr2R	12652304	12653304	chr2R	12652083	12652482	CG8778
chr2R	12652304	12653304	chr2R	12652806	12653127	CG8632
chr2R	12665299	12666299	chr2R	12660972	12661196	CG8776
chr2R	12667577	12669142	chr2R	12673099	12673339	CG8772
chr2R	12669719	12670719	chr2R	12673099	12673339	CG8772
chr2R	12669982	12670982	chr2R	12673099	12673339	CG8772
chr2R	12670105	12671105	chr2R	12673099	12673339	CG8772
chr2R	12676094	12677094	chr2R	12673099	12673339	CG8772
chr2R	12679093	12680093	chr2R	12673099	12673339	CG8772
chr2R	12679466	12680466	chr2R	12686046	12686165	CG8771
chr2R	12685679	12686679	chr2R	12686046	12686165	CG8771
chr2R	12685748	12686748	chr2R	12686046	12686165	CG8771
chr2R	12686108	12687108	chr2R	12686046	12686165	CG8771
chr2R	12697121	12699028	chr2R	12700618	12700854	CG12442
chr2R	12704671	12705671	chr2R	12700618	12700854	CG12442
chr2R	12715878	12718895	chr2R	12700618	12700854	CG12442
chr2R	12719106	12721328	chr2R	12734408	12734419	CG18356
chr2R	12724288	12737613	chr2R	12734408	12734419	CG18356
chr2R	12738378	12740747	chr2R	12734408	12734419	CG18356
chr2R	12741001	12745112	chr2R	12748439	12748484	CG12488
chr2R	12754395	12755395	chr2R	12754407	12754750	CG8766
chr2R	12754677	12755677	chr2R	12754407	12754750	CG8766
chr2R	12754903	12755903	chr2R	12754407	12754750	CG8766
chr2R	12755914	12756914	chr2R	12756398	12757173	CG12373
chr2R	12755933	12756933	chr2R	12756398	12757173	CG12373
chr2R	12756632	12757632	chr2R	12756398	12757173	CG12373
chr2R	12756632	12757632	chr2R	12757297	12757523	CG8764
chr2R	12756632	12757632	chr2R	12757545	12757903	CG8657
chr2R	12756673	12757673	chr2R	12756398	12757173	CG12373
chr2R	12756673	12757673	chr2R	12757297	12757523	CG8764
chr2R	12756673	12757673	chr2R	12757545	12757903	CG8657
chr2R	12757029	12758029	chr2R	12756398	12757173	CG12373
chr2R	12757029	12758029	chr2R	12757297	12757523	CG8764
chr2R	12757029	12758029	chr2R	12757545	12757903	CG8657
chr2R	12757045	12758045	chr2R	12756398	12757173	CG12373
chr2R	12757045	12758045	chr2R	12757297	12757523	CG8764
chr2R	12757045	12758045	chr2R	12757545	12757903	CG8657
chr2R	12757129	12758129	chr2R	12756398	12757173	CG12373
chr2R	12757129	12758129	chr2R	12757297	12757523	CG8764
chr2R	12757129	12758129	chr2R	12757545	12757903	CG8657
chr2R	12760024	12761024	chr2R	12759697	12760521	CG8759
chr2R	12760292	12761292	chr2R	12759697	12760521	CG8759
chr2R	12760336	12761336	chr2R	12759697	12760521	CG8759
chr2R	12760499	12761499	chr2R	12759697	12760521	CG8759
chr2R	12776823	12777823	chr2R	12780543	12781392	CG17579
chr2R	12780040	12781040	chr2R	12780543	12781392	CG17579
chr2R	12831789	12837404	chr2R	12841801	12842521	CG17577
chr2R	12845043	12846043	chr2R	12846464	12846596	CG17575
chr2R	12846347	12847347	chr2R	12846464	12846596	CG17575
chr2R	12870740	12871740	chr2R	12870254	12870330	CG3644
chr2R	12871294	12872294	chr2R	12870254	12870330	CG3644
chr2R	12872255	12873255	chr2R	12874817	12875013	CG3790
chr2R	12872286	12873286	chr2R	12874817	12875013	CG3790
chr2R	12878873	12879873	chr2R	12880318	12880380	CG3821
chr2R	12879156	12880156	chr2R	12880318	12880380	CG3821
chr2R	12879298	12880298	chr2R	12880318	12880380	CG3821
chr2R	12879730	12880730	chr2R	12880318	12880380	CG3821
chr2R	12879783	12880783	chr2R	12880318	12880380	CG3821
chr2R	12879931	12880931	chr2R	12880318	12880380	CG3821
chr2R	12884131	12885131	chr2R	12884288	12885311	CG3830
chr2R	12886086	12887727	chr2R	12884288	12885311	CG3830
chr2R	12887998	12890414	chr2R	12884288	12885311	CG3830
chr2R	12891058	12896202	chr2R	12884288	12885311	CG3830
chr2R	12900380	12901380	chr2R	12884288	12885311	CG3830
chr2R	12901113	12902113	chr2R	12884288	12885311	CG3830
chr2R	12905894	12906894	chr2R	12917994	12920859	CG3845
chr2R	12915493	12916493	chr2R	12917994	12920859	CG3845
chr2R	12923234	12924234	chr2R	12923903	12924351	CG13319
chr2R	12923403	12924403	chr2R	12923903	12924351	CG13319
chr2R	12924066	12925066	chr2R	12923903	12924351	CG13319
