chrom	txStart	txStart_plus1	paste_locus
chr2L	16288289	16288290	chr2L_16288289_16291195
chr2L	16291283	16291284	chr2L_16291283_16291948
chr2L	16292009	16292010	chr2L_16292009_16293024
chr2L	16292009	16292010	chr2L_16292009_16293025
chr2L	16293068	16293069	chr2L_16293068_16293721
chr2L	16294182	16294183	chr2L_16294182_16295996
chr2L	16294182	16294183	chr2L_16294182_16296969
chr2L	16296050	16296051	chr2L_16296050_16299858
chr2L	16299942	16299943	chr2L_16299942_16301765
chr2L	16300213	16300214	chr2L_16300213_16301765
chr2L	16301655	16301656	chr2L_16301655_16302954
chr2L	16303263	16303264	chr2L_16303263_16305940
chr2L	16305800	16305801	chr2L_16305800_16307298
chr2L	16307345	16307346	chr2L_16307345_16309274
chr2L	16309291	16309292	chr2L_16309291_16310726
chr2L	16309595	16309596	chr2L_16309595_16310726
chr2L	16310955	16310956	chr2L_16310955_16313097
chr2L	16313035	16313036	chr2L_16313035_16325625
chr2L	16313096	16313097	chr2L_16313096_16325420
chr2L	16313096	16313097	chr2L_16313096_16326101
chr2L	16313096	16313097	chr2L_16313096_16326207
chr2L	16313684	16313685	chr2L_16313684_16325625
chr2L	16327068	16327069	chr2L_16327068_16328131
chr2L	16328058	16328059	chr2L_16328058_16329132
chr2L	16329924	16329925	chr2L_16329924_16330367
chr2L	16329924	16329925	chr2L_16329924_16330521
chr2L	16330559	16330560	chr2L_16330559_16337885
chr2L	16337988	16337989	chr2L_16337988_16340368
chr2L	16340391	16340392	chr2L_16340391_16342324
chr2L	16342429	16342430	chr2L_16342429_16352628
chr2L	16342429	16342430	chr2L_16342429_16352628
chr2L	16343599	16343600	chr2L_16343599_16350283
chr2L	16343599	16343600	chr2L_16343599_16352628
chr2L	16352933	16352934	chr2L_16352933_16354539
chr2L	16354885	16354886	chr2L_16354885_16356735
chr2L	16354943	16354944	chr2L_16354943_16356735
chr2L	16365902	16365903	chr2L_16365902_16366976
chr2L	16365902	16365903	chr2L_16365902_16367039
chr2L	16400174	16400175	chr2L_16400174_16405957
chr2L	16400174	16400175	chr2L_16400174_16448469
chr2L	16417749	16417750	chr2L_16417749_16417884
chr2L	16445277	16445278	chr2L_16445277_16446793
chr2L	16447329	16447330	chr2L_16447329_16450508
chr2L	16447329	16447330	chr2L_16447329_16450508
chr2L	16449024	16449025	chr2L_16449024_16450508
chr2L	16450906	16450907	chr2L_16450906_16453042
chr2L	16451059	16451060	chr2L_16451059_16453042
chr2L	16451059	16451060	chr2L_16451059_16454538
chr2L	16451059	16451060	chr2L_16451059_16455194
chr2L	16466511	16466512	chr2L_16466511_16485998
chr2L	16488147	16488148	chr2L_16488147_16490182
chr2L	16490223	16490224	chr2L_16490223_16490890
chr2L	16491539	16491540	chr2L_16491539_16507234
chr2L	16491539	16491540	chr2L_16491539_16507350
chr2L	16491539	16491540	chr2L_16491539_16507621
chr2L	16496768	16496769	chr2L_16496768_16507350
chr2L	16501917	16501918	chr2L_16501917_16507350
chr2L	16528374	16528375	chr2L_16528374_16528491
chr2L	16528822	16528823	chr2L_16528822_16528922
chr2L	16534056	16534057	chr2L_16534056_16534488
chr2L	16534961	16534962	chr2L_16534961_16535228
chr2L	16542545	16542546	chr2L_16542545_16543263
chr2L	16549180	16549181	chr2L_16549180_16549959
chr2L	16549322	16549323	chr2L_16549322_16549959
chr2L	16605821	16605822	chr2L_16605821_16607321
chr2L	16607369	16607370	chr2L_16607369_16610037
chr2L	16628751	16628752	chr2L_16628751_16629173
chr2L	16657096	16657097	chr2L_16657096_16661995
chr2L	16663453	16663454	chr2L_16663453_16676701
chr2L	16664541	16664542	chr2L_16664541_16676701
chr2L	16677184	16677185	chr2L_16677184_16679383
chr2L	16677184	16677185	chr2L_16677184_16679691
chr2L	16678239	16678240	chr2L_16678239_16678335
chr2L	16680053	16680054	chr2L_16680053_16681653
chr2L	16680053	16680054	chr2L_16680053_16699926
chr2L	16680053	16680054	chr2L_16680053_16699926
chr2L	16680569	16680570	chr2L_16680569_16681653
chr2L	16681818	16681819	chr2L_16681818_16682402
chr2L	16681818	16681819	chr2L_16681818_16684008
chr2L	16682502	16682503	chr2L_16682502_16683290
chr2L	16685389	16685390	chr2L_16685389_16699926
chr2L	16695523	16695524	chr2L_16695523_16699926
chr2L	16697343	16697344	chr2L_16697343_16697761
chr2L	16697923	16697924	chr2L_16697923_16698015
chr2L	16698403	16698404	chr2L_16698403_16698488
chr2L	16698553	16698554	chr2L_16698553_16698650
chr2L	16698743	16698744	chr2L_16698743_16698834
chr2L	16704285	16704286	chr2L_16704285_16716195
chr2L	16715890	16715891	chr2L_16715890_16719635
chr2L	16715960	16715961	chr2L_16715960_16719635
chr2L	16719931	16719932	chr2L_16719931_16722644
chr2L	16722010	16722011	chr2L_16722010_16722644
chr2L	16722882	16722883	chr2L_16722882_16727826
chr2L	16723231	16723232	chr2L_16723231_16727826
chr2L	16723231	16723232	chr2L_16723231_16727826
chr2L	16724794	16724795	chr2L_16724794_16724858
chr2L	16729776	16729777	chr2L_16729776_16731199
chr2L	16730457	16730458	chr2L_16730457_16731039
chr2L	16731179	16731180	chr2L_16731179_16732133
chr2L	16731220	16731221	chr2L_16731220_16732133
chr2L	16732549	16732550	chr2L_16732549_16733624
chr2L	16733616	16733617	chr2L_16733616_16738388
chr2L	16738849	16738850	chr2L_16738849_16742610
chr2L	16742314	16742315	chr2L_16742314_16743100
chr2L	16742336	16742337	chr2L_16742336_16743100
chr2L	16742575	16742576	chr2L_16742575_16743100
chr2L	16743404	16743405	chr2L_16743404_16745565
chr2L	16743404	16743405	chr2L_16743404_16748781
chr2L	16743404	16743405	chr2L_16743404_16749943
chr2L	16743404	16743405	chr2L_16743404_16752013
chr2L	16743404	16743405	chr2L_16743404_16753704
chr2L	16743404	16743405	chr2L_16743404_16753704
chr2L	16754335	16754336	chr2L_16754335_16758283
chr2L	16758183	16758184	chr2L_16758183_16760138
chr2L	16758183	16758184	chr2L_16758183_16760554
chr2L	16788773	16788774	chr2L_16788773_16790721
chr2L	16788865	16788866	chr2L_16788865_16790721
chr2L	16791567	16791568	chr2L_16791567_16793444
chr2L	16794210	16794211	chr2L_16794210_16795827
chr2L	16794210	16794211	chr2L_16794210_16796009
chr2L	16796594	16796595	chr2L_16796594_16798273
chr2L	16799024	16799025	chr2L_16799024_16801584
chr2L	16799767	16799768	chr2L_16799767_16801584
chr2L	16802025	16802026	chr2L_16802025_16804077
chr2L	16802025	16802026	chr2L_16802025_16821093
chr2L	16804883	16804884	chr2L_16804883_16816069
chr2L	16807315	16807316	chr2L_16807315_16816069
chr2L	16816659	16816660	chr2L_16816659_16826964
chr2L	16817107	16817108	chr2L_16817107_16826964
chr2L	16821155	16821156	chr2L_16821155_16825207
chr2L	16827077	16827078	chr2L_16827077_16831705
chr2L	16827358	16827359	chr2L_16827358_16831705
chr2L	16827358	16827359	chr2L_16827358_16832093
chr2L	16832064	16832065	chr2L_16832064_16833998
chr2L	16832064	16832065	chr2L_16832064_16834502
chr2L	16835135	16835136	chr2L_16835135_16837258
chr2L	16837971	16837972	chr2L_16837971_16841884
chr2L	16837971	16837972	chr2L_16837971_16841884
chr2L	16838590	16838591	chr2L_16838590_16841884
chr2L	16838590	16838591	chr2L_16838590_16841884
chr2L	16840136	16840137	chr2L_16840136_16841884
chr2L	16842299	16842300	chr2L_16842299_16848716
chr2L	16842346	16842347	chr2L_16842346_16847197
chr2L	16843208	16843209	chr2L_16843208_16847197
chr2L	16843208	16843209	chr2L_16843208_16848716
chr2L	16843208	16843209	chr2L_16843208_16848716
chr2L	16849017	16849018	chr2L_16849017_16852368
chr2L	16853619	16853620	chr2L_16853619_16858562
chr2L	16853619	16853620	chr2L_16853619_16858714
chr2L	16860028	16860029	chr2L_16860028_16861489
chr2L	16861496	16861497	chr2L_16861496_16862431
chr2L	16869345	16869346	chr2L_16869345_16878300
chr2L	16869461	16869462	chr2L_16869461_16878300
chr2L	16870489	16870490	chr2L_16870489_16878300
chr2L	16878325	16878326	chr2L_16878325_16879290
chr2L	16878422	16878423	chr2L_16878422_16879290
chr2L	16879516	16879517	chr2L_16879516_16886319
chr2L	16879516	16879517	chr2L_16879516_16886319
chr2L	16881211	16881212	chr2L_16881211_16886319
chr2L	16887108	16887109	chr2L_16887108_16887966
chr2L	16887124	16887125	chr2L_16887124_16887966
chr2L	16888506	16888507	chr2L_16888506_16889530
chr2L	16889907	16889908	chr2L_16889907_16891239
chr2L	16898174	16898175	chr2L_16898174_16900473
chr2L	16898174	16898175	chr2L_16898174_16900473
chr2L	16898174	16898175	chr2L_16898174_16900473
chr2L	16900534	16900535	chr2L_16900534_16902218
chr2L	16944722	16944723	chr2L_16944722_16945374
chr2L	16947609	16947610	chr2L_16947609_16950070
chr2L	16965474	16965475	chr2L_16965474_16965767
chr2L	16973090	16973091	chr2L_16973090_16993984
chr2L	16973090	16973091	chr2L_16973090_16993984
chr2L	16981866	16981867	chr2L_16981866_16982301
chr2L	16982482	16982483	chr2L_16982482_16983085
chr2L	16984977	16984978	chr2L_16984977_16985583
chr2L	16984977	16984978	chr2L_16984977_16985634
chr2L	16998326	16998327	chr2L_16998326_16998551
chr2L	16998682	16998683	chr2L_16998682_16998941
chr2L	17011475	17011476	chr2L_17011475_17014700
chr2L	17011547	17011548	chr2L_17011547_17013134
chr2L	17017746	17017747	chr2L_17017746_17018049
chr2L	17042480	17042481	chr2L_17042480_17043165
chr2L	17047160	17047161	chr2L_17047160_17048068
chr2L	17047160	17047161	chr2L_17047160_17048281
chr2L	17085649	17085650	chr2L_17085649_17086170
chr2L	17085649	17085650	chr2L_17085649_17086419
chr2L	17087640	17087641	chr2L_17087640_17088824
chr2L	17087640	17087641	chr2L_17087640_17089186
chr2L	17105144	17105145	chr2L_17105144_17105687
chr2L	17123306	17123307	chr2L_17123306_17125961
chr2L	17171411	17171412	chr2L_17171411_17171967
chr2L	17173480	17173481	chr2L_17173480_17174105
chr2L	17176617	17176618	chr2L_17176617_17177921
chr2L	17178771	17178772	chr2L_17178771_17180064
chr2L	17180337	17180338	chr2L_17180337_17181632
chr2L	17181937	17181938	chr2L_17181937_17183654
chr2L	17187636	17187637	chr2L_17187636_17260734
chr2L	17189829	17189830	chr2L_17189829_17260734
chr2L	17245855	17245856	chr2L_17245855_17246617
chr2L	17247160	17247161	chr2L_17247160_17247656
chr2L	17280234	17280235	chr2L_17280234_17280536
chr2L	17286239	17286240	chr2L_17286239_17287663
chr2L	17291074	17291075	chr2L_17291074_17292202
chr2L	17291133	17291134	chr2L_17291133_17292202
chr2L	17311467	17311468	chr2L_17311467_17311820
chr2L	17311506	17311507	chr2L_17311506_17311820
chr2L	17319076	17319077	chr2L_17319076_17319308
chr2L	17320249	17320250	chr2L_17320249_17320712
chr2L	17353729	17353730	chr2L_17353729_17354668
chr2L	17353854	17353855	chr2L_17353854_17354668
chr2L	17353902	17353903	chr2L_17353902_17354668
chr2L	17354876	17354877	chr2L_17354876_17355523
chr2L	17361038	17361039	chr2L_17361038_17361511
chr2L	17363495	17363496	chr2L_17363495_17364351
chr2L	17367510	17367511	chr2L_17367510_17384115
chr2L	17368741	17368742	chr2L_17368741_17384115
chr2L	17384699	17384700	chr2L_17384699_17404640
chr2L	17384699	17384700	chr2L_17384699_17409698
chr2L	17385014	17385015	chr2L_17385014_17409698
chr2L	17386145	17386146	chr2L_17386145_17409698
chr2L	17389340	17389341	chr2L_17389340_17402059
chr2L	17389340	17389341	chr2L_17389340_17404385
chr2L	17389340	17389341	chr2L_17389340_17404640
chr2L	17389340	17389341	chr2L_17389340_17409698
chr2L	17409697	17409698	chr2L_17409697_17410406
chr2L	17410640	17410641	chr2L_17410640_17413499
chr2L	17411648	17411649	chr2L_17411648_17412633
chr2L	17413247	17413248	chr2L_17413247_17428199
chr2L	17414906	17414907	chr2L_17414906_17428199
chr2L	17429705	17429706	chr2L_17429705_17430157
chr2L	17433861	17433862	chr2L_17433861_17435800
chr2L	17435890	17435891	chr2L_17435890_17436600
chr2L	17436829	17436830	chr2L_17436829_17445567
chr2L	17436829	17436830	chr2L_17436829_17448510
chr2L	17436829	17436830	chr2L_17436829_17450364
chr2L	17438645	17438646	chr2L_17438645_17445567
chr2L	17438645	17438646	chr2L_17438645_17450364
chr2L	17450493	17450494	chr2L_17450493_17452384
chr2L	17452923	17452924	chr2L_17452923_17458775
chr2L	17453098	17453099	chr2L_17453098_17458775
chr2L	17454262	17454263	chr2L_17454262_17455923
chr2L	17456669	17456670	chr2L_17456669_17458044
chr2L	17459604	17459605	chr2L_17459604_17473215
chr2L	17460816	17460817	chr2L_17460816_17473215
chr2L	17460816	17460817	chr2L_17460816_17473215
chr2L	17461397	17461398	chr2L_17461397_17473215
chr2L	17471602	17471603	chr2L_17471602_17474773
chr2L	17473489	17473490	chr2L_17473489_17474773
chr2L	17474911	17474912	chr2L_17474911_17477888
chr2L	17478441	17478442	chr2L_17478441_17480999
chr2L	17478441	17478442	chr2L_17478441_17481029
chr2L	17481230	17481231	chr2L_17481230_17481856
chr2L	17481230	17481231	chr2L_17481230_17482037
chr2L	17481987	17481988	chr2L_17481987_17484307
chr2L	17482197	17482198	chr2L_17482197_17484307
chr2L	17484500	17484501	chr2L_17484500_17485624
chr2L	17485756	17485757	chr2L_17485756_17486365
chr2L	17485756	17485757	chr2L_17485756_17486365
chr2L	17486563	17486564	chr2L_17486563_17486801
chr2L	17486805	17486806	chr2L_17486805_17492315
chr2L	17486805	17486806	chr2L_17486805_17497208
chr2L	17497010	17497011	chr2L_17497010_17497697
chr2L	17497993	17497994	chr2L_17497993_17498821
chr2L	17499267	17499268	chr2L_17499267_17501106
chr2L	17501400	17501401	chr2L_17501400_17525515
chr2L	17520891	17520892	chr2L_17520891_17524549
chr2L	17525584	17525585	chr2L_17525584_17529122
chr2L	17529310	17529311	chr2L_17529310_17532234
chr2L	17541853	17541854	chr2L_17541853_17542383
chr2L	17547184	17547185	chr2L_17547184_17547849
chr2L	17554353	17554354	chr2L_17554353_17555765
chr2L	17566106	17566107	chr2L_17566106_17566551
chr2L	17566369	17566370	chr2L_17566369_17566469
chr2L	17574609	17574610	chr2L_17574609_17574702
chr2L	17575151	17575152	chr2L_17575151_17575490
chr2L	17579477	17579478	chr2L_17579477_17580006
chr2L	17583908	17583909	chr2L_17583908_17584468
chr2L	17584724	17584725	chr2L_17584724_17585095
chr2L	17588202	17588203	chr2L_17588202_17588670
chr2L	17588431	17588432	chr2L_17588431_17588720
chr2L	17589183	17589184	chr2L_17589183_17591267
chr2L	17589401	17589402	chr2L_17589401_17591267
chr2L	17589470	17589471	chr2L_17589470_17589700
chr2L	17590139	17590140	chr2L_17590139_17591267
chr2L	17591314	17591315	chr2L_17591314_17592299
chr2L	17591447	17591448	chr2L_17591447_17592299
chr2L	17592259	17592260	chr2L_17592259_17603640
chr2L	17592863	17592864	chr2L_17592863_17603640
chr2L	17594664	17594665	chr2L_17594664_17603640
chr2L	17594664	17594665	chr2L_17594664_17604387
chr2L	17606464	17606465	chr2L_17606464_17607260
chr2L	17625097	17625098	chr2L_17625097_17625690
chr2L	17625745	17625746	chr2L_17625745_17626381
chr2L	17627858	17627859	chr2L_17627858_17628389
chr2L	17644447	17644448	chr2L_17644447_17644844
chr2L	17704680	17704681	chr2L_17704680_17706142
chr2L	17792411	17792412	chr2L_17792411_17793694
chr2L	17811952	17811953	chr2L_17811952_17812672
chr2L	17893811	17893812	chr2L_17893811_17894734
chr2L	17901806	17901807	chr2L_17901806_17902691
chr2L	17902777	17902778	chr2L_17902777_17903073
chr2L	17914364	17914365	chr2L_17914364_17914813
chr2L	17914492	17914493	chr2L_17914492_17915023
chr2L	17918551	17918552	chr2L_17918551_17919131
chr2L	17939018	17939019	chr2L_17939018_17939715
chr2L	17948146	17948147	chr2L_17948146_17951740
chr2L	17950114	17950115	chr2L_17950114_17951740
chr2L	17962624	17962625	chr2L_17962624_17982472
chr2L	17963378	17963379	chr2L_17963378_17974868
chr2L	17963378	17963379	chr2L_17963378_17974868
chr2L	17986398	17986399	chr2L_17986398_17988619
chr2L	17990417	17990418	chr2L_17990417_17991499
chr2L	17990417	17990418	chr2L_17990417_17991951
chr2L	17993538	17993539	chr2L_17993538_17994283
chr2L	18002846	18002847	chr2L_18002846_18003083
chr2L	18003367	18003368	chr2L_18003367_18003616
chr2L	18006626	18006627	chr2L_18006626_18007216
chr2L	18007359	18007360	chr2L_18007359_18007842
chr2L	18007934	18007935	chr2L_18007934_18008962
chr2L	18007934	18007935	chr2L_18007934_18008962
chr2L	18008325	18008326	chr2L_18008325_18008962
chr2L	18008952	18008953	chr2L_18008952_18009694
chr2L	18009642	18009643	chr2L_18009642_18011475
chr2L	18009909	18009910	chr2L_18009909_18011475
chr2L	18012379	18012380	chr2L_18012379_18070246
chr2L	18078268	18078269	chr2L_18078268_18080415
chr2L	18078268	18078269	chr2L_18078268_18081307
chr2L	18078648	18078649	chr2L_18078648_18080415
chr2L	18081627	18081628	chr2L_18081627_18083096
chr2L	18081627	18081628	chr2L_18081627_18083608
chr2L	18084255	18084256	chr2L_18084255_18086714
chr2L	18090736	18090737	chr2L_18090736_18092256
chr2L	18096567	18096568	chr2L_18096567_18098120
chr2L	18112829	18112830	chr2L_18112829_18113179
chr2L	18114546	18114547	chr2L_18114546_18115220
chr2L	18114657	18114658	chr2L_18114657_18115220
chr2L	18119994	18119995	chr2L_18119994_18129862
chr2L	18120129	18120130	chr2L_18120129_18129862
chr2L	18122527	18122528	chr2L_18122527_18129862
chr2L	18124097	18124098	chr2L_18124097_18125749
chr2L	18129883	18129884	chr2L_18129883_18138083
chr2L	18129883	18129884	chr2L_18129883_18138083
chr2L	18138674	18138675	chr2L_18138674_18152417
chr2L	18138674	18138675	chr2L_18138674_18152417
chr2L	18145097	18145098	chr2L_18145097_18145499
chr2L	18153122	18153123	chr2L_18153122_18154516
chr2L	18154850	18154851	chr2L_18154850_18155942
chr2L	18156042	18156043	chr2L_18156042_18157162
chr2L	18157109	18157110	chr2L_18157109_18158680
chr2L	18157109	18157110	chr2L_18157109_18159272
chr2L	18180883	18180884	chr2L_18180883_18184632
chr2L	18180995	18180996	chr2L_18180995_18184632
chr2L	18180995	18180996	chr2L_18180995_18185007
chr2L	18185159	18185160	chr2L_18185159_18185857
chr2L	18200335	18200336	chr2L_18200335_18201020
chr2L	18200335	18200336	chr2L_18200335_18201135
chr2L	18208414	18208415	chr2L_18208414_18209237
chr2L	18251380	18251381	chr2L_18251380_18251909
chr2L	18251380	18251381	chr2L_18251380_18252697
chr2L	18256530	18256531	chr2L_18256530_18257174
chr2L	18257493	18257494	chr2L_18257493_18257902
chr2L	18257493	18257494	chr2L_18257493_18257978
chr2L	18261072	18261073	chr2L_18261072_18262298
chr2L	18278652	18278653	chr2L_18278652_18279475
chr2L	18284844	18284845	chr2L_18284844_18285720
chr2L	18290426	18290427	chr2L_18290426_18291236
chr2L	18291252	18291253	chr2L_18291252_18291462
chr2L	18291681	18291682	chr2L_18291681_18292092
chr2L	18292521	18292522	chr2L_18292521_18292800
chr2L	18292521	18292522	chr2L_18292521_18292833
chr2L	18293732	18293733	chr2L_18293732_18294040
chr2L	18293732	18293733	chr2L_18293732_18294056
chr2L	18294839	18294840	chr2L_18294839_18297261
chr2L	18294839	18294840	chr2L_18294839_18297347
chr2L	18308087	18308088	chr2L_18308087_18308684
chr2L	18309186	18309187	chr2L_18309186_18309446
chr2L	18309628	18309629	chr2L_18309628_18310010
chr2L	18310102	18310103	chr2L_18310102_18310502
chr2L	18310878	18310879	chr2L_18310878_18311356
chr2L	18313520	18313521	chr2L_18313520_18314051
chr2L	18356046	18356047	chr2L_18356046_18359026
chr2L	18356124	18356125	chr2L_18356124_18359026
chr2L	18378590	18378591	chr2L_18378590_18379909
chr2L	18378590	18378591	chr2L_18378590_18379909
chr2L	18400461	18400462	chr2L_18400461_18401232
chr2L	18403947	18403948	chr2L_18403947_18404600
chr2L	18433458	18433459	chr2L_18433458_18434096
chr2L	18441334	18441335	chr2L_18441334_18443228
chr2L	18442034	18442035	chr2L_18442034_18443228
chr2L	18442506	18442507	chr2L_18442506_18443228
chr2L	18442506	18442507	chr2L_18442506_18443277
chr2L	18444506	18444507	chr2L_18444506_18448957
chr2L	18449516	18449517	chr2L_18449516_18454587
chr2L	18454648	18454649	chr2L_18454648_18455419
chr2L	18455716	18455717	chr2L_18455716_18473132
chr2L	18471433	18471434	chr2L_18471433_18471533
chr2L	18472033	18472034	chr2L_18472033_18472111
chr2L	18472314	18472315	chr2L_18472314_18472424
chr2L	18485416	18485417	chr2L_18485416_18487710
chr2L	18485416	18485417	chr2L_18485416_18488021
chr2L	18487746	18487747	chr2L_18487746_18500857
