#chrom	strand	txStart	txEnd	cdsStart	cdsEnd	name2
chr2L	-	8144390	8145107	8144455	8145088	CG42763
chr2L	+	8145757	8155603	8152634	8155116	CG43394
chr2L	+	8145757	8158786	8152634	8158711	CG43394
chr2L	+	8147610	8148356	8147629	8148279	CG31606
chr2L	+	8148947	8154726	8152634	8154410	CG43394
chr2L	+	8148947	8155603	8152634	8155116	CG43394
chr2L	+	8148947	8158786	8152634	8158711	CG43394
chr2L	+	8159831	8161800	8160091	8161732	Rbsn-5
chr2L	-	8161795	8162418	8161920	8162325	CG8498
chr2L	-	8161795	8162452	8161920	8162325	CG8498
chr2L	+	8163072	8190137	8173145	8189129	Piezo
chr2L	-	8190296	8190781	8190380	8190740	CG34134
chr2L	-	8190807	8196918	8191138	8196815	CG8475
chr2L	-	8190953	8196918	8194921	8196815	CG8475
chr2L	-	8190953	8196918	8191138	8196815	CG8475
chr2L	+	8194508	8197049	8197049	8197049	CR44116
chr2L	+	8197192	8198813	8197292	8198754	CG8460
chr2L	+	8198881	8200652	8199042	8200351	PGAP5
chr2L	+	8198952	8200652	8199042	8200355	PGAP5
chr2L	+	8198952	8200652	8199042	8200281	PGAP5
chr2L	-	8200464	8205132	8200884	8204695	SLC5A11
chr2L	+	8201556	8205298	8205298	8205298	CR44119
chr2L	-	8205366	8205648	8205648	8205648	CR44120
chr2L	-	8205777	8206044	8206044	8206044	CR44121
chr2L	+	8206170	8209637	8206278	8209271	CG8419
chr2L	-	8209625	8211122	8209834	8210843	Su(var)205
chr2L	+	8211346	8211938	8211445	8211834	Ssb-c31a
chr2L	-	8212038	8212902	8212118	8212709	CG8372
chr2L	-	8212038	8212902	8212118	8212655	CG8372
chr2L	+	8212958	8214135	8213218	8214000	CG8360
chr2L	+	8213116	8214135	8213218	8214000	CG8360
chr2L	+	8214044	8215239	8214417	8215114	CG8353
chr2L	+	8214304	8215239	8214417	8215114	CG8353
chr2L	+	8215914	8216901	8215985	8216839	CG8349
chr2L	-	8216850	8218017	8216973	8217899	CG8292
chr2L	-	8218070	8220741	8218410	8220628	Snx6
chr2L	-	8220979	8239878	8221548	8230194	Pvr
chr2L	-	8221126	8230677	8221548	8230194	Pvr
chr2L	-	8221126	8239158	8221548	8230194	Pvr
chr2L	-	8221126	8239878	8221548	8230194	Pvr
chr2L	-	8240413	8241800	8240464	8241766	Spn28F
chr2L	+	8242054	8242435	8242435	8242435	CR43262
chr2L	+	8242485	8243426	8242666	8243292	CG14277
chr2L	+	8242631	8243426	8242666	8243292	CG14277
chr2L	-	8243322	8244003	8243512	8243988	CG43057
chr2L	-	8243431	8244003	8243512	8243988	CG43057
chr2L	-	8244159	8252966	8245216	8252851	CG8086
chr2L	-	8244159	8257502	8245216	8252706	CG8086
chr2L	-	8244159	8257502	8244387	8252706	CG8086
chr2L	-	8244544	8252966	8244585	8252851	CG8086
chr2L	-	8244544	8257502	8244585	8252706	CG8086
chr2L	-	8258372	8300746	8260537	8298322	Btk29A
chr2L	-	8258615	8258692	8258692	8258692	mir-2b-1
chr2L	-	8258754	8277702	8260537	8272077	Btk29A
chr2L	-	8259504	8265793	8260537	8265222	Btk29A
chr2L	-	8259504	8274224	8260537	8272077	Btk29A
chr2L	-	8259504	8277702	8260537	8272077	Btk29A
chr2L	-	8259504	8297124	8260537	8262332	Btk29A
chr2L	-	8259504	8301079	8260537	8298322	Btk29A
chr2L	-	8260070	8301079	8260537	8298322	Btk29A
chr2L	+	8295157	8295666	8295666	8295666	CR43752
chr2L	-	8301344	8302985	8301536	8302823	wol
chr2L	+	8303428	8305376	8303540	8305163	Scgalpha
chr2L	+	8303428	8305376	8303540	8305193	Scgalpha
chr2L	+	8303428	8305376	8303540	8305163	Scgalpha
chr2L	+	8305585	8306741	8305684	8306665	CG7840
chr2L	-	8306695	8308192	8306824	8308069	Ostgamma
chr2L	+	8308426	8309961	8308543	8309865	CG7818
chr2L	-	8309875	8311195	8310028	8311123	CG7810
chr2L	+	8311398	8317011	8311568	8316673	CG7806
chr2L	-	8316888	8319908	8317538	8319676	mtsh
chr2L	-	8316888	8319908	8317207	8319676	mtsh
chr2L	+	8320327	8321285	8320408	8320847	CG7787
chr2L	-	8321279	8325262	8322487	8325013	CG7781
chr2L	-	8321279	8325409	8322487	8325013	CG7781
chr2L	+	8327455	8332911	8329703	8332693	CG14275
chr2L	+	8329047	8332911	8329703	8332693	CG14275
chr2L	+	8338286	8342056	8338439	8341165	CG14274
chr2L	+	8342694	8344378	8342928	8344310	CG14273
chr2L	-	8343319	8345015	8345015	8345015	CR45371
chr2L	+	8346619	8350197	8346804	8349955	CG7778
chr2L	+	8346619	8351112	8346804	8349955	CG7778
chr2L	+	8352186	8355172	8352307	8355077	Mur29B
chr2L	-	8355677	8362469	8355935	8361177	CG7627
chr2L	-	8355685	8362469	8355935	8361177	CG7627
chr2L	-	8363476	8364662	8363820	8364563	RpS13
chr2L	-	8363689	8364609	8363820	8364563	RpS13
chr2L	-	8363698	8364596	8363820	8364563	RpS13
chr2L	+	8364854	8365663	8364922	8365639	CSN8
chr2L	+	8366037	8370082	8366310	8369720	Pp2A-29B
chr2L	+	8366037	8370090	8366310	8369404	Pp2A-29B
chr2L	-	8370342	8370670	8370670	8370670	CR45341
chr2L	+	8370453	8374250	8372597	8374128	CG17292
chr2L	+	8370529	8374250	8372597	8374128	CG17292
chr2L	+	8372488	8374250	8372597	8374128	CG17292
chr2L	+	8374460	8375549	8374526	8375480	Wdr82
chr2L	-	8375501	8376797	8375561	8376773	CG13390
chr2L	+	8377034	8378206	8377083	8378011	CG17294
chr2L	-	8378261	8381588	8378418	8381442	AlaRS
chr2L	-	8378261	8381764	8378418	8381442	AlaRS
chr2L	-	8381820	8382807	8381970	8382707	CG13392
chr2L	-	8381904	8382723	8381970	8382707	CG13392
chr2L	+	8382860	8383657	8382955	8383619	Rcd4
chr2L	+	8382912	8383657	8382955	8383619	Rcd4
chr2L	-	8383611	8384137	8383673	8384012	l(2)k12914
chr2L	-	8388727	8389331	8388828	8389269	CG42819
chr2L	+	8389723	8389820	8389820	8389820	snRNA:U6atac:29B
chr2L	-	8389880	8392398	8390084	8392295	CG42820
chr2L	-	8392455	8393222	8392506	8393211	Acp29AB
chr2L	-	8393488	8394280	8393559	8394270	lectin-29Ca
chr2L	+	8394428	8395332	8395332	8395332	CR45343
chr2L	-	8394445	8394940	8394532	8394881	Peritrophin-15b
chr2L	-	8394509	8394913	8394532	8394881	Peritrophin-15b
chr2L	-	8395664	8396096	8395712	8396062	Peritrophin-15a
chr2L	+	8396648	8397886	8396739	8397801	CG13385
chr2L	+	8399020	8400078	8399043	8399972	CG13386
chr2L	+	8400420	8401592	8400475	8401477	CG31898
chr2L	-	8401475	8403139	8401713	8403081	fy
chr2L	-	8401475	8403280	8401713	8403081	fy
chr2L	-	8403446	8403924	8403924	8403924	CR44991
chr2L	+	8403572	8408280	8404287	8407924	emb
chr2L	+	8403572	8408853	8404287	8407924	emb
chr2L	-	8408887	8411608	8409128	8411544	CG13397
chr2L	-	8409048	8411868	8409128	8411544	CG13397
chr2L	-	8412143	8415256	8413550	8414879	CG13398
chr2L	-	8412410	8415256	8413550	8414879	CG13398
chr2L	+	8415689	8430977	8426910	8430367	Akap200
chr2L	+	8415742	8430544	8426910	8430367	Akap200
chr2L	+	8415742	8430977	8426910	8430367	Akap200
chr2L	+	8415742	8431297	8426910	8430367	Akap200
chr2L	+	8419871	8430977	8426910	8430367	Akap200
chr2L	+	8426772	8430977	8426910	8430367	Akap200
chr2L	-	8431085	8433598	8431541	8433082	grk
chr2L	-	8434057	8437365	8434208	8437175	D12
chr2L	+	8437404	8437996	8437504	8437891	Chrac-14
chr2L	+	8438168	8442342	8438375	8442310	mus201
chr2L	+	8438273	8442342	8438375	8442310	mus201
chr2L	+	8442446	8445815	8442642	8445660	CG31897
chr2L	-	8445860	8449576	8448279	8449424	U26
chr2L	-	8445860	8449576	8446091	8449424	U26
chr2L	-	8445929	8449576	8446091	8449424	U26
chr2L	-	8449690	8451090	8450088	8450969	fu12
chr2L	-	8449690	8451515	8450088	8450969	fu12
chr2L	-	8449690	8463994	8450088	8450969	fu12
chr2L	+	8464487	8466529	8464609	8466344	fu2
chr2L	+	8464487	8466694	8464609	8466344	fu2
chr2L	+	8466816	8488671	8476290	8488215	d
chr2L	+	8477348	8478088	8477353	8477950	CheA29a
chr2L	+	8478704	8488671	8479633	8488215	d
chr2L	+	8482373	8483005	8482477	8482861	CG43796
chr2L	+	8485724	8485925	8485925	8485925	CR43604
chr2L	+	8488980	8490546	8489030	8490348	CG13088
chr2L	+	8490738	8491360	8490825	8491222	CG43400
chr2L	-	8491867	8506845	8492666	8493835	Dh31
chr2L	-	8494892	8496307	8495149	8496268	Bace
chr2L	-	8495107	8496307	8495149	8496268	Bace
chr2L	-	8509068	8511866	8509374	8511768	CG13096
chr2L	-	8509250	8511866	8509374	8511768	CG13096
chr2L	-	8512173	8514868	8512592	8514754	CG13097
chr2L	+	8515095	8516755	8515152	8516615	PIG-U
chr2L	-	8516752	8517380	8516767	8517292	mRpL51
chr2L	+	8517410	8519176	8517666	8519028	Uba4
chr2L	+	8517636	8519176	8517666	8519028	Uba4
chr2L	+	8519689	8521731	8519716	8521612	CG13091
chr2L	+	8519689	8521809	8519716	8521612	CG13091
chr2L	+	8521932	8524884	8522277	8524780	Acer
chr2L	+	8521932	8525740	8522277	8524780	Acer
chr2L	-	8524998	8528505	8526861	8527959	lmgB
chr2L	-	8524998	8528505	8528051	8528309	lmgA
chr2L	-	8525552	8528505	8526861	8527959	lmgB
chr2L	-	8525552	8528505	8528051	8528309	lmgA
chr2L	-	8526604	8528066	8526861	8527959	lmgB
chr2L	-	8526604	8528618	8526861	8527959	lmgB
chr2L	-	8526604	8528618	8528051	8528309	lmgA
chr2L	-	8527995	8528505	8528051	8528309	lmgA
chr2L	+	8529140	8537932	8536059	8537597	CG17834
chr2L	+	8529140	8541439	8536059	8541236	CG17834
chr2L	+	8535785	8537932	8536059	8537597	CG17834
chr2L	+	8535785	8541439	8536059	8541236	CG17834
chr2L	-	8590369	8590884	8590884	8590884	CR43855
chr2L	-	8590369	8594489	8594489	8594489	CR43855
chr2L	+	8672697	8676804	8673201	8676675	Glt
chr2L	+	8673151	8676804	8673201	8676675	Glt
chr2L	-	8676776	8679812	8676847	8679782	CG9287
chr2L	-	8681324	8684376	8681402	8684350	CG9289
chr2L	-	8684822	8685955	8685347	8685803	PrBP
chr2L	+	8686230	8687052	8686317	8687034	Trs23
chr2L	-	8687225	8709042	8687777	8704457	Hnf4
chr2L	-	8687225	8709611	8687777	8704457	Hnf4
chr2L	-	8687252	8691209	8687777	8691194	Hnf4
chr2L	-	8687252	8692400	8687777	8690235	Hnf4
chr2L	-	8687252	8699905	8687777	8698957	Hnf4
chr2L	+	8703474	8705450	8705450	8705450	CR44992
chr2L	+	8705571	8707440	8705694	8707278	CG9314
chr2L	+	8705571	8707527	8705694	8707278	CG9314
chr2L	-	8709879	8714583	8710434	8714233	raw
chr2L	-	8709879	8735797	8710434	8735047	raw
chr2L	-	8709879	8740660	8710434	8735047	raw
chr2L	-	8709879	8740660	8710434	8740413	raw
chr2L	-	8751714	8752122	8751886	8751967	CG45307
chr2L	+	8752284	8753209	8752399	8753125	CG12438
chr2L	-	8765272	8768710	8765417	8768669	LManIII
chr2L	-	8765360	8768710	8765417	8768669	LManIII
chr2L	-	8769158	8772344	8769174	8772344	LManIV
chr2L	-	8772945	8776263	8773003	8776196	LManV
chr2L	-	8772956	8776263	8773003	8776196	LManV
chr2L	-	8777660	8781252	8777730	8781186	LManVI
chr2L	+	8825644	8829670	8826493	8828779	SoxN
chr2L	+	8825644	8829670	8826493	8828212	SoxN
chr2L	-	8852008	8852664	8852664	8852664	CR45365
chr2L	-	8862609	8867511	8867511	8867511	CR45260
chr2L	+	8862775	8863743	8862806	8863679	CG32986
chr2L	+	8863810	8864847	8863854	8864628	CG32987
chr2L	+	8864863	8865692	8864903	8865671	CG32988
chr2L	+	8865849	8866670	8865906	8866659	CG32983
chr2L	+	8866766	8867686	8866866	8867595	CG9483
chr2L	+	8867874	8868747	8868747	8868747	CR44414
chr2L	-	8886133	8888028	8888028	8888028	CR44415
chr2L	-	8886566	8888028	8888028	8888028	CR44415
chr2L	-	8887404	8888028	8888028	8888028	CR44415
chr2L	+	8891439	8891930	8891506	8891852	CG42713
chr2L	+	8891439	8892180	8891506	8891852	CG42713
chr2L	+	8933961	8936096	8934989	8935957	Tsp29Fa
chr2L	+	8933963	8936096	8934989	8935957	Tsp29Fa
chr2L	-	8934795	8935720	8935720	8935720	CR46071
chr2L	+	8934823	8936096	8934989	8935957	Tsp29Fa
chr2L	+	8937389	8939743	8937550	8939601	Tsp29Fb
chr2L	-	8939724	8941763	8939915	8941724	CG9510
chr2L	-	8939784	8941763	8939915	8941724	CG9510
chr2L	-	8939784	8942105	8939915	8941724	CG9510
chr2L	-	8941944	8943257	8942304	8943218	CG9515
chr2L	-	8942109	8943257	8942304	8943218	CG9515
chr2L	-	8943454	8946613	8943933	8945400	C1GalTA
chr2L	-	8943454	8951216	8943933	8945400	C1GalTA
chr2L	-	8953480	8955807	8954021	8955712	CG31886
chr2L	-	8953480	8958113	8954021	8955575	CG31886
chr2L	-	8953480	8959051	8954021	8958977	CG31886
chr2L	-	8959254	8962354	8960317	8962354	CG9525
chr2L	-	8960284	8962354	8960317	8962354	CG9525
chr2L	+	8962532	8964620	8962616	8964599	CG32985
chr2L	+	8964981	8967035	8965133	8967028	CG32984
chr2L	+	8967534	8970043	8967569	8970026	CG18088
chr2L	+	8967534	8970259	8967569	8970026	CG18088
chr2L	+	8967534	8970627	8967569	8970026	CG18088
chr2L	-	8970519	8974976	8970800	8974931	CG9541
chr2L	-	8970519	8975428	8970800	8974931	CG9541
chr2L	-	8977833	8984872	8978041	8980158	CG13101
chr2L	-	8977961	8984872	8978041	8980158	CG13101
chr2L	+	8980658	8981432	8980731	8981300	CG18662
chr2L	-	8985935	8989182	8986340	8989037	rost
chr2L	-	8985935	8989287	8986340	8989037	rost
chr2L	-	8985935	8989539	8986340	8989037	rost
chr2L	+	8991734	8993632	8992062	8993310	CG9555
chr2L	+	8991966	8993632	8992062	8993310	CG9555
chr2L	-	8993817	8997379	8995601	8997263	alien
chr2L	+	8994390	8995617	8994462	8995546	CG17906
chr2L	-	8994668	8997379	8995601	8997263	alien
chr2L	-	8995478	8997379	8995601	8997263	alien
chr2L	-	8995544	8997379	8995601	8997263	alien
chr2L	+	8997604	8998544	8997663	8998386	CG18661
chr2L	+	8998536	8999468	8998610	8999414	Try29F
chr2L	+	8998536	8999816	8998610	8999414	Try29F
chr2L	+	9010582	9011358	9010659	9011244	CG9568
chr2L	+	9012187	9012890	9012263	9012843	CG13102
chr2L	+	9012187	9014149	9012263	9012843	CG13102
chr2L	-	9012884	9014068	9013049	9013922	Rcd-1r
chr2L	-	9024319	9031836	9024463	9025366	CG9582
chr2L	-	9024449	9025432	9024463	9025366	CG9582
chr2L	-	9025633	9031836	9031836	9031836	CR44352
chr2L	-	9051630	9071164	9052901	9066401	DIP-zeta
chr2L	+	9071031	9071607	9071607	9071607	CR44483
chr2L	+	9077120	9077988	9077241	9077937	CG12439
chr2L	+	9084106	9089440	9084106	9089440	Toll-4
chr2L	+	9097562	9098175	9097626	9098056	CG31609
chr2L	+	9099396	9099770	9099770	9099770	CR44482
chr2L	+	9111813	9113285	9111813	9113285	Or30a
chr2L	+	9119581	9120040	9120040	9120040	CR44617
chr2L	-	9121570	9121923	9121923	9121923	CR44616
chr2L	+	9124031	9124500	9124500	9124500	CR44615
chr2L	+	9125736	9163716	9127022	9163449	CG32982
chr2L	+	9125736	9163721	9127022	9163449	CG32982
chr2L	+	9125736	9163721	9127022	9163464	CG32982
chr2L	+	9125736	9163721	9127022	9163163	CG32982
chr2L	+	9125736	9163721	9127022	9163449	CG32982
chr2L	+	9151198	9163721	9151413	9163163	CG32982
chr2L	+	9164234	9165426	9164347	9165220	CG13108
chr2L	-	9165420	9166514	9165599	9166384	CG9586
chr2L	+	9176357	9247186	9191784	9245808	tai
chr2L	+	9176357	9250211	9191784	9245808	tai
chr2L	-	9250047	9251042	9250291	9251008	aust
chr2L	-	9250087	9251042	9250291	9251008	aust
chr2L	-	9251471	9253118	9251677	9252986	borr
chr2L	-	9254075	9254854	9254159	9254831	lectin-30A
chr2L	+	9256562	9291798	9272494	9291161	Ggamma30A
chr2L	+	9256562	9293264	9272494	9291161	Ggamma30A
chr2L	+	9256562	9293264	9272494	9291659	Ggamma30A
chr2L	+	9256562	9295521	9272494	9291161	Ggamma30A
chr2L	+	9256562	9302494	9272494	9291161	Ggamma30A
chr2L	+	9256939	9291798	9272494	9291161	Ggamma30A
chr2L	-	9261819	9262804	9262804	9262804	CR45262
chr2L	+	9272501	9291798	9272518	9291161	Ggamma30A
chr2L	-	9304436	9305007	9305007	9305007	CR42844
chr2L	+	9325844	9326721	9326721	9326721	CR45456
chr2L	+	9327038	9327553	9327553	9327553	CR45457
chr2L	+	9327743	9330067	9327799	9328098	CG17005
chr2L	+	9327743	9330067	9327799	9330033	CG17005
chr2L	+	9327743	9330067	9327799	9327964	CG17005
chr2L	+	9327743	9330332	9327799	9330033	CG17005
chr2L	+	9330762	9331981	9331054	9331351	Cks30A
chr2L	+	9333566	9341925	9338154	9340762	Eaat1
chr2L	+	9337805	9341925	9338154	9340762	Eaat1
chr2L	+	9342831	9344491	9342994	9344323	CG3748
chr2L	+	9342831	9344777	9342994	9344323	CG3748
chr2L	-	9348725	9349212	9349212	9349212	CR44802
chr2L	+	9349545	9349921	9349556	9349875	CG43350
chr2L	+	9349545	9349963	9349556	9349875	CG43350
chr2L	+	9350469	9350996	9350547	9350949	CG13110
chr2L	+	9364296	9364991	9364991	9364991	CR43404
chr2L	+	9367639	9368434	9367705	9368317	CG34181
chr2L	-	9370308	9415156	9373024	9405875	Shawl
chr2L	+	9372101	9374004	9374004	9374004	CR43865
chr2L	-	9372979	9415156	9373024	9405875	Shawl
chr2L	+	9387388	9391567	9387767	9391439	Aldh
chr2L	+	9387558	9391567	9387767	9391439	Aldh
chr2L	-	9396998	9397988	9397176	9397746	CG4438
chr2L	-	9397109	9397988	9397176	9397746	CG4438
chr2L	+	9416587	9426342	9420670	9426100	Mco1
chr2L	+	9426783	9427917	9426934	9427765	Fbp2
chr2L	+	9426859	9427835	9426934	9427765	Fbp2
chr2L	+	9426870	9427801	9426934	9427765	Fbp2
chr2L	+	9427869	9428740	9428022	9428502	CG42847
chr2L	-	9428668	9431052	9428829	9430930	FucTB
chr2L	-	9428770	9430000	9428829	9429519	FucTB
chr2L	-	9428770	9431052	9428829	9430930	FucTB
chr2L	+	9431404	9435341	9431713	9434915	scat
chr2L	+	9435398	9436842	9435509	9436727	CG3769
chr2L	+	9437468	9463123	9460546	9462278	numb
chr2L	-	9440010	9440740	9440010	9440740	CG33723
chr2L	+	9449829	9463123	9460287	9462278	numb
chr2L	+	9449829	9464184	9460287	9462278	numb
chr2L	+	9470325	9470861	9470861	9470861	CR43769
chr2L	-	9491175	9494796	9492083	9494615	Gdi
chr2L	-	9491175	9494876	9492083	9494615	Gdi
chr2L	-	9491935	9494796	9492083	9494615	Gdi
chr2L	+	9495473	9520696	9503791	9519754	CG33298
chr2L	+	9495473	9520696	9503791	9519768	CG33298
chr2L	+	9521209	9540045	9533581	9538654	Oatp30B
chr2L	+	9521209	9540060	9533581	9538654	Oatp30B
chr2L	+	9528514	9529648	9528527	9529514	CG31883
chr2L	+	9534747	9540060	9534899	9538654	Oatp30B
chr2L	+	9540522	9542480	9540643	9541747	CG17855
chr2L	+	9542877	9543658	9542946	9543478	Cpr30B
chr2L	+	9544170	9544875	9544174	9544792	CG13113
chr2L	+	9545810	9547424	9546016	9547297	CG13114
chr2L	-	9547719	9566750	9549578	9555938	jp
chr2L	-	9548257	9551017	9549578	9550580	jp
chr2L	-	9548257	9560426	9549578	9555938	jp
chr2L	-	9548257	9565438	9549578	9555938	jp
chr2L	-	9549013	9560181	9549578	9555938	jp
chr2L	+	9568889	9573572	9571508	9572965	CG3838
chr2L	+	9570270	9573572	9571508	9572965	CG3838
chr2L	-	9573562	9576769	9573769	9576188	Mtpalpha
chr2L	-	9573572	9576769	9573769	9576593	Mtpalpha
chr2L	-	9578119	9579638	9578813	9579564	CG31709
chr2L	-	9578554	9579638	9578813	9579564	CG31709
chr2L	-	9579497	9581745	9580002	9581592	gcm
chr2L	-	9579759	9581745	9580002	9581592	gcm
chr2L	-	9584669	9586044	9586044	9586044	CR43621
chr2L	+	9589475	9591783	9589665	9591547	CG3841
chr2L	+	9589629	9591783	9589665	9591547	CG3841
chr2L	-	9598879	9600872	9598939	9600853	CG4382
chr2L	+	9608561	9612706	9608897	9612535	gcm2
chr2L	+	9613165	9616404	9613516	9615681	Trx-2
chr2L	+	9613413	9616047	9613516	9615681	Trx-2
chr2L	+	9616468	9623109	9616479	9622427	GlcAT-S
chr2L	+	9616835	9622588	9617329	9622427	GlcAT-S
chr2L	+	9616835	9623109	9617329	9622427	GlcAT-S
chr2L	-	9624451	9625285	9624857	9625223	CG31882
chr2L	+	9634178	9656026	9641745	9655913	Apoltp
chr2L	+	9656599	9657424	9656644	9657226	CG33299
chr2L	-	9663743	9668501	9668501	9668501	CR46208
chr2L	-	9669639	9671070	9671070	9671070	CR44150
chr2L	-	9682314	9699297	9696504	9697566	Pka-C1
chr2L	-	9683361	9699297	9696504	9697566	Pka-C1
chr2L	+	9699790	9700459	9699934	9700380	hoip
chr2L	+	9699828	9700459	9699934	9700380	hoip
chr2L	+	9700809	9708883	9701052	9708269	pelo
chr2L	-	9702441	9705954	9703081	9703539	CG31710
chr2L	-	9702963	9704307	9703081	9703539	CG31710
chr2L	-	9702963	9705954	9703081	9703539	CG31710
chr2L	-	9708920	9711271	9709026	9711137	CG4364
chr2L	-	9711511	9746495	9717522	9743284	Nckx30C
chr2L	-	9712615	9746495	9717522	9743284	Nckx30C
chr2L	-	9716189	9746495	9717522	9743284	Nckx30C
chr2L	+	9729939	9730910	9730003	9730633	CG13116
chr2L	+	9729939	9730945	9730003	9730633	CG13116
chr2L	+	9736644	9737329	9736709	9737042	CG13117
chr2L	+	9736644	9737949	9736709	9737042	CG13117
chr2L	-	9747838	9750071	9748011	9750020	Cyp4e3
chr2L	+	9758341	9762375	9758749	9762141	zf30C
chr2L	-	9762423	9763262	9762521	9763174	Taf11
chr2L	+	9763368	9765338	9763628	9765197	und
chr2L	+	9763488	9765338	9763628	9765197	und
chr2L	+	9763534	9765338	9763628	9765197	und
chr2L	-	9765356	9770996	9765356	9770996	ppk18
chr2L	+	9767057	9768727	9767071	9768400	CG4017
chr2L	+	9769059	9770409	9769083	9770376	CG17633
chr2L	-	9771154	9775030	9771154	9773042	ppk16
chr2L	-	9771154	9775030	9773107	9775030	ppk11
chr2L	+	9782383	9788499	9782784	9788171	IP3K1
chr2L	+	9786245	9788499	9786775	9788171	IP3K1
chr2L	+	9790881	9791958	9790969	9791944	CG4036
chr2L	+	9790896	9791958	9790969	9791944	CG4036
chr2L	-	9791960	9793107	9791981	9793006	CG13123
chr2L	-	9791960	9793107	9791981	9792794	CG13123
chr2L	+	9848288	9848794	9848794	9848794	CR43766
chr2L	+	9887038	9887389	9887389	9887389	CR44701
chr2L	+	9888004	9890119	9888142	9889990	FKBP59
chr2L	+	9888097	9890119	9888142	9889990	FKBP59
chr2L	-	9890060	9890772	9890129	9890740	CG34183
chr2L	+	9890884	9891336	9890909	9891262	CG4537
chr2L	-	9891254	9893446	9891350	9893419	mtDNA-helicase
chr2L	-	9893804	9895003	9895003	9895003	Uhg2
chr2L	-	9893945	9894026	9894026	9894026	snoRNA:U14:30Eb
chr2L	-	9894204	9894285	9894285	9894285	snoRNA:U14:30Ea
chr2L	-	9894476	9894544	9894544	9894544	snoRNA:Me18S-G1620
chr2L	-	9894794	9894907	9894907	9894907	snoRNA:Me18S-A1576
chr2L	+	9895286	9896104	9895377	9896040	Bka
chr2L	-	9896264	9897521	9896326	9897130	RpS2
chr2L	-	9896264	9897552	9896326	9897130	RpS2
chr2L	-	9897819	9903128	9897952	9903117	Muc30E
chr2L	-	9903278	9908633	9903716	9906173	CG13124
chr2L	-	9903378	9908633	9903716	9906173	CG13124
chr2L	-	9903385	9908633	9903716	9906173	CG13124
chr2L	-	9908829	9912608	9909238	9912476	Etl1
chr2L	+	9912910	9915044	9913047	9914589	Srp54
chr2L	+	9915252	9917220	9915347	9917121	yip2
chr2L	-	9917220	9918176	9917442	9918081	CG5885
chr2L	-	9917220	9918330	9917442	9918081	CG5885
chr2L	+	9918617	9919901	9918880	9919846	CG4598
chr2L	+	9918617	9920120	9918880	9919846	CG4598
chr2L	+	9920159	9921459	9920373	9921321	CG4594
chr2L	+	9921632	9922766	9921740	9922727	CG4592
chr2L	+	9921632	9922860	9921740	9922727	CG4592
chr2L	-	9922736	9924865	9922793	9924860	TbCMF46
chr2L	+	9925160	9930378	9926612	9930112	CG42366
chr2L	+	9925160	9930378	9926612	9929949	CG42366
chr2L	+	9930579	9931131	9930625	9930999	CG42367
chr2L	-	9932271	9933163	9932586	9933092	Cpr30F
chr2L	-	9934766	9938134	9937003	9938005	CG31712
chr2L	-	9934766	9938134	9935255	9938005	CG31712
chr2L	+	9937231	9938833	9938833	9938833	CR45007
chr2L	-	9938177	9938790	9938251	9938738	Apf
chr2L	+	9938862	9940845	9938963	9940736	CG4619
chr2L	+	9938862	9943058	9938963	9940736	CG4619
chr2L	-	9940772	9947407	9940916	9944655	CG5853
chr2L	-	9940772	9947648	9940916	9944655	CG5853
chr2L	+	9948907	9951122	9951122	9951122	CR45949
chr2L	-	9950417	9950516	9950516	9950516	mir-87
chr2L	-	9952071	9954181	9952580	9954093	CG13126
chr2L	-	9952427	9954181	9952580	9954093	CG13126
chr2L	+	9954324	9956176	9954513	9956176	CG4709
chr2L	+	9954453	9956176	9954513	9956176	CG4709
