Paste_locus	class
chr3L_16969512_16970512	start
chr3L_16975843_16976843	start
chr3L_16986134_16987134	start
chr3L_16986150_16987150	start
chr3L_17012385_17013385	start
chr3L_17016035_17017035	start
chr3L_17019847_17020847	start
chr3L_17023827_17024827	start
chr3L_17027014_17028014	start
chr3L_17031554_17032554	start
chr3L_17032618_17033618	start
chr3L_17035167_17036167	start
chr3L_17042296_17043296	start
chr3L_17043900_17044900	start
chr3L_17050776_17051776	start
chr3L_17055112_17056112	start
chr3L_17238112_17239112	start
chr3L_17238246_17239246	start
chr3L_17242935_17243935	start
chr3L_17327232_17328232	start
chr3L_17339778_17340778	start
chr3L_17351918_17352918	start
chr3L_17352541_17353541	start
chr3L_17379525_17380525	start
chr3L_17421286_17422286	start
chr3L_17424976_17425976	start
chr3L_17425785_17426785	start
chr3L_17426804_17427804	start
chr3L_17433367_17434367	start
chr3L_17465444_17466444	start
chr3L_17474260_17475260	start
chr3L_17474548_17475548	start
chr3L_17475721_17476721	start
chr3L_17486617_17487617	start
chr3L_17487133_17488133	start
chr3L_17513797_17514797	start
chr3L_17529367_17530367	start
chr3L_17529406_17530406	start
chr3L_17529580_17530580	start
chr3L_17533005_17534005	start
chr3L_17533250_17534250	start
chr3L_17547576_17548576	start
chr3L_17549325_17550325	start
chr3L_17565541_17566541	start
chr3L_17621323_17622323	start
chr3L_17637602_17638602	start
chr3L_17637617_17638617	start
chr3L_17644985_17645985	start
chr3L_17654116_17655116	start
chr3L_17668087_17669087	start
chr3L_17878595_17879595	start
chr3L_17898388_17899388	start
chr3L_17907642_17908642	start
chr3L_17946691_17947691	start
chr3L_18037222_18038222	start
chr3L_18077080_18078080	start
chr3L_18106078_18107078	start
chr3L_18109313_18110313	start
chr3L_18113783_18114783	start
chr3L_18138901_18139901	start
chr3L_18195671_18196671	start
chr3L_18230128_18231128	start
chr3L_18233745_18234745	start
chr3L_18243199_18244199	start
chr3L_18672973_18673973	start
chr3L_18675299_18676299	start
chr3L_18681683_18682683	start
chr3L_18682394_18683394	start
chr3L_18683758_18684758	start
chr3L_18684028_18685028	start
chr3L_18745355_18746355	start
chr3L_18748186_18749186	start
chr3L_18820670_18821670	start
chr3L_18820672_18821672	start
chr3L_18841078_18842078	start
chr3L_18867270_18868270	start
chr3L_18891882_18892882	start
chr3L_18898374_18899374	start
chr3L_18898603_18899603	start
chr3L_18901093_18902093	start
chr3L_19032816_19033816	start
chr3L_19062664_19063664	start
chr3L_19092169_19093169	start
chr3L_19097498_19098498	start
chr3L_19254839_19255839	start
chr3L_19562135_19563135	start
chr3L_19585752_19586752	start
chr3L_19678420_19679420	start
chr3L_19815584_19816584	start
chr3L_19815664_19816664	start
chr3L_19844792_19845792	start
chr3L_19870638_19871638	start
chr3L_19894715_19895715	start
chr3L_19923170_19924170	start
chr3L_19938786_19939786	start
chr3L_19991386_19992386	start
chr3L_20104002_20105002	start
chr3L_20240552_20241552	start
chr3L_20240766_20241766	start
chr3L_20241062_20242062	start
chr3L_20296628_20297628	start
chr3L_20301930_20302930	start
chr3L_20366697_20367697	start
chr3L_20375741_20376741	start
chr3L_20403769_20404769	start
chr3L_20452792_20453792	start
chr3L_20473282_20474282	start
chr3L_20473965_20474965	start
chr3L_20496822_20497822	start
chr3L_20509186_20510186	start
chr3L_20509399_20510399	start
chr3L_20519089_20520089	start
chr3L_20526075_20527075	start
chr3L_20730090_20731090	start
chr3L_20771027_20772027	start
chr3L_20778298_20779298	start
chr3L_20785839_20786839	start
chr3L_20798144_20799144	start
chr3L_20798181_20799181	start
chr3L_20798206_20799206	start
chr3L_20815617_20816617	start
chr3L_20837812_20838812	start
chr3L_20841486_20842486	start
chr3L_20912389_20913389	start
chr3L_20912657_20913657	start
chr3L_20920301_20921301	start
chr3L_20925390_20926390	start
chr3L_20949858_20950858	start
chr3L_21027414_21028414	start
chr3L_21027705_21028705	start
chr3L_21034034_21035034	start
chr3L_21058331_21059331	start
chr3L_21067387_21068387	start
chr3L_21130945_21131945	start
chr3L_21131218_21132218	start
chr3L_21175280_21176280	start
chr3L_21202419_21203419	start
chr3L_21216400_21217400	start
chr3L_21279990_21280990	start
chr3L_21285598_21286598	start
chr3L_21304196_21305196	start
chr3L_21432921_21433921	start
chr3L_21432927_21433927	start
chr3L_21433372_21434372	start
chr3L_21445333_21446333	start
chr3L_21516686_21517686	start
chr3L_21522685_21523685	start
chr3L_21738978_21739978	start
chr3L_21741033_21742033	start
chr3L_21812504_21813504	start
chr3L_21832273_21833273	start
chr3L_22288164_22289164	start
chr3L_22465118_22466118	start
chr3L_22727610_22728610	start
chr3L_22756295_22757295	start
chr3L_22851640_22852640	start
chr3L_22851769_22852769	start
chr3L_22884674_22885674	start
chr3L_22888762_22889762	start
chr3L_24536862_24537862	start
chr3R_9417439_9418439	start
chr3R_9436334_9437334	start
chr3R_17811040_17812040	start
chr3R_20948213_20949213	start
chr3R_20948279_20949279	start
chr3R_22019004_22020004	start
chr3R_22019232_22020232	start
chr3R_31404744_31405744	start
chr3R_5862364_5863364	start
chr3R_8249996_8250996	start
chr3R_8517367_8518367	start
chr3R_9928416_9929416	start
chr3R_12448795_12449795	start
chr3R_12712602_12713602	start
chr3R_13714706_13715706	start
chr3R_14391182_14392182	start
chr3R_15332765_15333765	start
chr3R_15985651_15986651	start
chr3R_15985680_15986680	start
chr3R_16115660_16116660	start
chr3R_16502269_16503269	start
chr3R_17425267_17426267	start
chr3R_17943605_17944605	start
chr3R_18983524_18984524	start
chr3R_19460584_19461584	start
chr3R_19463032_19464032	start
chr3R_20308843_20309843	start
chr3R_21101507_21102507	start
chr3R_21101698_21102698	start
chr3R_21229338_21230338	start
chr3R_21359889_21360889	start
chr3R_21363978_21364978	start
chr3R_21886528_21887528	start
chr3R_22133329_22134329	start
chr3R_22133334_22134334	start
chr3R_22410800_22411800	start
chr3R_22639307_22640307	start
chr3R_22666260_22667260	start
chr3R_22673486_22674486	start
chr3R_22898783_22899783	start
chr3R_23820091_23821091	start
chr3R_24230061_24231061	start
chr3R_25033375_25034375	start
chr3R_25515617_25516617	start
chr3R_25517822_25518822	start
chr3R_27639385_27640385	start
chr3R_27917681_27918681	start
chr3R_28695741_28696741	start
chr3R_29062539_29063539	start
chr3R_29063327_29064327	start
chr3R_29087812_29088812	start
chr3R_29488967_29489967	start
chr3R_29876558_29877558	start
chr3R_30134355_30135355	start
chr3R_30532106_30533106	start
chr3R_30532336_30533336	start
chr3R_30532577_30533577	start
chr3R_30789124_30790124	start
chr3R_31310656_31311656	start
chr3R_31977620_31978620	start
chr3R_4174131_4175131	start
chr3R_4387241_4388241	start
chr3R_4641462_4642462	start
chr3R_4648675_4649675	start
chr3R_4648853_4649853	start
chr3R_4659078_4660078	start
chr3R_4673476_4674476	start
chr3R_4852312_4853312	start
chr3R_4895916_4896916	start
chr3R_4981498_4982498	start
chr3R_4983997_4984997	start
chr3R_5052680_5053680	start
chr3R_5150407_5151407	start
chr3R_5219156_5220156	start
chr3R_5223638_5224638	start
chr3R_5225657_5226657	start
chr3R_5232042_5233042	start
chr3R_5256536_5257536	start
chr3R_5264438_5265438	start
chr3R_5354591_5355591	start
chr3R_5367980_5368980	start
chr3R_5465129_5466129	start
chr3R_5467277_5468277	start
chr3R_5467313_5468313	start
chr3R_5470425_5471425	start
chr3R_5474398_5475398	start
chr3R_5516616_5517616	start
chr3R_5564665_5565665	start
chr3R_5568420_5569420	start
chr3R_5591262_5592262	start
chr3R_5594863_5595863	start
chr3R_5600932_5601932	start
chr3R_5606774_5607774	start
chr3R_5606842_5607842	start
chr3R_5612779_5613779	start
chr3R_5612857_5613857	start
chr3R_5621618_5622618	start
chr3R_5623973_5624973	start
chr3R_5624677_5625677	start
chr3R_5624866_5625866	start
chr3R_5631691_5632691	start
chr3R_5631830_5632830	start
chr3R_5636733_5637733	start
chr3R_5648564_5649564	start
chr3R_5658976_5659976	start
chr3R_5669212_5670212	start
chr3R_5685354_5686354	start
chr3R_5736247_5737247	start
chr3R_5742009_5743009	start
chr3R_5778814_5779814	start
chr3R_5788992_5789992	start
chr3R_5791378_5792378	start
chr3R_5813108_5814108	start
chr3R_5814166_5815166	start
chr3R_5814178_5815178	start
chr3R_6111170_6112170	start
chr3R_6210498_6211498	start
chr3R_6210688_6211688	start
chr3R_6215331_6216331	start
chr3R_6259710_6260710	start
chr3R_6342501_6343501	start
chr3R_6343528_6344528	start
chr3R_6344499_6345499	start
chr3R_6345610_6346610	start
chr3R_6350395_6351395	start
chr3R_6382413_6383413	start
chr3R_6456587_6457587	start
chr3R_6456639_6457639	start
chr3R_6646388_6647388	start
chr3R_6657381_6658381	start
chr3R_6689101_6690101	start
chr3R_6761012_6762012	start
chr3R_6762092_6763092	start
chr3R_6819632_6820632	start
chr3R_6892417_6893417	start
chr3R_7037377_7038377	start
chr3R_7093434_7094434	start
chr3R_7093537_7094537	start
chr3R_7131059_7132059	start
chr3R_7158728_7159728	start
chr3R_7162307_7163307	start
chr3R_7162389_7163389	start
chr3R_7246589_7247589	start
chr3R_7246715_7247715	start
chr3R_7530252_7531252	start
chr3R_7541309_7542309	start
chr3R_7793568_7794568	start
chr3R_7886544_7887544	start
chr3R_7907137_7908137	start
chr3R_7919930_7920930	start
chr3R_7999331_8000331	start
chr3R_7999520_8000520	start
chr3R_8001061_8002061	start
chr3R_8007748_8008748	start
chr3R_8008899_8009899	start
chr3R_8029910_8030910	start
chr3R_8030326_8031326	start
chr3R_8030629_8031629	start
chr3R_8031638_8032638	start
chr3R_8032800_8033800	start
chr3R_8093623_8094623	start
chr3R_8105987_8106987	start
chr3R_8122224_8123224	start
chr3R_8126104_8127104	start
chr3R_8219645_8220645	start
chr3R_8227507_8228507	start
chr3R_8233006_8234006	start
chr3R_8233012_8234012	start
chr3R_8233355_8234355	start
chr3R_8240246_8241246	start
chr3R_8240408_8241408	start
chr3R_8243554_8244554	start
chr3R_8243647_8244647	start
chr3R_8277551_8278551	start
chr3R_8303689_8304689	start
chr3R_8306972_8307972	start
chr3R_8307930_8308930	start
chr3R_8308380_8309380	start
chr3R_8356477_8357477	start
chr3R_8356830_8357830	start
chr3R_8357827_8358827	start
chr3R_8362325_8363325	start
chr3R_8563604_8564604	start
chr3R_8663614_8664614	start
chr3R_8663824_8664824	start
chr3R_8667367_8668367	start
chr3R_8669117_8670117	start
chr3R_8715742_8716742	start
chr3R_8726353_8727353	start
chr3R_8747297_8748297	start
chr3R_8819117_8820117	start
chr3R_8820269_8821269	start
chr3R_8992752_8993752	start
chr3R_9005955_9006955	start
chr3R_9014471_9015471	start
chr3R_9043682_9044682	start
chr3R_9048144_9049144	start
chr3R_9237582_9238582	start
chr3R_9393389_9394389	start
chr3R_9504155_9505155	start
chr3R_9510060_9511060	start
chr3R_9535124_9536124	start
chr3R_9551533_9552533	start
chr3R_9569913_9570913	start
chr3R_9573983_9574983	start
chr3R_9577541_9578541	start
chr3R_9590808_9591808	start
chr3R_9591428_9592428	start
chr3R_9677426_9678426	start
chr3R_9705495_9706495	start
chr3R_9747374_9748374	start
chr3R_9747412_9748412	start
chr3R_9747626_9748626	start
chr3R_9763149_9764149	start
chr3R_9763253_9764253	start
chr3R_9771294_9772294	start
chr3R_9777541_9778541	start
chr3R_9777596_9778596	start
chr3R_9777897_9778897	start
chr3R_10042769_10043769	start
chr3R_10045073_10046073	start
chr3R_10048698_10049698	start
chr3R_10144167_10145167	start
chr3R_10331080_10332080	start
chr3R_10332614_10333614	start
chr3R_10332896_10333896	start
chr3R_10412800_10413800	start
chr3R_10461886_10462886	start
chr3R_10584783_10585783	start
chr3R_10675059_10676059	start
chr3R_10686442_10687442	start
chr3R_10767500_10768500	start
chr3R_10767665_10768665	start
chr3R_10854000_10855000	start
chr3R_10854244_10855244	start
chr3R_10862854_10863854	start
chr3R_10868207_10869207	start
chr3R_10881932_10882932	start
chr3R_10889267_10890267	start
chr3R_11154125_11155125	start
chr3R_11199908_11200908	start
chr3R_11208636_11209636	start
chr3R_11209746_11210746	start
chr3R_11214527_11215527	start
chr3R_11214915_11215915	start
chr3R_11216034_11217034	start
chr3R_11219767_11220767	start
chr3R_11221393_11222393	start
chr3R_11221904_11222904	start
chr3R_11221913_11222913	start
chr3R_11222340_11223340	start
chr3R_11223070_11224070	start
chr3R_11223807_11224807	start
chr3R_11225019_11226019	start
chr3R_11226261_11227261	start
chr3R_11234639_11235639	start
chr3R_11234882_11235882	start
chr3R_11237314_11238314	start
chr3R_11243801_11244801	start
chr3R_11372287_11373287	start
chr3R_11407417_11408417	start
chr3R_11412021_11413021	start
chr3R_11412089_11413089	start
chr3R_11418875_11419875	start
chr3R_11421591_11422591	start
chr3R_11435349_11436349	start
chr3R_11557275_11558275	start
chr3R_11568749_11569749	start
chr3R_11581075_11582075	start
chr3R_11619589_11620589	start
chr3R_11622838_11623838	start
chr3R_11673720_11674720	start
chr3R_11674419_11675419	start
chr3R_11677885_11678885	start
chr3R_11679242_11680242	start
chr3R_11734946_11735946	start
chr3R_11735115_11736115	start
chr3R_11749832_11750832	start
chr3R_11780140_11781140	start
chr3R_11780630_11781630	start
chr3R_11786675_11787675	start
chr3R_11796743_11797743	start
chr3R_11818858_11819858	start
chr3R_11819098_11820098	start
chr3R_11882289_11883289	start
chr3R_11949179_11950179	start
chr3R_11962623_11963623	start
chr3R_11967207_11968207	start
chr3R_11974655_11975655	start
chr3R_11978073_11979073	start
chr3R_11980203_11981203	start
chr3R_12016655_12017655	start
chr3R_12220538_12221538	start
chr3R_12221886_12222886	start
chr3R_12244488_12245488	start
chr3R_12260468_12261468	start
chr3R_12276103_12277103	start
chr3R_12350314_12351314	start
chr3R_12359507_12360507	start
chr3R_12370006_12371006	start
chr3R_12383829_12384829	start
chr3R_12406031_12407031	start
chr3R_12407815_12408815	start
chr3R_12408253_12409253	start
chr3R_12411308_12412308	start
chr3R_12412887_12413887	start
chr3R_12413327_12414327	start
chr3R_12429059_12430059	start
chr3R_12433597_12434597	start
chr3R_12440926_12441926	start
chr3R_12456072_12457072	start
chr3R_12627530_12628530	start
chr3R_12647557_12648557	start
chr3R_12666328_12667328	start
chr3R_12667379_12668379	start
chr3R_12694628_12695628	start
chr3R_12697330_12698330	start
chr3R_12704593_12705593	start
chr3R_12705022_12706022	start
chr3R_12961244_12962244	start
chr3R_12985540_12986540	start
chr3R_13011148_13012148	start
chr3R_13016660_13017660	start
chr3R_13018289_13019289	start
chr3R_13030412_13031412	start
chr3R_13057254_13058254	start
chr3R_13304263_13305263	start
chr3R_13308885_13309885	start
chr3R_13367031_13368031	start
chr3R_13379341_13380341	start
chr3R_13402058_13403058	start
chr3R_13402922_13403922	start
chr3R_13404608_13405608	start
chr3R_13428366_13429366	start
chr3R_13450089_13451089	start
chr3R_13543465_13544465	start
chr3R_13648321_13649321	start
chr3R_13660810_13661810	start
chr3R_13661087_13662087	start
chr3R_13765255_13766255	start
chr3R_13767048_13768048	start
chr3R_13779123_13780123	start
chr3R_13780463_13781463	start
chr3R_13781787_13782787	start
chr3R_13782139_13783139	start
chr3R_13782264_13783264	start
chr3R_13812608_13813608	start
chr3R_13815730_13816730	start
chr3R_13827467_13828467	start
chr3R_13837739_13838739	start
chr3R_13837934_13838934	start
chr3R_13901352_13902352	start
chr3R_13941737_13942737	start
chr3R_13947919_13948919	start
chr3R_13958288_13959288	start
chr3R_14031870_14032870	start
chr3R_14056444_14057444	start
chr3R_14057418_14058418	start
chr3R_14122153_14123153	start
chr3R_14130179_14131179	start
chr3R_14221573_14222573	start
chr3R_14288570_14289570	start
chr3R_14288773_14289773	start
chr3R_14297724_14298724	start
chr3R_14297960_14298960	start
chr3R_14298111_14299111	start
chr3R_14315537_14316537	start
chr3R_14315841_14316841	start
chr3R_14326446_14327446	start
chr3R_14326567_14327567	start
chr3R_14374898_14375898	start
chr3R_14395898_14396898	start
chr3R_14418092_14419092	start
chr3R_14495877_14496877	start
chr3R_14508548_14509548	start
chr3R_14511337_14512337	start
chr3R_14568461_14569461	start
chr3R_14568602_14569602	start
chr3R_14591119_14592119	start
chr3R_14597722_14598722	start
chr3R_14601561_14602561	start
chr3R_14625254_14626254	start
chr3R_14625287_14626287	start
chr3R_14656946_14657946	start
chr3R_14658937_14659937	start
chr3R_14662949_14663949	start
chr3R_14724259_14725259	start
chr3R_14741081_14742081	start
chr3R_14748974_14749974	start
chr3R_14795804_14796804	start
chr3R_14898238_14899238	start
chr3R_14918127_14919127	start
chr3R_15078029_15079029	start
chr3R_15095456_15096456	start
chr3R_15196097_15197097	start
chr3R_15196441_15197441	start
chr3R_15206202_15207202	start
chr3R_15208703_15209703	start
chr3R_15225075_15226075	start
chr3R_15242186_15243186	start
chr3R_15242389_15243389	start
chr3R_15242655_15243655	start
chr3R_15242697_15243697	start
chr3R_15243718_15244718	start
chr3R_15243755_15244755	start
chr3R_15246662_15247662	start
chr3R_15263051_15264051	start
chr3R_15265090_15266090	start
chr3R_15268161_15269161	start
chr3R_15275021_15276021	start
chr3R_15275100_15276100	start
chr3R_15277480_15278480	start
chr3R_15277647_15278647	start
chr3R_15280870_15281870	start
chr3R_15281031_15282031	start
chr3R_15281049_15282049	start
chr3R_15287511_15288511	start
chr3R_15289808_15290808	start
chr3R_15290443_15291443	start
chr3R_15290445_15291445	start
chr3R_15315970_15316970	start
chr3R_15319877_15320877	start
chr3R_15320255_15321255	start
chr3R_15328228_15329228	start
chr3R_15330237_15331237	start
chr3R_15340166_15341166	start
chr3R_15345704_15346704	start
chr3R_15347547_15348547	start
chr3R_15350724_15351724	start
chr3R_15361191_15362191	start
chr3R_15362295_15363295	start
chr3R_15363285_15364285	start
chr3R_15363432_15364432	start
chr3R_15371456_15372456	start
chr3R_15407922_15408922	start
chr3R_15408950_15409950	start
chr3R_15410391_15411391	start
chr3R_15485549_15486549	start
chr3R_15529571_15530571	start
chr3R_15529979_15530979	start
chr3R_15634967_15635967	start
chr3R_15786202_15787202	start
chr3R_15792187_15793187	start
chr3R_15793281_15794281	start
chr3R_15801774_15802774	start
chr3R_15802353_15803353	start
chr3R_15803747_15804747	start
