chrom	start	end	length
chr2R	22632713	22632714	909
chr2R	22742277	22742278	323
chr2R	22747025	22747026	3362
chr2R	22749637	22749638	679
chr2R	22752398	22752399	3729
chr2R	22771154	22771155	4026
chr2R	22773663	22773664	470
chr2R	22774701	22774702	595
chr2R	22775735	22775736	716
chr2R	22780017	22780018	6650
chr2R	22789347	22789348	4728
chr2R	22792586	22792587	848
chr2R	22793754	22793755	275
chr2R	22794917	22794918	1247
chr2R	22796639	22796640	1073
chr2R	22884084	22884085	614
chr2R	22913178	22913179	3708
chr2R	22917717	22917718	298
chr2R	22920854	22920855	1615
chr2R	22988096	22988097	1139
chr2R	22989788	22989789	1032
chr2R	22990875	22990876	687
chr2R	22997007	22997008	371
chr2R	23020012	23020013	15904
chr2R	23032450	23032451	8554
chr2R	23037569	23037570	1159
chr2R	23039791	23039792	448
chr2R	23170345	23170346	595
chr2R	23172095	23172096	2168
chr2R	23173884	23173885	411
chr2R	23363492	23363493	3105
chr2R	23368631	23368632	1768
chr2R	23577401	23577402	645
chr2R	23648777	23648778	3674
chr2R	23652475	23652476	3305
chr2R	23756358	23756359	3138
chr2R	23761879	23761880	7414
chr2R	23773586	23773587	15361
chr2R	23827379	23827380	2387
chr2R	23830422	23830423	2778
chr2R	23833422	23833423	2797
chr2R	23835911	23835912	1531
chr2R	23837341	23837342	905
chr2R	23874724	23874725	1659
chr2R	23913140	23913141	2492
chr2R	23922581	23922582	1321
chr2R	23981346	23981347	1726
chr2R	23983239	23983240	1617
chr2R	24095082	24095083	4370
chr2R	24120512	24120513	4282
chr2R	24130360	24130361	488
chr2R	24190282	24190283	712
chr2R	24192494	24192495	2739
chr2R	24199059	24199060	786
chr2R	24200153	24200154	299
chr2R	24200672	24200673	284
chr2R	24220395	24220396	13490
chr2R	24354442	24354443	363
chr2R	24379757	24379758	868
chr2R	24408586	24408587	2022
chr2R	24461482	24461483	491
chr2R	24463507	24463508	962
chr2R	24465682	24465683	2723
chr2R	24467951	24467952	1026
chr2R	24480621	24480622	1574
chr2R	24483216	24483217	2896
chr2R	24557900	24557901	549
chr2R	24616912	24616913	848
chr2R	24618655	24618656	1648
chr2R	24620970	24620971	2010
chr2R	24624026	24624027	3570
chr2R	24626573	24626574	1021
chr2R	24678259	24678260	2529
chr2R	24701531	24701532	2122
chr2R	24707062	24707063	8411
chr2R	24712370	24712371	1284
chr2R	24714050	24714051	775
chr2R	24716147	24716148	452
chr2R	24718234	24718235	3130
chr2R	24721828	24721829	3182
chr2R	24725277	24725278	2046
chr2R	24727241	24727242	705
chr2R	24735531	24735532	748
chr2R	24748478	24748479	1817
chr2R	24751094	24751095	2214
chr2R	24753278	24753279	471
chr2R	24754608	24754609	408
chr2R	24759062	24759063	963
chr2R	24765813	24765814	461
chr2R	24771912	24771913	1350
chr2R	24777048	24777049	589
chr2R	24782638	24782639	525
chr2R	24789669	24789670	586
chr2R	24815669	24815670	415
chr2R	24817976	24817977	3232
chr2R	24820903	24820904	775
chr2R	24825318	24825319	6644
chr2R	24829453	24829454	983
chr2R	24831571	24831572	2323
chr2R	24885993	24885994	625
chr2R	24892858	24892859	1061
chr2R	24894305	24894306	356
chr2R	24895180	24895181	850
chr2R	24909444	24909445	1539
chr2R	24912078	24912079	858
chr2R	24914301	24914302	869
chr2R	24916575	24916576	296
chr2R	24918146	24918147	844
chr2R	24925900	24925901	1375
chr2R	24951462	24951463	1101
chr2R	24952474	24952475	455
chr2R	24953266	24953267	310
chr2R	24961279	24961280	728
chr2R	24992698	24992699	971
chr2R	24995307	24995308	600
chr2R	24997419	24997420	605
chr2R	25000196	25000197	2043
chr2R	25003485	25003486	588
chr2R	25004600	25004601	1028
chr2R	25006144	25006145	1469
chr2R	25013419	25013420	945
chr2R	25015261	25015262	2329
chr2R	25021192	25021193	8499
chr2R	25026540	25026541	1517
chr2R	25034889	25034890	1091
chr2R	25036315	25036316	421
chr2R	25038397	25038398	439
chr2R	25042483	25042484	523
chr2R	25043731	25043732	461
chr2R	25045334	25045335	1455
chr2R	25048776	25048777	953
chr2R	25050530	25050531	594
chr2R	25074808	25074809	422
chr2R	25076344	25076345	1853
chr2R	25079664	25079665	600
chr2R	25083198	25083199	921
chr2R	25087953	25087954	504
chr2R	25088698	25088699	360
chr2R	25092741	25092742	462
chr2R	25100961	25100962	2421
chr2R	25102717	25102718	484
chr2R	25106858	25106859	664
chr2R	25110303	25110304	1967
chr2R	25113110	25113111	379
chr2R	25114518	25114519	1003
chr2R	25116388	25116389	2302
chr2R	25120172	25120173	488
chr2R	25121805	25121806	399
chr2R	25123947	25123948	443
chr2R	25126493	25126494	363
chr2R	25127576	25127577	259
chr2R	25128357	25128358	547
chr2R	25134686	25134687	218
chr2R	25137458	25137459	287
chr2R	25168623	25168624	339
chr2R	25193156	25193157	213
chr2R	25197201	25197202	673
chr2R	25198551	25198552	760
chr2R	25203634	25203635	1480
chr2R	25207312	25207313	4671
chr2R	25210107	25210108	416
chr2R	25211402	25211403	574
chr2R	25212279	25212280	756
chr2R	25214983	25214984	659
chr2R	25216357	25216358	551
chr2R	25217699	25217700	1645
chr2R	25219819	25219820	1373
chr2R	25223140	25223141	2806
chr2R	25234029	25234030	2745
chr2R	25236208	25236209	416
chr2R	25237440	25237441	1487
chr2R	25239694	25239695	1000
chr2R	25240690	25240691	525
chr2R	25242584	25242585	1814
chr2R	25244225	25244226	469
chr2R	25245210	25245211	1025
chr2R	25251151	25251152	223
chr3L	67646	67647	537
chr3L	134018	134019	1522
chr3L	147413	147414	459
chr3L	151537	151538	1042
chr3L	156731	156732	220
chr3L	163805	163806	2210
chr3L	165926	165927	343
chr3L	167056	167057	565
chr3L	169103	169104	1370
chr3L	170485	170486	685
chr3L	185469	185470	527
chr3L	191216	191217	474
chr3L	192027	192028	456
chr3L	192936	192937	568
chr3L	193943	193944	479
chr3L	214338	214339	475
chr3L	221972	221973	665
chr3L	242574	242575	544
chr3L	252139	252140	960
chr3L	253065	253066	272
chr3L	254163	254164	269
chr3L	255289	255290	911
chr3L	279959	279960	1124
chr3L	281730	281731	1777
chr3L	284194	284195	1622
chr3L	294658	294659	559
chr3L	308216	308217	579
chr3L	314359	314360	2745
chr3L	367612	367613	893
chr3L	369341	369342	1752
chr3L	370811	370812	724
chr3L	467722	467723	16437
chr3L	478560	478561	4737
chr3L	485068	485069	7411
chr3L	558435	558436	951
chr3L	560472	560473	2275
chr3L	562176	562177	401
chr3L	564703	564704	4136
chr3L	631828	631829	299
chr3L	633004	633005	650
chr3L	635174	635175	2215
chr3L	655961	655962	1846
chr3L	695456	695457	832
chr3L	842577	842578	265
chr3L	855096	855097	1184
chr3L	868076	868077	1392
chr3L	917038	917039	3423
chr3L	920568	920569	3217
chr3L	923813	923814	2662
chr3L	935384	935385	5872
chr3L	939293	939294	1166
chr3L	942066	942067	2247
chr3L	943720	943721	624
chr3L	945058	945059	1390
chr3L	946884	946885	1140
chr3L	948387	948388	1291
chr3L	951997	951998	5329
chr3L	955286	955287	297
chr3L	992191	992192	251
chr3L	1043470	1043471	7621
chr3L	1056620	1056621	2917
chr3L	1060949	1060950	5316
chr3L	1065615	1065616	3580
chr3L	1069927	1069928	4547
chr3L	1073318	1073319	1634
chr3L	1075096	1075097	1125
chr3L	1076974	1076975	1797
chr3L	1078593	1078594	873
chr3L	1080566	1080567	2581
chr3L	1082359	1082360	397
chr3L	1083725	1083726	367
chr3L	1084574	1084575	555
chr3L	1085634	1085635	263
chr3L	1090906	1090907	9316
chr3L	1152982	1152983	2073
chr3L	1169291	1169292	12030
chr3L	1175908	1175909	661
chr3L	1367327	1367328	2925
chr3L	1377621	1377622	3953
chr3L	1500580	1500581	1205
chr3L	1540529	1540530	1908
chr3L	1542779	1542780	2082
chr3L	1572909	1572910	752
chr3L	1683227	1683228	626
chr3L	1710445	1710446	255
chr3L	1741033	1741034	246
chr3L	1879168	1879169	203
chr3L	1923466	1923467	533
chr3L	1924752	1924753	422
chr3L	1928979	1928980	314
chr3L	2065655	2065656	252
chr3L	2125808	2125809	213
chr3L	2156371	2156372	273
chr3L	2160825	2160826	275
chr3L	2288458	2288459	374
chr3L	2340456	2340457	494
chr3L	2375020	2375021	222
chr3L	2401905	2401906	268
chr3L	2406740	2406741	297
chr3L	2431134	2431135	227
chr3L	2442700	2442701	546
chr3L	2447034	2447035	239
chr3L	2501199	2501200	755
chr3L	2520235	2520236	777
chr3L	2521362	2521363	576
chr3L	2540488	2540489	2169
chr3L	2561979	2561980	2522
chr3L	2567230	2567231	7411
chr3L	2574400	2574401	6350
chr3L	2578284	2578285	707
chr3L	2579650	2579651	1526
chr3L	2581828	2581829	2042
chr3L	2613956	2613957	626
chr3L	2615311	2615312	1592
chr3L	2616485	2616486	324
chr3L	2617749	2617750	1317
chr3L	2619690	2619691	1699
chr3L	2623722	2623723	215
chr3L	2624722	2624723	380
chr3L	2625409	2625410	324
chr3L	2626204	2626205	796
chr3L	2667872	2667873	383
chr3L	2669247	2669248	277
chr3L	2672029	2672030	772
chr3L	2673130	2673131	219
chr3L	2675224	2675225	3303
chr3L	2677299	2677300	280
chr3L	2678146	2678147	826
chr3L	2680922	2680923	3753
chr3L	2684265	2684266	1391
chr3L	2685830	2685831	520
chr3L	2686897	2686898	1189
chr3L	2689552	2689553	2596
chr3L	2693088	2693089	1755
chr3L	2694467	2694468	224
chr3L	2695016	2695017	449
chr3L	2695957	2695958	982
chr3L	2697275	2697276	412
chr3L	2698102	2698103	538
chr3L	2699948	2699949	2601
chr3L	2701739	2701740	340
chr3L	2702546	2702547	605
chr3L	2703881	2703882	1129
chr3L	2705239	2705240	933
chr3L	2706228	2706229	350
chr3L	2707348	2707349	364
chr3L	2708132	2708133	584
chr3L	2709260	2709261	1039
chr3L	2710339	2710340	637
chr3L	2724646	2724647	3977
chr3L	2729443	2729444	4336
chr3L	2732415	2732416	1114
chr3L	2733659	2733660	336
chr3L	2738147	2738148	2194
chr3L	2743427	2743428	2647
chr3L	2748327	2748328	6457
chr3L	2757996	2757997	4517
chr3L	2765535	2765536	441
chr3L	2804579	2804580	4318
chr3L	2838658	2838659	450
chr3L	2840202	2840203	232
chr3L	2874221	2874222	337
chr3L	2936029	2936030	348
chr3L	2962733	2962734	322
chr3L	3061435	3061436	206
chr3L	3096630	3096631	493
chr3L	3100442	3100443	345
chr3L	3122316	3122317	403
chr3L	3139153	3139154	236
chr3L	3338254	3338255	635
chr3L	3341891	3341892	460
chr3L	3433155	3433156	323
chr3L	3455141	3455142	468
chr3L	3499351	3499352	317
chr3L	3502023	3502024	293
chr3L	3503707	3503708	271
chr3L	3516717	3516718	353
chr3L	3559481	3559482	368
chr3L	3595303	3595304	324
chr3L	3756831	3756832	463
chr3L	3768197	3768198	300
chr3L	3773047	3773048	288
chr3L	3858545	3858546	504
chr3L	3900557	3900558	396
chr3L	3917802	3917803	253
chr3L	3921462	3921463	328
chr3L	3944750	3944751	305
chr3L	4100079	4100080	288
chr3L	4700489	4700490	225
chr3L	4708433	4708434	255
chr3L	4720081	4720082	611
chr3L	4787028	4787029	216
chr3L	4795164	4795165	248
chr3L	5010112	5010113	338
chr3L	5044530	5044531	315
chr3L	5224109	5224110	353
chr3L	5225635	5225636	459
chr3L	5227503	5227504	842
chr3L	5228680	5228681	482
chr3L	5232141	5232142	406
chr3L	5240542	5240543	256
chr3L	5241635	5241636	253
chr3L	5243181	5243182	1114
chr3L	5244178	5244179	413
chr3L	5245662	5245663	817
chr3L	5246891	5246892	414
chr3L	5251539	5251540	445
chr3L	5252380	5252381	231
chr3L	5254399	5254400	822
chr3L	5257310	5257311	631
chr3L	5259487	5259488	388
chr3L	5260887	5260888	467
chr3L	5263923	5263924	586
chr3L	5265281	5265282	444
chr3L	5266742	5266743	375
chr3L	5271233	5271234	379
chr3L	5271817	5271818	324
chr3L	5426566	5426567	956
chr3L	5440906	5440907	1112
chr3L	5507519	5507520	1454
chr3L	5508759	5508760	541
chr3L	5517537	5517538	223
chr3L	5519890	5519891	3152
chr3L	5523221	5523222	1283
chr3L	5524713	5524714	1212
chr3L	5525886	5525887	645
chr3L	5526782	5526783	512
chr3L	5585765	5585766	597
chr3L	5586887	5586888	846
chr3L	5588170	5588171	1303
chr3L	5602075	5602076	614
chr3L	5650959	5650960	1271
chr3L	5660637	5660638	285
chr3L	5661281	5661282	459
chr3L	5668581	5668582	1509
chr3L	5670010	5670011	476
chr3L	5671192	5671193	291
chr3L	5672801	5672802	749
chr3L	5674610	5674611	1357
chr3L	5676120	5676121	932
chr3L	5680327	5680328	610
chr3L	5681643	5681644	454
chr3L	5682455	5682456	425
chr3L	5683525	5683526	434
chr3L	5686756	5686757	2173
chr3L	5688289	5688290	420
chr3L	5689346	5689347	877
chr3L	5696171	5696172	2885
chr3L	5699536	5699537	2880
chr3L	5701642	5701643	350
chr3L	5702357	5702358	606
chr3L	5704211	5704212	2684
chr3L	5706126	5706127	697
chr3L	5707491	5707492	1542
chr3L	5709041	5709042	548
chr3L	5715268	5715269	482
chr3L	5717058	5717059	1972
chr3L	5723351	5723352	502
chr3L	5724506	5724507	1032
chr3L	5725542	5725543	297
chr3L	5727601	5727602	2956
chr3L	5732116	5732117	4824
chr3L	5736073	5736074	2521
chr3L	5740284	5740285	5316
chr3L	5744562	5744563	1401
chr3L	5747820	5747821	578
chr3L	5748493	5748494	231
chr3L	5758954	5758955	356
chr3L	5774744	5774745	616
chr3L	5818569	5818570	5521
chr3L	5822805	5822806	1204
chr3L	5825758	5825759	4086
chr3L	5828638	5828639	809
chr3L	5830033	5830034	820
chr3L	5831188	5831189	688
chr3L	5833261	5833262	1026
chr3L	5834407	5834408	717
chr3L	5836981	5836982	2606
chr3L	5838784	5838785	573
chr3L	5839589	5839590	321
chr3L	5841177	5841178	2312
chr3L	5842983	5842984	689
chr3L	5911283	5911284	986
chr3L	5912306	5912307	322
chr3L	5913345	5913346	747
chr3L	5914638	5914639	1266
chr3L	5938345	5938346	763
chr3L	5939706	5939707	1021
chr3L	5940761	5940762	565
chr3L	5941692	5941693	597
chr3L	5943316	5943317	1420
chr3L	5971002	5971003	1623
chr3L	5973154	5973155	2211
chr3L	5999716	5999717	3876
chr3L	6004505	6004506	256
chr3L	6006187	6006188	772
chr3L	6007761	6007762	934
chr3L	6008666	6008667	419
chr3L	6012603	6012604	846
chr3L	6015329	6015330	2238
chr3L	6017372	6017373	1145
chr3L	6019536	6019537	814
chr3L	6020658	6020659	284
chr3L	6021995	6021996	1555
chr3L	6023891	6023892	1103
chr3L	6060408	6060409	247
chr3L	6084754	6084755	980
chr3L	6086929	6086930	2953
chr3L	6100136	6100137	2033
chr3L	6101814	6101815	316
chr3L	6103130	6103131	1680
chr3L	6106380	6106381	1067
chr3L	6107862	6107863	809
chr3L	6109160	6109161	504
chr3L	6112873	6112874	1806
chr3L	6114773	6114774	1126
chr3L	6115744	6115745	406
chr3L	6117189	6117190	698
chr3L	6119104	6119105	2082
chr3L	6127706	6127707	320
chr3L	6171372	6171373	2189
chr3L	6196672	6196673	2368
chr3L	6207014	6207015	757
chr3L	6208254	6208255	737
chr3L	6209902	6209903	1786
chr3L	6237584	6237585	729
chr3L	6243159	6243160	217
chr3L	6244148	6244149	918
chr3L	6248699	6248700	3522
chr3L	6251472	6251473	1361
chr3L	6253212	6253213	1117
chr3L	6254521	6254522	760
chr3L	6255389	6255390	501
chr3L	6255984	6255985	226
chr3L	6334741	6334742	879
chr3L	6336291	6336292	958
chr3L	6337759	6337760	462
chr3L	6338464	6338465	452
chr3L	6341166	6341167	4210
chr3L	6344114	6344115	1106
chr3L	6346540	6346541	402
chr3L	6402567	6402568	1538
chr3L	6403802	6403803	409
chr3L	6404985	6404986	1326
chr3L	6415357	6415358	280
chr3L	6432415	6432416	530
chr3L	6433558	6433559	1185
chr3L	6435508	6435509	2126
chr3L	6437321	6437322	811
chr3L	6438874	6438875	1797
chr3L	6440362	6440363	256
chr3L	6444016	6444017	6325
chr3L	6448249	6448250	1013
chr3L	6449941	6449942	1314
chr3L	6452478	6452479	3269
chr3L	6454941	6454942	284
chr3L	6456029	6456030	1186
chr3L	6458104	6458105	1309
chr3L	6459759	6459760	944
chr3L	6461632	6461633	1345
chr3L	6463517	6463518	1362
chr3L	6466020	6466021	1429
chr3L	6467743	6467744	1495
chr3L	6469245	6469246	233
chr3L	6472235	6472236	3936
chr3L	6474708	6474709	582
chr3L	6475711	6475712	759
chr3L	6477050	6477051	463
chr3L	6478533	6478534	1402
chr3L	6480599	6480600	1948
chr3L	6482930	6482931	2293
chr3L	6497034	6497035	504
chr3L	6498699	6498700	1421
chr3L	6501026	6501027	1567
chr3L	6502500	6502501	587
chr3L	6504430	6504431	981
chr3L	6508179	6508180	1345
chr3L	6509882	6509883	831
chr3L	6510919	6510920	534
chr3L	6511769	6511770	366
chr3L	6512653	6512654	950
chr3L	6513572	6513573	337
chr3L	6514732	6514733	580
chr3L	6516346	6516347	1437
chr3L	6518370	6518371	2000
chr3L	6520261	6520262	1164
chr3L	6522301	6522302	462
chr3L	6522994	6522995	384
chr3L	6523673	6523674	487
chr3L	6524493	6524494	293
chr3L	6526457	6526458	883
chr3L	6527977	6527978	1547
chr3L	6535831	6535832	3379
chr3L	6538237	6538238	844
chr3L	6539920	6539921	250
chr3L	6540700	6540701	277
chr3L	6542501	6542502	329
chr3L	6543609	6543610	1332
chr3L	6545697	6545698	1885
chr3L	6547900	6547901	1901
chr3L	6552812	6552813	812
chr3L	6554658	6554659	2146
chr3L	6557079	6557080	2131
chr3L	6558712	6558713	335
chr3L	6559480	6559481	409
chr3L	6567423	6567424	2630
chr3L	6570529	6570530	3143
chr3L	6575777	6575778	5034
chr3L	6579891	6579892	2785
chr3L	6582412	6582413	1642
chr3L	6584699	6584700	2346
chr3L	6587510	6587511	216
chr3L	6596156	6596157	738
chr3L	6597661	6597662	1504
chr3L	6598962	6598963	325
chr3L	6599934	6599935	857
chr3L	6601779	6601780	1969
chr3L	6616194	6616195	2508
chr3L	6626034	6626035	540
chr3L	6627167	6627168	995
chr3L	6628845	6628846	1226
chr3L	6632100	6632101	480
chr3L	6696470	6696471	1686
chr3L	6697699	6697700	360
chr3L	6699993	6699994	2676
chr3L	6702127	6702128	970
chr3L	6732255	6732256	3044
chr3L	6734582	6734583	846
chr3L	6750263	6750264	2372
chr3L	6758900	6758901	1795
chr3L	6762454	6762455	251
chr3L	6792038	6792039	2036
chr3L	6945529	6945530	359
chr3L	6946407	6946408	322
chr3L	7001471	7001472	1600
chr3L	7003423	7003424	1616
chr3L	7005807	7005808	2506
chr3L	7008485	7008486	1861
chr3L	7011689	7011690	3462
chr3L	7016698	7016699	798
chr3L	7018585	7018586	1639
chr3L	7020092	7020093	671
chr3L	7021074	7021075	544
chr3L	7022670	7022671	1411
chr3L	7029531	7029532	3933
chr3L	7032200	7032201	984
chr3L	7042200	7042201	3246
chr3L	7044998	7044999	1691
chr3L	7047171	7047172	1625
chr3L	7062223	7062224	498
chr3L	7104603	7104604	205
chr3L	7110020	7110021	202
chr3L	7111564	7111565	310
chr3L	7118209	7118210	346
chr3L	7151398	7151399	458
chr3L	7173197	7173198	312
chr3L	7258787	7258788	300
chr3L	7285978	7285979	372
chr3L	7392658	7392659	1337
chr3L	7394370	7394371	1551
chr3L	7428159	7428160	1690
chr3L	7443442	7443443	2359
chr3L	7516143	7516144	574
chr3L	7522026	7522027	1397
chr3L	7523945	7523946	1068
chr3L	7536129	7536130	2261
chr3L	7564003	7564004	1109
chr3L	7613901	7613902	10798
chr3L	7624294	7624295	9011
chr3L	7656420	7656421	601
chr3L	7662053	7662054	6271
chr3L	7666550	7666551	1917
chr3L	7682920	7682921	357
chr3L	7684366	7684367	342
chr3L	7691937	7691938	299
chr3L	7701688	7701689	1452
chr3L	7737231	7737232	3013
chr3L	7739159	7739160	384
chr3L	7752249	7752250	995
chr3L	7753301	7753302	429
chr3L	7755930	7755931	207
chr3L	7771954	7771955	3771
chr3L	7787718	7787719	4103
chr3L	7791844	7791845	3537
chr3L	7815636	7815637	518
chr3L	7817864	7817865	3141
chr3L	7820382	7820383	661
chr3L	7821677	7821678	1391
chr3L	7823446	7823447	772
chr3L	7825382	7825383	2576
chr3L	7834015	7834016	652
chr3L	7835438	7835439	1357
chr3L	7837430	7837431	2024
chr3L	7839789	7839790	1660
chr3L	7841820	7841821	1988
chr3L	7843958	7843959	1430
chr3L	7845149	7845150	346
chr3L	7846263	7846264	1163
chr3L	7847972	7847973	1171
chr3L	7848903	7848904	249
chr3L	7850579	7850580	2496
chr3L	7852932	7852933	1227
chr3L	7861233	7861234	1292
chr3L	7863753	7863754	3190
chr3L	7876987	7876988	11027
chr3L	7884711	7884712	3525
chr3L	7901426	7901427	2800
chr3L	7917260	7917261	214
chr3L	7991215	7991216	7055
chr3L	7997123	7997124	4190
chr3L	7999972	7999973	922
chr3L	8001325	8001326	913
chr3L	8005010	8005011	5928
chr3L	8014258	8014259	11051
chr3L	8028255	8028256	8329
chr3L	8033443	8033444	1168
chr3L	8041540	8041541	14187
chr3L	8051443	8051444	523
chr3L	8065308	8065309	939
chr3L	8095076	8095077	631
chr3L	8106568	8106569	1389
chr3L	8114599	8114600	388
chr3L	8134458	8134459	2755
chr3L	8156760	8156761	1465
chr3L	8181812	8181813	418
chr3L	8233501	8233502	415
chr3L	8244494	8244495	4326
chr3L	8247690	8247691	533
chr3L	8248449	8248450	299
chr3L	8250480	8250481	2804
chr3L	8255025	8255026	5816
chr3L	8260718	8260719	4556
chr3L	8265450	8265451	2791
chr3L	8268034	8268035	1407
chr3L	8270924	8270925	3879
chr3L	8273797	8273798	957
chr3L	8275188	8275189	1110
chr3L	8460311	8460312	5399
chr3L	8467731	8467732	8815
chr3L	8494007	8494008	6157
chr3L	8497608	8497609	514
chr3L	8554456	8554457	740
