chrom	txStart	txEnd	paste_locus
chrX	13552799	13555800	chrX_13552799_13555800
chrX	13556471	13557866	chrX_13556471_13557866
chrX	13561670	13562874	chrX_13561670_13562874
chrX	13561670	13563359	chrX_13561670_13563359
chrX	13563822	13590570	chrX_13563822_13590570
chrX	13563822	13590570	chrX_13563822_13590570
chrX	13563822	13591760	chrX_13563822_13591760
chrX	13563822	13593224	chrX_13563822_13593224
chrX	13576207	13590570	chrX_13576207_13590570
chrX	13576207	13590570	chrX_13576207_13590570
chrX	13593473	13602506	chrX_13593473_13602506
chrX	13593576	13599509	chrX_13593576_13599509
chrX	13593576	13599780	chrX_13593576_13599780
chrX	13593576	13601654	chrX_13593576_13601654
chrX	13593576	13602365	chrX_13593576_13602365
chrX	13593576	13602506	chrX_13593576_13602506
chrX	13593576	13602578	chrX_13593576_13602578
chrX	13604358	13605651	chrX_13604358_13605651
chrX	13605680	13609529	chrX_13605680_13609529
chrX	13606143	13609529	chrX_13606143_13609529
chrX	13609670	13612062	chrX_13609670_13612062
chrX	13612130	13613228	chrX_13612130_13613228
chrX	13613192	13616403	chrX_13613192_13616403
chrX	13613192	13616586	chrX_13613192_13616586
chrX	13616988	13619203	chrX_13616988_13619203
chrX	13616988	13619207	chrX_13616988_13619207
chrX	13619275	13624408	chrX_13619275_13624408
chrX	13619343	13624408	chrX_13619343_13624408
chrX	13642174	13663657	chrX_13642174_13663657
chrX	13645178	13661942	chrX_13645178_13661942
chrX	13645178	13663657	chrX_13645178_13663657
chrX	13645178	13664568	chrX_13645178_13664568
chrX	13664583	13667811	chrX_13664583_13667811
chrX	13668013	13669294	chrX_13668013_13669294
chrX	13668013	13669573	chrX_13668013_13669573
chrX	13669698	13674475	chrX_13669698_13674475
chrX	13669698	13676232	chrX_13669698_13676232
chrX	13676893	13677882	chrX_13676893_13677882
chrX	13677898	13680398	chrX_13677898_13680398
chrX	13678296	13680201	chrX_13678296_13680201
chrX	13678296	13680500	chrX_13678296_13680500
chrX	13682951	13684616	chrX_13682951_13684616
chrX	13684379	13718285	chrX_13684379_13718285
chrX	13684552	13718285	chrX_13684552_13718285
chrX	13692291	13714435	chrX_13692291_13714435
chrX	13692291	13717835	chrX_13692291_13717835
chrX	13696661	13714435	chrX_13696661_13714435
chrX	13700265	13714435	chrX_13700265_13714435
chrX	13703536	13714435	chrX_13703536_13714435
chrX	13705720	13714435	chrX_13705720_13714435
chrX	13718733	13721977	chrX_13718733_13721977
chrX	13722245	13727113	chrX_13722245_13727113
chrX	13727203	13735689	chrX_13727203_13735689
chrX	13727203	13736257	chrX_13727203_13736257
chrX	13727521	13736278	chrX_13727521_13736278
chrX	13736569	13744683	chrX_13736569_13744683
chrX	13737941	13739177	chrX_13737941_13739177
chrX	13738138	13739177	chrX_13738138_13739177
chrX	13739743	13741101	chrX_13739743_13741101
chrX	13739781	13741952	chrX_13739781_13741952
chrX	13744927	13745476	chrX_13744927_13745476
chrX	13744939	13745476	chrX_13744939_13745476
chrX	13745576	13755406	chrX_13745576_13755406
chrX	13746639	13755406	chrX_13746639_13755406
chrX	13755321	13756013	chrX_13755321_13756013
chrX	13756163	13756826	chrX_13756163_13756826
chrX	13757178	13758598	chrX_13757178_13758598
chrX	13759545	13761167	chrX_13759545_13761167
chrX	13759545	13761547	chrX_13759545_13761547
chrX	13762751	13774943	chrX_13762751_13774943
chrX	13762751	13775189	chrX_13762751_13775189
chrX	13762751	13775867	chrX_13762751_13775867
chrX	13762751	13779488	chrX_13762751_13779488
chrX	13762751	13779488	chrX_13762751_13779488
chrX	13767663	13775867	chrX_13767663_13775867
chrX	13779846	13782170	chrX_13779846_13782170
chrX	13780015	13782170	chrX_13780015_13782170
chrX	13782458	13783381	chrX_13782458_13783381
chrX	13783713	13807627	chrX_13783713_13807627
chrX	13783713	13811493	chrX_13783713_13811493
chrX	13783713	13811493	chrX_13783713_13811493
chrX	13783713	13811493	chrX_13783713_13811493
chrX	13783713	13811493	chrX_13783713_13811493
chrX	13783713	13811493	chrX_13783713_13811493
chrX	13790337	13791111	chrX_13790337_13791111
chrX	13796388	13797638	chrX_13796388_13797638
chrX	13811683	13812870	chrX_13811683_13812870
chrX	13812970	13822307	chrX_13812970_13822307
chrX	13813460	13822307	chrX_13813460_13822307
chrX	13822825	13825910	chrX_13822825_13825910
chrX	13826040	13830317	chrX_13826040_13830317
chrX	13826329	13830317	chrX_13826329_13830317
chrX	13830740	13845866	chrX_13830740_13845866
chrX	13830748	13836365	chrX_13830748_13836365
chrX	13830748	13838098	chrX_13830748_13838098
chrX	13830748	13840011	chrX_13830748_13840011
chrX	13830748	13840011	chrX_13830748_13840011
chrX	13830748	13845866	chrX_13830748_13845866
chrX	13955235	13956574	chrX_13955235_13956574
chrX	13990732	13991420	chrX_13990732_13991420
chrX	13996344	13998767	chrX_13996344_13998767
chrX	13996344	13999805	chrX_13996344_13999805
chrX	13996656	13999805	chrX_13996656_13999805
chrX	14000209	14000889	chrX_14000209_14000889
chrX	14046771	14047495	chrX_14046771_14047495
chrX	14048010	14048734	chrX_14048010_14048734
chrX	14049279	14050003	chrX_14049279_14050003
chrX	14050548	14051272	chrX_14050548_14051272
chrX	14051817	14052541	chrX_14051817_14052541
chrX	14053086	14053811	chrX_14053086_14053811
chrX	14054356	14055080	chrX_14054356_14055080
chrX	14055625	14056349	chrX_14055625_14056349
chrX	14056894	14057618	chrX_14056894_14057618
chrX	14058163	14058889	chrX_14058163_14058889
chrX	14059433	14060157	chrX_14059433_14060157
chrX	14060701	14061817	chrX_14060701_14061817
chrX	14097598	14097965	chrX_14097598_14097965
chrX	14114140	14116889	chrX_14114140_14116889
chrX	14141728	14142111	chrX_14141728_14142111
chrX	14151578	14152006	chrX_14151578_14152006
chrX	14169591	14171545	chrX_14169591_14171545
chrX	14171486	14172624	chrX_14171486_14172624
chrX	14174755	14175670	chrX_14174755_14175670
chrX	14176922	14178018	chrX_14176922_14178018
chrX	14176922	14178456	chrX_14176922_14178456
chrX	14181027	14183315	chrX_14181027_14183315
chrX	14181112	14182716	chrX_14181112_14182716
chrX	14184560	14185807	chrX_14184560_14185807
chrX	14187252	14187841	chrX_14187252_14187841
chrX	14189515	14190755	chrX_14189515_14190755
chrX	14191219	14191962	chrX_14191219_14191962
chrX	14191219	14192018	chrX_14191219_14192018
chrX	14193213	14199958	chrX_14193213_14199958
chrX	14193213	14199958	chrX_14193213_14199958
chrX	14199544	14199621	chrX_14199544_14199621
chrX	14200177	14200907	chrX_14200177_14200907
chrX	14201361	14224732	chrX_14201361_14224732
chrX	14203960	14211457	chrX_14203960_14211457
chrX	14203960	14211457	chrX_14203960_14211457
chrX	14205908	14211457	chrX_14205908_14211457
chrX	14212414	14224732	chrX_14212414_14224732
chrX	14224646	14225879	chrX_14224646_14225879
chrX	14226288	14227949	chrX_14226288_14227949
chrX	14228059	14234066	chrX_14228059_14234066
chrX	14232281	14234066	chrX_14232281_14234066
chrX	14234412	14237923	chrX_14234412_14237923
chrX	14237987	14240152	chrX_14237987_14240152
chrX	14238314	14240152	chrX_14238314_14240152
chrX	14240265	14242822	chrX_14240265_14242822
chrX	14243685	14246514	chrX_14243685_14246514
chrX	14247731	14255252	chrX_14247731_14255252
chrX	14247731	14258595	chrX_14247731_14258595
chrX	14247731	14258595	chrX_14247731_14258595
chrX	14247731	14258595	chrX_14247731_14258595
chrX	14247731	14258595	chrX_14247731_14258595
chrX	14261222	14264844	chrX_14261222_14264844
chrX	14261222	14264844	chrX_14261222_14264844
chrX	14261222	14265379	chrX_14261222_14265379
chrX	14264736	14266250	chrX_14264736_14266250
chrX	14266366	14277174	chrX_14266366_14277174
chrX	14266366	14277416	chrX_14266366_14277416
chrX	14288083	14289393	chrX_14288083_14289393
chrX	14293464	14294044	chrX_14293464_14294044
chrX	14314622	14315583	chrX_14314622_14315583
chrX	14316129	14317150	chrX_14316129_14317150
chrX	14378805	14379826	chrX_14378805_14379826
chrX	14380350	14381416	chrX_14380350_14381416
chrX	14472407	14480086	chrX_14472407_14480086
chrX	14496134	14497240	chrX_14496134_14497240
chrX	14517289	14519516	chrX_14517289_14519516
chrX	14540746	14541997	chrX_14540746_14541997
chrX	14580599	14582174	chrX_14580599_14582174
chrX	14580599	14582174	chrX_14580599_14582174
chrX	14580599	14582174	chrX_14580599_14582174
chrX	14582135	14582982	chrX_14582135_14582982
chrX	14583676	14584616	chrX_14583676_14584616
chrX	14584732	14591591	chrX_14584732_14591591
chrX	14584732	14602580	chrX_14584732_14602580
chrX	14584732	14602580	chrX_14584732_14602580
chrX	14604011	14653834	chrX_14604011_14653834
chrX	14604011	14653834	chrX_14604011_14653834
chrX	14604011	14653928	chrX_14604011_14653928
chrX	14686037	14749376	chrX_14686037_14749376
chrX	14687611	14749010	chrX_14687611_14749010
chrX	14687611	14749010	chrX_14687611_14749010
chrX	14687611	14749376	chrX_14687611_14749376
chrX	14702357	14703654	chrX_14702357_14703654
chrX	14718272	14718942	chrX_14718272_14718942
chrX	14757530	14765787	chrX_14757530_14765787
chrX	14775307	14776299	chrX_14775307_14776299
chrX	14776773	14777983	chrX_14776773_14777983
chrX	14782961	14784052	chrX_14782961_14784052
chrX	14784663	14786237	chrX_14784663_14786237
chrX	14784663	14786551	chrX_14784663_14786551
chrX	14785098	14786237	chrX_14785098_14786237
chrX	14786411	14787897	chrX_14786411_14787897
chrX	14826866	14832033	chrX_14826866_14832033
chrX	14827057	14832033	chrX_14827057_14832033
chrX	14827057	14832033	chrX_14827057_14832033
chrX	14827057	14832033	chrX_14827057_14832033
chrX	14827571	14832033	chrX_14827571_14832033
chrX	14832646	14835887	chrX_14832646_14835887
chrX	14832646	14836262	chrX_14832646_14836262
chrX	14836724	14837330	chrX_14836724_14837330
chrX	14837470	14838198	chrX_14837470_14838198
chrX	14838351	14839106	chrX_14838351_14839106
chrX	14839375	14933013	chrX_14839375_14933013
chrX	14839375	14933583	chrX_14839375_14933583
chrX	14839375	14933583	chrX_14839375_14933583
chrX	14839375	14933583	chrX_14839375_14933583
chrX	14839375	14933946	chrX_14839375_14933946
chrX	14839967	14933583	chrX_14839967_14933583
chrX	14842616	14844757	chrX_14842616_14844757
chrX	14846471	14848808	chrX_14846471_14848808
chrX	14851004	14853269	chrX_14851004_14853269
chrX	14854327	14856361	chrX_14854327_14856361
chrX	14862988	14871181	chrX_14862988_14871181
chrX	14875369	14882586	chrX_14875369_14882586
chrX	14875369	14882586	chrX_14875369_14882586
chrX	14885951	14896891	chrX_14885951_14896891
chrX	14901843	14905549	chrX_14901843_14905549
chrX	14901951	14905549	chrX_14901951_14905549
chrX	14906333	14909070	chrX_14906333_14909070
chrX	14906333	14909708	chrX_14906333_14909708
chrX	14909872	14910845	chrX_14909872_14910845
chrX	14910164	14910845	chrX_14910164_14910845
chrX	14911780	14913812	chrX_14911780_14913812
chrX	14916755	14918800	chrX_14916755_14918800
chrX	14919251	14923493	chrX_14919251_14923493
chrX	14925990	14933013	chrX_14925990_14933013
chrX	14927201	14928944	chrX_14927201_14928944
chrX	14927445	14928944	chrX_14927445_14928944
chrX	14929720	14932652	chrX_14929720_14932652
chrX	14929720	14933583	chrX_14929720_14933583
chrX	14930315	14933583	chrX_14930315_14933583
chrX	14952344	14953697	chrX_14952344_14953697
chrX	14954122	14955100	chrX_14954122_14955100
chrX	14955476	14999242	chrX_14955476_14999242
chrX	14955476	15009989	chrX_14955476_15009989
chrX	15010136	15063429	chrX_15010136_15063429
chrX	15010693	15063429	chrX_15010693_15063429
chrX	15024435	15034414	chrX_15024435_15034414
chrX	15024435	15042060	chrX_15024435_15042060
chrX	15024435	15042060	chrX_15024435_15042060
chrX	15044122	15051842	chrX_15044122_15051842
chrX	15048927	15051842	chrX_15048927_15051842
chrX	15063732	15064548	chrX_15063732_15064548
chrX	15063918	15064548	chrX_15063918_15064548
chrX	15063918	15064926	chrX_15063918_15064926
chrX	15064835	15066432	chrX_15064835_15066432
chrX	15065451	15066432	chrX_15065451_15066432
chrX	15067006	15069091	chrX_15067006_15069091
chrX	15077497	15081255	chrX_15077497_15081255
chrX	15079955	15080425	chrX_15079955_15080425
chrX	15081366	15082369	chrX_15081366_15082369
chrX	15082615	15083753	chrX_15082615_15083753
chrX	15082826	15083777	chrX_15082826_15083777
chrX	15082826	15084017	chrX_15082826_15084017
chrX	15084028	15084699	chrX_15084028_15084699
chrX	15085158	15085827	chrX_15085158_15085827
chrX	15086124	15088629	chrX_15086124_15088629
chrX	15089681	15110699	chrX_15089681_15110699
chrX	15089681	15113744	chrX_15089681_15113744
chrX	15089681	15113744	chrX_15089681_15113744
chrX	15089681	15113744	chrX_15089681_15113744
chrX	15089681	15113744	chrX_15089681_15113744
chrX	15089681	15113744	chrX_15089681_15113744
chrX	15089681	15113762	chrX_15089681_15113762
chrX	15095457	15096042	chrX_15095457_15096042
chrX	15113301	15116542	chrX_15113301_15116542
chrX	15125752	15137311	chrX_15125752_15137311
chrX	15137869	15139367	chrX_15137869_15139367
chrX	15138600	15139367	chrX_15138600_15139367
chrX	15139936	15163225	chrX_15139936_15163225
chrX	15139936	15163225	chrX_15139936_15163225
chrX	15139936	15163225	chrX_15139936_15163225
chrX	15175440	15189931	chrX_15175440_15189931
chrX	15205806	15206636	chrX_15205806_15206636
chrX	15210385	15211377	chrX_15210385_15211377
chrX	15210385	15211467	chrX_15210385_15211467
chrX	15220270	15221176	chrX_15220270_15221176
chrX	15222656	15223582	chrX_15222656_15223582
chrX	15225512	15226256	chrX_15225512_15226256
chrX	15228743	15229875	chrX_15228743_15229875
chrX	15243858	15244913	chrX_15243858_15244913
chrX	15271035	15272405	chrX_15271035_15272405
chrX	15289361	15289705	chrX_15289361_15289705
chrX	15290316	15290755	chrX_15290316_15290755
chrX	15293030	15296644	chrX_15293030_15296644
chrX	15293030	15297169	chrX_15293030_15297169
chrX	15294124	15297169	chrX_15294124_15297169
chrX	15297311	15298217	chrX_15297311_15298217
chrX	15297765	15319074	chrX_15297765_15319074
chrX	15299008	15319074	chrX_15299008_15319074
chrX	15300508	15319074	chrX_15300508_15319074
chrX	15315055	15317967	chrX_15315055_15317967
chrX	15319478	15326956	chrX_15319478_15326956
chrX	15319491	15328029	chrX_15319491_15328029
chrX	15319953	15320037	chrX_15319953_15320037
chrX	15320368	15326956	chrX_15320368_15326956
chrX	15322845	15326530	chrX_15322845_15326530
chrX	15323590	15328029	chrX_15323590_15328029
chrX	15328341	15331002	chrX_15328341_15331002
chrX	15330783	15333154	chrX_15330783_15333154
chrX	15340372	15342117	chrX_15340372_15342117
chrX	15342856	15344625	chrX_15342856_15344625
chrX	15345168	15350021	chrX_15345168_15350021
chrX	15350238	15379064	chrX_15350238_15379064
chrX	15351147	15379064	chrX_15351147_15379064
chrX	15352356	15379064	chrX_15352356_15379064
chrX	15359100	15361061	chrX_15359100_15361061
chrX	15380370	15385441	chrX_15380370_15385441
chrX	15380638	15383953	chrX_15380638_15383953
chrX	15380638	15385441	chrX_15380638_15385441
chrX	15386037	15440725	chrX_15386037_15440725
chrX	15386037	15441252	chrX_15386037_15441252
chrX	15405732	15441252	chrX_15405732_15441252
chrX	15446178	15449883	chrX_15446178_15449883
chrX	15446178	15449883	chrX_15446178_15449883
chrX	15450260	15452646	chrX_15450260_15452646
chrX	15450260	15452646	chrX_15450260_15452646
chrX	15450260	15453167	chrX_15450260_15453167
chrX	15453470	15455551	chrX_15453470_15455551
chrX	15455543	15462441	chrX_15455543_15462441
chrX	15462721	15465027	chrX_15462721_15465027
chrX	15467890	15468303	chrX_15467890_15468303
chrX	15468280	15472119	chrX_15468280_15472119
chrX	15472163	15472859	chrX_15472163_15472859
chrX	15472803	15475400	chrX_15472803_15475400
chrX	15476090	15481722	chrX_15476090_15481722
chrX	15482373	15484380	chrX_15482373_15484380
chrX	15482373	15486612	chrX_15482373_15486612
chrX	15482373	15486612	chrX_15482373_15486612
chrX	15482373	15486612	chrX_15482373_15486612
chrX	15486921	15510783	chrX_15486921_15510783
chrX	15489880	15511223	chrX_15489880_15511223
chrX	15497522	15497862	chrX_15497522_15497862
chrX	15499007	15510783	chrX_15499007_15510783
chrX	15507955	15508055	chrX_15507955_15508055
chrX	15508958	15509046	chrX_15508958_15509046
chrX	15509472	15509546	chrX_15509472_15509546
chrX	15510876	15522163	chrX_15510876_15522163
chrX	15511236	15554278	chrX_15511236_15554278
chrX	15511457	15522163	chrX_15511457_15522163
chrX	15547406	15547740	chrX_15547406_15547740
chrX	15547732	15548203	chrX_15547732_15548203
chrX	15555252	15556045	chrX_15555252_15556045
chrX	15568992	15570369	chrX_15568992_15570369
chrX	15569165	15570369	chrX_15569165_15570369
chrX	15570379	15572149	chrX_15570379_15572149
chrX	15570660	15572149	chrX_15570660_15572149
chrX	15572075	15574535	chrX_15572075_15574535
chrX	15572258	15574535	chrX_15572258_15574535
chrX	15574946	15575683	chrX_15574946_15575683
chrX	15576985	15577998	chrX_15576985_15577998
chrX	15576985	15577998	chrX_15576985_15577998
chrX	15576985	15578171	chrX_15576985_15578171
chrX	15578204	15579857	chrX_15578204_15579857
chrX	15580929	15582874	chrX_15580929_15582874
chrX	15583158	15585018	chrX_15583158_15585018
chrX	15583158	15585249	chrX_15583158_15585249
chrX	15585288	15593151	chrX_15585288_15593151
chrX	15585288	15593534	chrX_15585288_15593534
chrX	15587732	15589365	chrX_15587732_15589365
chrX	15603282	15626540	chrX_15603282_15626540
chrX	15604575	15626540	chrX_15604575_15626540
chrX	15604575	15633434	chrX_15604575_15633434
chrX	15636307	15637014	chrX_15636307_15637014
chrX	15641557	15642108	chrX_15641557_15642108
chrX	15644221	15644991	chrX_15644221_15644991
chrX	15662288	15665386	chrX_15662288_15665386
chrX	15662523	15665386	chrX_15662523_15665386
chrX	15662529	15665707	chrX_15662529_15665707
chrX	15662584	15663319	chrX_15662584_15663319
chrX	15667884	15669797	chrX_15667884_15669797
chrX	15667884	15671029	chrX_15667884_15671029
chrX	15675475	15677737	chrX_15675475_15677737
chrX	15684946	15688857	chrX_15684946_15688857
chrX	15689489	15691146	chrX_15689489_15691146
chrX	15691671	15692565	chrX_15691671_15692565
chrX	15691866	15692597	chrX_15691866_15692597
chrX	15693067	15693967	chrX_15693067_15693967
chrX	15694126	15694382	chrX_15694126_15694382
chrX	15697493	15700034	chrX_15697493_15700034
chrX	15697504	15700034	chrX_15697504_15700034
chrX	15700171	15701259	chrX_15700171_15701259
chrX	15700171	15701259	chrX_15700171_15701259
chrX	15701450	15703770	chrX_15701450_15703770
chrX	15701450	15703770	chrX_15701450_15703770
chrX	15704124	15705731	chrX_15704124_15705731
chrX	15704124	15705806	chrX_15704124_15705806
chrX	15705805	15709044	chrX_15705805_15709044
chrX	15705805	15710539	chrX_15705805_15710539
chrX	15706445	15710539	chrX_15706445_15710539
chrX	15710646	15712186	chrX_15710646_15712186
chrX	15711056	15712186	chrX_15711056_15712186
chrX	15711056	15712309	chrX_15711056_15712309
