chrom	txStart_minus500	txStart_plus500	paste_locus
chrX	14058933	14059933	chrX_14059433_14060157
chrX	14060201	14061201	chrX_14060701_14061817
chrX	14097098	14098098	chrX_14097598_14097965
chrX	14113640	14114640	chrX_14114140_14116889
chrX	14141228	14142228	chrX_14141728_14142111
chrX	14151078	14152078	chrX_14151578_14152006
chrX	14169091	14170091	chrX_14169591_14171545
chrX	14170986	14171986	chrX_14171486_14172624
chrX	14174255	14175255	chrX_14174755_14175670
chrX	14176422	14177422	chrX_14176922_14178018
chrX	14176422	14177422	chrX_14176922_14178456
chrX	14180527	14181527	chrX_14181027_14183315
chrX	14180612	14181612	chrX_14181112_14182716
chrX	14184060	14185060	chrX_14184560_14185807
chrX	14186752	14187752	chrX_14187252_14187841
chrX	14189015	14190015	chrX_14189515_14190755
chrX	14190719	14191719	chrX_14191219_14191962
chrX	14190719	14191719	chrX_14191219_14192018
chrX	14192713	14193713	chrX_14193213_14199958
chrX	14192713	14193713	chrX_14193213_14199958
chrX	14199044	14200044	chrX_14199544_14199621
chrX	14199677	14200677	chrX_14200177_14200907
chrX	14200861	14201861	chrX_14201361_14224732
chrX	14203460	14204460	chrX_14203960_14211457
chrX	14203460	14204460	chrX_14203960_14211457
chrX	14205408	14206408	chrX_14205908_14211457
chrX	14211914	14212914	chrX_14212414_14224732
chrX	14224146	14225146	chrX_14224646_14225879
chrX	14225788	14226788	chrX_14226288_14227949
chrX	14227559	14228559	chrX_14228059_14234066
chrX	14231781	14232781	chrX_14232281_14234066
chrX	14233912	14234912	chrX_14234412_14237923
chrX	14237487	14238487	chrX_14237987_14240152
chrX	14237814	14238814	chrX_14238314_14240152
chrX	14239765	14240765	chrX_14240265_14242822
chrX	14243185	14244185	chrX_14243685_14246514
chrX	14247231	14248231	chrX_14247731_14255252
chrX	14247231	14248231	chrX_14247731_14258595
chrX	14247231	14248231	chrX_14247731_14258595
chrX	14247231	14248231	chrX_14247731_14258595
chrX	14247231	14248231	chrX_14247731_14258595
chrX	14260722	14261722	chrX_14261222_14264844
chrX	14260722	14261722	chrX_14261222_14264844
chrX	14260722	14261722	chrX_14261222_14265379
chrX	14264236	14265236	chrX_14264736_14266250
chrX	14265866	14266866	chrX_14266366_14277174
chrX	14265866	14266866	chrX_14266366_14277416
chrX	14287583	14288583	chrX_14288083_14289393
chrX	14292964	14293964	chrX_14293464_14294044
chrX	14314122	14315122	chrX_14314622_14315583
chrX	14315629	14316629	chrX_14316129_14317150
chrX	14378305	14379305	chrX_14378805_14379826
chrX	14379850	14380850	chrX_14380350_14381416
chrX	14471907	14472907	chrX_14472407_14480086
chrX	14495634	14496634	chrX_14496134_14497240
chrX	14516789	14517789	chrX_14517289_14519516
chrX	14540246	14541246	chrX_14540746_14541997
chrX	14580099	14581099	chrX_14580599_14582174
chrX	14580099	14581099	chrX_14580599_14582174
chrX	14580099	14581099	chrX_14580599_14582174
chrX	14581635	14582635	chrX_14582135_14582982
chrX	14583176	14584176	chrX_14583676_14584616
chrX	14584232	14585232	chrX_14584732_14591591
chrX	14584232	14585232	chrX_14584732_14602580
chrX	14584232	14585232	chrX_14584732_14602580
chrX	14603511	14604511	chrX_14604011_14653834
chrX	14603511	14604511	chrX_14604011_14653834
chrX	14603511	14604511	chrX_14604011_14653928
chrX	14685537	14686537	chrX_14686037_14749376
chrX	14687111	14688111	chrX_14687611_14749010
chrX	14687111	14688111	chrX_14687611_14749010
chrX	14687111	14688111	chrX_14687611_14749376
chrX	14701857	14702857	chrX_14702357_14703654
chrX	14717772	14718772	chrX_14718272_14718942
chrX	14757030	14758030	chrX_14757530_14765787
chrX	14774807	14775807	chrX_14775307_14776299
chrX	14776273	14777273	chrX_14776773_14777983
chrX	14782461	14783461	chrX_14782961_14784052
chrX	14784163	14785163	chrX_14784663_14786237
chrX	14784163	14785163	chrX_14784663_14786551
chrX	14784598	14785598	chrX_14785098_14786237
chrX	14785911	14786911	chrX_14786411_14787897
chrX	14826366	14827366	chrX_14826866_14832033
chrX	14826557	14827557	chrX_14827057_14832033
chrX	14826557	14827557	chrX_14827057_14832033
chrX	14826557	14827557	chrX_14827057_14832033
chrX	14827071	14828071	chrX_14827571_14832033
chrX	14832146	14833146	chrX_14832646_14835887
chrX	14832146	14833146	chrX_14832646_14836262
chrX	14836224	14837224	chrX_14836724_14837330
chrX	14836970	14837970	chrX_14837470_14838198
chrX	14837851	14838851	chrX_14838351_14839106
chrX	14838875	14839875	chrX_14839375_14933013
chrX	14838875	14839875	chrX_14839375_14933583
chrX	14838875	14839875	chrX_14839375_14933583
chrX	14838875	14839875	chrX_14839375_14933583
chrX	14838875	14839875	chrX_14839375_14933946
chrX	14839467	14840467	chrX_14839967_14933583
chrX	14842116	14843116	chrX_14842616_14844757
chrX	14845971	14846971	chrX_14846471_14848808
chrX	14850504	14851504	chrX_14851004_14853269
chrX	14853827	14854827	chrX_14854327_14856361
chrX	14862488	14863488	chrX_14862988_14871181
chrX	14874869	14875869	chrX_14875369_14882586
chrX	14874869	14875869	chrX_14875369_14882586
chrX	14885451	14886451	chrX_14885951_14896891
chrX	14901343	14902343	chrX_14901843_14905549
chrX	14901451	14902451	chrX_14901951_14905549
chrX	14905833	14906833	chrX_14906333_14909070
chrX	14905833	14906833	chrX_14906333_14909708
chrX	14909372	14910372	chrX_14909872_14910845
chrX	14909664	14910664	chrX_14910164_14910845
chrX	14911280	14912280	chrX_14911780_14913812
chrX	14916255	14917255	chrX_14916755_14918800
chrX	14918751	14919751	chrX_14919251_14923493
chrX	14925490	14926490	chrX_14925990_14933013
chrX	14926701	14927701	chrX_14927201_14928944
chrX	14926945	14927945	chrX_14927445_14928944
chrX	14929220	14930220	chrX_14929720_14932652
chrX	14929220	14930220	chrX_14929720_14933583
chrX	14929815	14930815	chrX_14930315_14933583
chrX	14951844	14952844	chrX_14952344_14953697
chrX	14953622	14954622	chrX_14954122_14955100
chrX	14954976	14955976	chrX_14955476_14999242
chrX	14954976	14955976	chrX_14955476_15009989
chrX	15009636	15010636	chrX_15010136_15063429
chrX	15010193	15011193	chrX_15010693_15063429
chrX	15023935	15024935	chrX_15024435_15034414
chrX	15023935	15024935	chrX_15024435_15042060
chrX	15023935	15024935	chrX_15024435_15042060
chrX	15043622	15044622	chrX_15044122_15051842
chrX	15048427	15049427	chrX_15048927_15051842
chrX	15063232	15064232	chrX_15063732_15064548
chrX	15063418	15064418	chrX_15063918_15064548
chrX	15063418	15064418	chrX_15063918_15064926
chrX	15064335	15065335	chrX_15064835_15066432
chrX	15064951	15065951	chrX_15065451_15066432
chrX	15066506	15067506	chrX_15067006_15069091
chrX	15076997	15077997	chrX_15077497_15081255
chrX	15079455	15080455	chrX_15079955_15080425
chrX	15080866	15081866	chrX_15081366_15082369
chrX	15082115	15083115	chrX_15082615_15083753
chrX	15082326	15083326	chrX_15082826_15083777
chrX	15082326	15083326	chrX_15082826_15084017
chrX	15083528	15084528	chrX_15084028_15084699
chrX	15084658	15085658	chrX_15085158_15085827
chrX	15085624	15086624	chrX_15086124_15088629
chrX	15089181	15090181	chrX_15089681_15110699
chrX	15089181	15090181	chrX_15089681_15113744
chrX	15089181	15090181	chrX_15089681_15113744
chrX	15089181	15090181	chrX_15089681_15113744
chrX	15089181	15090181	chrX_15089681_15113744
chrX	15089181	15090181	chrX_15089681_15113744
chrX	15089181	15090181	chrX_15089681_15113762
chrX	15094957	15095957	chrX_15095457_15096042
chrX	15112801	15113801	chrX_15113301_15116542
chrX	15125252	15126252	chrX_15125752_15137311
chrX	15137369	15138369	chrX_15137869_15139367
chrX	15138100	15139100	chrX_15138600_15139367
chrX	15139436	15140436	chrX_15139936_15163225
chrX	15139436	15140436	chrX_15139936_15163225
chrX	15139436	15140436	chrX_15139936_15163225
chrX	15174940	15175940	chrX_15175440_15189931
chrX	15205306	15206306	chrX_15205806_15206636
chrX	15209885	15210885	chrX_15210385_15211377
chrX	15209885	15210885	chrX_15210385_15211467
chrX	15219770	15220770	chrX_15220270_15221176
chrX	15222156	15223156	chrX_15222656_15223582
chrX	15225012	15226012	chrX_15225512_15226256
chrX	15228243	15229243	chrX_15228743_15229875
chrX	15243358	15244358	chrX_15243858_15244913
chrX	15270535	15271535	chrX_15271035_15272405
chrX	15288861	15289861	chrX_15289361_15289705
chrX	15289816	15290816	chrX_15290316_15290755
chrX	15292530	15293530	chrX_15293030_15296644
chrX	15292530	15293530	chrX_15293030_15297169
chrX	15293624	15294624	chrX_15294124_15297169
chrX	15296811	15297811	chrX_15297311_15298217
chrX	15297265	15298265	chrX_15297765_15319074
chrX	15298508	15299508	chrX_15299008_15319074
chrX	15300008	15301008	chrX_15300508_15319074
chrX	15314555	15315555	chrX_15315055_15317967
chrX	15318978	15319978	chrX_15319478_15326956
chrX	15318991	15319991	chrX_15319491_15328029
chrX	15319453	15320453	chrX_15319953_15320037
chrX	15319868	15320868	chrX_15320368_15326956
chrX	15322345	15323345	chrX_15322845_15326530
chrX	15323090	15324090	chrX_15323590_15328029
chrX	15327841	15328841	chrX_15328341_15331002
chrX	15330283	15331283	chrX_15330783_15333154
chrX	15339872	15340872	chrX_15340372_15342117
chrX	15342356	15343356	chrX_15342856_15344625
chrX	15344668	15345668	chrX_15345168_15350021
chrX	15349738	15350738	chrX_15350238_15379064
chrX	15350647	15351647	chrX_15351147_15379064
chrX	15351856	15352856	chrX_15352356_15379064
chrX	15358600	15359600	chrX_15359100_15361061
chrX	15379870	15380870	chrX_15380370_15385441
chrX	15380138	15381138	chrX_15380638_15383953
chrX	15380138	15381138	chrX_15380638_15385441
chrX	15385537	15386537	chrX_15386037_15440725
chrX	15385537	15386537	chrX_15386037_15441252
chrX	15405232	15406232	chrX_15405732_15441252
chrX	15445678	15446678	chrX_15446178_15449883
chrX	15445678	15446678	chrX_15446178_15449883
chrX	15449760	15450760	chrX_15450260_15452646
chrX	15449760	15450760	chrX_15450260_15452646
chrX	15449760	15450760	chrX_15450260_15453167
chrX	15452970	15453970	chrX_15453470_15455551
chrX	15455043	15456043	chrX_15455543_15462441
chrX	15462221	15463221	chrX_15462721_15465027
chrX	15467390	15468390	chrX_15467890_15468303
chrX	15467780	15468780	chrX_15468280_15472119
chrX	15471663	15472663	chrX_15472163_15472859
chrX	15472303	15473303	chrX_15472803_15475400
chrX	15475590	15476590	chrX_15476090_15481722
chrX	15481873	15482873	chrX_15482373_15484380
chrX	15481873	15482873	chrX_15482373_15486612
chrX	15481873	15482873	chrX_15482373_15486612
chrX	15481873	15482873	chrX_15482373_15486612
chrX	15486421	15487421	chrX_15486921_15510783
chrX	15489380	15490380	chrX_15489880_15511223
chrX	15497022	15498022	chrX_15497522_15497862
chrX	15498507	15499507	chrX_15499007_15510783
chrX	15507455	15508455	chrX_15507955_15508055
chrX	15508458	15509458	chrX_15508958_15509046
chrX	15508972	15509972	chrX_15509472_15509546
chrX	15510376	15511376	chrX_15510876_15522163
chrX	15510736	15511736	chrX_15511236_15554278
chrX	15510957	15511957	chrX_15511457_15522163
chrX	15546906	15547906	chrX_15547406_15547740
chrX	15547232	15548232	chrX_15547732_15548203
chrX	15554752	15555752	chrX_15555252_15556045
chrX	15568492	15569492	chrX_15568992_15570369
chrX	15568665	15569665	chrX_15569165_15570369
chrX	15569879	15570879	chrX_15570379_15572149
chrX	15570160	15571160	chrX_15570660_15572149
chrX	15571575	15572575	chrX_15572075_15574535
chrX	15571758	15572758	chrX_15572258_15574535
chrX	15574446	15575446	chrX_15574946_15575683
chrX	15576485	15577485	chrX_15576985_15577998
chrX	15576485	15577485	chrX_15576985_15577998
chrX	15576485	15577485	chrX_15576985_15578171
chrX	15577704	15578704	chrX_15578204_15579857
chrX	15580429	15581429	chrX_15580929_15582874
chrX	15582658	15583658	chrX_15583158_15585018
chrX	15582658	15583658	chrX_15583158_15585249
chrX	15584788	15585788	chrX_15585288_15593151
chrX	15584788	15585788	chrX_15585288_15593534
chrX	15587232	15588232	chrX_15587732_15589365
chrX	15602782	15603782	chrX_15603282_15626540
chrX	15604075	15605075	chrX_15604575_15626540
chrX	15604075	15605075	chrX_15604575_15633434
chrX	15635807	15636807	chrX_15636307_15637014
chrX	15641057	15642057	chrX_15641557_15642108
chrX	15643721	15644721	chrX_15644221_15644991
chrX	15661788	15662788	chrX_15662288_15665386
chrX	15662023	15663023	chrX_15662523_15665386
chrX	15662029	15663029	chrX_15662529_15665707
chrX	15662084	15663084	chrX_15662584_15663319
chrX	15667384	15668384	chrX_15667884_15669797
chrX	15667384	15668384	chrX_15667884_15671029
chrX	15674975	15675975	chrX_15675475_15677737
chrX	15684446	15685446	chrX_15684946_15688857
chrX	15688989	15689989	chrX_15689489_15691146
chrX	15691171	15692171	chrX_15691671_15692565
chrX	15691366	15692366	chrX_15691866_15692597
chrX	15692567	15693567	chrX_15693067_15693967
chrX	15693626	15694626	chrX_15694126_15694382
chrX	15696993	15697993	chrX_15697493_15700034
chrX	15697004	15698004	chrX_15697504_15700034
chrX	15699671	15700671	chrX_15700171_15701259
chrX	15699671	15700671	chrX_15700171_15701259
chrX	15700950	15701950	chrX_15701450_15703770
chrX	15700950	15701950	chrX_15701450_15703770
chrX	15703624	15704624	chrX_15704124_15705731
chrX	15703624	15704624	chrX_15704124_15705806
chrX	15705305	15706305	chrX_15705805_15709044
chrX	15705305	15706305	chrX_15705805_15710539
chrX	15705945	15706945	chrX_15706445_15710539
chrX	15710146	15711146	chrX_15710646_15712186
chrX	15710556	15711556	chrX_15711056_15712186
chrX	15710556	15711556	chrX_15711056_15712309
chrX	15731677	15732677	chrX_15732177_15733663
chrX	15732721	15733721	chrX_15733221_15733996
chrX	15733769	15734769	chrX_15734269_15735780
chrX	15735273	15736273	chrX_15735773_15737120
chrX	15736992	15737992	chrX_15737492_15738954
chrX	15738729	15739729	chrX_15739229_15740242
chrX	15738729	15739729	chrX_15739229_15740417
chrX	15740842	15741842	chrX_15741342_15746231
chrX	15746147	15747147	chrX_15746647_15748971
chrX	15748665	15749665	chrX_15749165_15751220
chrX	15748665	15749665	chrX_15749165_15751737
chrX	15751173	15752173	chrX_15751673_15760649
chrX	15751173	15752173	chrX_15751673_15760733
chrX	15755817	15756817	chrX_15756317_15757767
chrX	15755817	15756817	chrX_15756317_15757767
chrX	15760747	15761747	chrX_15761247_15762663
chrX	15762455	15763455	chrX_15762955_15769514
chrX	15764969	15765969	chrX_15765469_15766445
chrX	15769163	15770163	chrX_15769663_15772985
chrX	15772670	15773670	chrX_15773170_15778703
chrX	15778645	15779645	chrX_15779145_15780214
chrX	15779897	15780897	chrX_15780397_15783710
chrX	15783508	15784508	chrX_15784008_15785583
chrX	15785546	15786546	chrX_15786046_15788039
chrX	15785546	15786546	chrX_15786046_15788288
chrX	15788396	15789396	chrX_15788896_15793632
chrX	15793220	15794220	chrX_15793720_15796028
chrX	15796407	15797407	chrX_15796907_15799162
chrX	15798925	15799925	chrX_15799425_15800961
chrX	15799095	15800095	chrX_15799595_15800961
chrX	15800652	15801652	chrX_15801152_15802969
chrX	15800652	15801652	chrX_15801152_15803880
chrX	15803869	15804869	chrX_15804369_15825722
chrX	15803869	15804869	chrX_15804369_15827682
chrX	15805006	15806006	chrX_15805506_15825722
chrX	15806952	15807952	chrX_15807452_15807949
chrX	15809054	15810054	chrX_15809554_15810947
chrX	15811593	15812593	chrX_15812093_15825722
chrX	15811593	15812593	chrX_15812093_15825722
chrX	15811826	15812826	chrX_15812326_15825495
chrX	15811826	15812826	chrX_15812326_15825722
chrX	15811826	15812826	chrX_15812326_15825722
chrX	15811826	15812826	chrX_15812326_15825722
chrX	15811826	15812826	chrX_15812326_15826608
chrX	15811826	15812826	chrX_15812326_15827681
chrX	15813052	15814052	chrX_15813552_15825722
chrX	15814798	15815798	chrX_15815298_15825722
chrX	15817650	15818650	chrX_15818150_15825722
chrX	15827485	15828485	chrX_15827985_15834754
chrX	15827485	15828485	chrX_15827985_15835490
chrX	15835100	15836100	chrX_15835600_15836923
chrX	15835614	15836614	chrX_15836114_15836923
chrX	15837329	15838329	chrX_15837829_15841160
chrX	15841268	15842268	chrX_15841768_15844145
chrX	15843975	15844975	chrX_15844475_15847626
chrX	15843975	15844975	chrX_15844475_15847858
chrX	15844136	15845136	chrX_15844636_15847505
chrX	15847358	15848358	chrX_15847858_15849258
chrX	15847358	15848358	chrX_15847858_15849258
chrX	15849230	15850230	chrX_15849730_15853175
chrX	15849814	15850814	chrX_15850314_15853175
chrX	15852920	15853920	chrX_15853420_15854970
chrX	15854331	15855331	chrX_15854831_15857823
chrX	15854356	15855356	chrX_15854856_15857823
chrX	15857633	15858633	chrX_15858133_15859379
chrX	15857633	15858633	chrX_15858133_15859487
chrX	15859614	15860614	chrX_15860114_15862846
chrX	15859614	15860614	chrX_15860114_15863169
chrX	15859614	15860614	chrX_15860114_15866084
chrX	15859614	15860614	chrX_15860114_15866175
chrX	15860205	15861205	chrX_15860705_15863169
chrX	15867644	15868644	chrX_15868144_15869661
chrX	15867710	15868710	chrX_15868210_15869661
chrX	15869682	15870682	chrX_15870182_15875530
chrX	15869682	15870682	chrX_15870182_15875607
chrX	15875867	15876867	chrX_15876367_15887311
chrX	15876182	15877182	chrX_15876682_15887311
chrX	15887066	15888066	chrX_15887566_15890109
chrX	15890088	15891088	chrX_15890588_15891547
chrX	15891615	15892615	chrX_15892115_15905068
chrX	15891615	15892615	chrX_15892115_15906252
chrX	15891699	15892699	chrX_15892199_15905068
chrX	15891699	15892699	chrX_15892199_15905667
chrX	15891699	15892699	chrX_15892199_15906252
chrX	15891699	15892699	chrX_15892199_15906716
chrX	15892388	15893388	chrX_15892888_15905068
chrX	15892388	15893388	chrX_15892888_15906252
chrX	15906321	15907321	chrX_15906821_15909676
chrX	15910369	15911369	chrX_15910869_15920570
chrX	15910369	15911369	chrX_15910869_15921013
chrX	15910866	15911866	chrX_15911366_15920570
chrX	15921454	15922454	chrX_15921954_15924558
chrX	15921454	15922454	chrX_15921954_15924558
chrX	15924604	15925604	chrX_15925104_15928529
chrX	15926286	15927286	chrX_15926786_15927082
chrX	15926684	15927684	chrX_15927184_15933675
chrX	15928213	15929213	chrX_15928713_15933675
chrX	15928213	15929213	chrX_15928713_15933675
chrX	15928213	15929213	chrX_15928713_15933675
chrX	15928213	15929213	chrX_15928713_15933675
chrX	15928213	15929213	chrX_15928713_15933867
chrX	15933994	15934994	chrX_15934494_15940451
chrX	15934400	15935400	chrX_15934900_15939252
chrX	15934400	15935400	chrX_15934900_15940451
chrX	15937409	15938409	chrX_15937909_15940451
chrX	15940576	15941576	chrX_15941076_15944449
chrX	15944396	15945396	chrX_15944896_15946249
chrX	15944477	15945477	chrX_15944977_15945887
chrX	15946435	15947435	chrX_15946935_15972385
chrX	15946435	15947435	chrX_15946935_15972385
chrX	15946435	15947435	chrX_15946935_15973067
chrX	15946435	15947435	chrX_15946935_15973067
chrX	15946435	15947435	chrX_15946935_15973159
chrX	15957817	15958817	chrX_15958317_15972385
