ID	HYB_2_Z30_downsamp	HYB_2_ZHR_downsamp	HYB_1_Z30_downsamp	HYB_1_ZHR_downsamp	Z30_2_downsamp	Z30_1_downsamp	ZHR_3_downsamp	ZHR_1_downsamp	chrom	start	end	ZHR_1	ZHR_3	Z30_1	Z30_2	HYB_1_ZHR	HYB_2_ZHR	HYB_1_Z30	HYB_2_Z30
3887	14	38	10	4	10	19	9	3	chr2L	4994371	4994621	5	22	50	10	12	18	82	38
3888	12	8	8	1	10	5	3	2	chr2L	5007611	5007813	3	14	10	10	3	16	34	33
389	12	7	34	14	12	7	13	19	chrX	5989265	5989505	27	49	20	12	32	72	14	35
3890	149	221	109	53	202	229	80	172	chr2L	5052457	5052697	252	317	605	202	111	225	530	433
3894	7	16	4	1	6	7	9	5	chr2L	5069952	5070152	9	32	20	6	3	8	43	25
3895	3	11	2	2	5	2	2	4	chr2L	5075940	5076160	8	14	10	5	9	8	24	6
3896	111	146	82	59	109	75	146	118	chr2L	5084371	5084671	192	465	218	109	149	199	365	269
3897	2	7	6	5	6	2	4	3	chr2L	5087902	5088142	3	12	3	6	10	9	21	11
3898	8	7	10	3	9	3	4	8	chr2L	5111070	5111360	9	24	13	9	8	19	22	20
3899	33	28	35	11	19	17	27	28	chr2L	5111830	5112080	46	96	60	19	25	62	76	76
39	10	7	4	13	7	6	5	8	chrX	4563717	4563937	9	21	9	7	29	16	21	20
390	77	81	68	102	65	83	74	101	chrX	5992285	5992494	158	275	240	65	247	175	217	196
3900	43	76	41	27	38	52	28	30	chr2L	5118690	5119070	49	121	146	38	65	97	188	114
3902	15	22	26	11	12	12	17	20	chr2L	5132171	5132401	30	53	40	12	33	50	58	38
3903	5	13	14	24	7	4	17	17	chr2L	5132451	5132681	30	41	20	7	42	36	32	14
3904	14	11	10	5	11	7	5	7	chr2L	5133031	5133261	13	17	29	11	9	14	33	40
3905	14	2	2	9	8	3	5	6	chr2L	5136221	5136541	12	21	12	8	16	14	11	27
3906	15	24	5	4	14	12	4	11	chr2L	5137291	5137541	20	18	30	14	12	9	61	33
3907	12	22	8	7	9	10	15	10	chr2L	5137771	5138001	18	29	29	9	15	25	59	44
3908	7	11	18	29	13	12	23	10	chr2L	5138701	5138991	21	87	46	13	64	44	38	31
3909	11	12	5	7	3	3	8	6	chr2L	5139351	5139701	11	17	15	3	20	17	21	19
391	42	42	32	45	30	31	38	27	chrX	5992664	5992953	49	110	93	30	118	90	92	105
3910	16	16	5	6	10	3	8	4	chr2L	5141030	5141459	9	19	15	10	15	10	53	32
3911	111	105	107	68	78	60	43	68	chr2L	5144589	5144810	98	170	183	78	163	228	262	283
3912	326	364	302	179	263	212	223	219	chr2L	5145131	5145351	329	724	628	263	438	677	997	838
3913	10	8	157	153	4	8	81	66	chr2L	5147421	5147651	109	263	18	4	368	368	27	29
3914	14	22	8	1	8	6	11	4	chr2L	5148561	5148891	9	29	25	8	6	20	51	38
3915	12	10	17	2	9	11	6	5	chr2L	5162421	5162801	10	20	25	9	6	31	40	30
3916	12	5	8	5	1	7	6	2	chr2L	5164951	5165211	12	25	12	1	18	28	10	23
3917	6	9	7	3	9	6	3	3	chr2L	5169231	5169481	4	10	18	9	11	15	30	18
3919	8	7	3	5	7	10	3	6	chr2L	5192057	5192287	10	6	23	7	8	7	14	19
392	11	19	20	29	12	5	14	26	chrX	5997255	5997485	36	65	26	12	63	54	55	43
3920	16	12	13	2	15	16	14	6	chr2L	5193377	5193597	13	35	44	15	5	19	39	38
3921	7	7	3	1	1	3	6	2	chr2L	5195547	5195757	2	12	4	1	2	9	18	17
3923	6	12	3	4	3	5	8	5	chr2L	5208556	5208806	13	27	12	3	10	11	38	23
3924	11	20	15	4	11	9	10	3	chr2L	5209847	5210397	4	29	21	11	6	28	46	36
3925	17	8	5	4	11	6	3	6	chr2L	5211897	5212257	9	19	13	11	8	7	21	31
3926	22	5	12	12	17	6	8	14	chr2L	5214437	5214767	19	19	21	17	21	36	16	37
3927	17	22	10	3	8	5	6	10	chr2L	5219465	5219665	14	14	13	8	6	27	60	45
3928	19	13	3	3	3	14	4	8	chr2L	5229768	5230008	12	26	24	3	10	6	38	39
3929	214	295	116	118	296	202	183	204	chr2L	5232140	5232380	330	637	588	296	243	277	754	515
393	209	147	262	218	131	209	90	98	chrX	6004607	6004917	160	341	521	131	552	610	396	515
3930	11	5	2	4	2	3	1	2	chr2L	5234131	5234381	2	4	12	2	10	8	22	21
3931	566	741	321	226	525	478	283	305	chr2L	5237400	5237679	470	941	1313	525	540	710	1950	1353
3932	175	226	158	79	105	134	87	115	chr2L	5240744	5240943	194	357	378	105	211	339	585	429
3933	54	67	39	28	33	35	35	33	chr2L	5241043	5241246	59	112	130	33	76	92	185	137
3935	212	217	95	41	111	126	66	47	chr2L	5247434	5247764	88	241	358	111	109	223	566	512
3936	786	1036	584	417	631	724	289	348	chr2L	5249764	5250214	595	974	2039	631	979	1299	2716	1863
3937	200	246	109	102	120	135	82	49	chr2L	5255713	5256023	78	295	346	120	274	271	620	492
3938	50	37	26	14	29	16	24	14	chr2L	5256843	5257043	20	77	70	29	41	56	102	115
3939	87	131	72	44	84	79	61	51	chr2L	5262140	5262390	74	199	221	84	115	162	334	205
394	65	47	69	55	73	48	51	60	chrX	6005217	6005467	108	173	157	73	119	149	106	157
3940	19	17	10	7	15	8	4	11	chr2L	5265091	5265361	14	30	23	15	11	16	45	39
3941	6	6	5	1	4	3	5	6	chr2L	5265611	5265811	10	12	13	4	2	9	19	15
3944	37	71	81	63	24	41	52	36	chr2L	5270113	5270435	53	197	104	24	157	158	176	108
3945	13	12	5	1	2	6	9	4	chr2L	5280190	5280450	4	24	11	2	3	7	26	23
3946	65	44	85	62	18	51	35	50	chr2L	5288155	5288385	80	99	128	18	138	183	118	135
3947	13	13	1	1	3	4	4	4	chr2L	5289806	5290026	8	13	15	3	4	4	33	27
3948	33	54	52	30	40	25	55	50	chr2L	5290226	5290475	77	159	74	40	95	97	134	82
3949	364	454	175	122	297	342	165	198	chr2L	5294993	5295213	318	559	980	297	271	406	1127	925
395	14	4	11	11	10	5	6	11	chrX	6008048	6008308	20	38	9	10	35	32	15	37
3950	192	222	120	71	175	157	99	98	chr2L	5296863	5297123	159	283	422	175	187	292	586	430
3951	35	63	21	8	7	5	57	18	chr2L	5297543	5297753	28	156	27	7	19	44	145	75
3953	11	11	8	3	8	8	11	4	chr2L	5301752	5301952	9	32	23	8	8	15	31	25
3955	234	275	89	43	246	247	74	122	chr2L	5306621	5306891	190	266	684	246	131	206	688	515
3956	11	10	5	2	4	8	8	6	chr2L	5313741	5314061	7	20	28	4	3	14	31	25
3957	12	3	5	1	3	6	1	1	chr2L	5339098	5339318	1	7	12	3	6	8	15	19
396	39	21	35	26	17	23	29	29	chrX	6014515	6014765	50	110	73	17	68	81	64	76
3960	24	14	7	3	6	9	10	8	chr2L	5365988	5366228	9	21	27	6	8	18	51	60
3961	11	6	6	2	7	3	4	2	chr2L	5374158	5374498	2	11	7	7	5	13	17	25
3966	3	5	6	1	7	5	4	3	chr2L	5411594	5411854	7	12	8	7	2	10	11	10
3967	14	6	9	2	5	7	1	2	chr2L	5413354	5413604	3	8	18	5	6	19	17	31
3968	644	744	302	175	620	641	219	262	chr2L	5421514	5421894	450	752	1642	620	392	650	1935	1453
3969	38	49	43	27	24	40	16	27	chr2L	5424384	5424704	43	66	90	24	58	105	113	108
397	117	106	126	155	177	192	122	100	chrX	6015715	6016075	174	381	516	177	343	280	307	282
3971	14	33	16	5	21	8	7	7	chr2L	5430044	5430334	10	28	40	21	13	38	70	31
3973	95	112	56	39	71	86	41	54	chr2L	5444474	5444704	88	161	254	71	81	128	327	238
3974	23	16	4	8	10	3	5	2	chr2L	5457564	5457924	5	18	9	10	13	17	32	33
3975	15	17	13	5	11	13	10	4	chr2L	5475474	5475764	8	25	32	11	12	28	44	38
3977	32	25	14	5	18	12	13	10	chr2L	5488144	5488384	12	48	33	18	10	33	75	63
3978	18	12	4	2	11	9	3	5	chr2L	5498664	5498914	8	14	23	11	6	18	35	42
3979	23	14	9	9	12	18	12	10	chr2L	5508434	5508654	19	33	32	12	21	36	39	52
398	34	23	18	29	33	23	44	49	chrX	6022574	6022794	71	119	80	33	72	48	48	65
3981	19	16	9	4	9	14	8	12	chr2L	5516794	5517044	19	29	45	9	9	16	42	43
3982	11	15	7	4	6	18	7	7	chr2L	5521374	5521664	10	16	38	6	10	16	39	27
3984	24	25	15	8	24	17	21	24	chr2L	5528224	5528514	41	76	63	24	17	29	67	81
3986	9	10	5	5	5	4	2	12	chr2L	5557524	5557744	16	14	16	5	6	11	23	18
3987	31	25	10	3	14	20	10	17	chr2L	5560974	5561694	27	28	60	14	11	27	68	62
3988	9	3	1	2	2	2	3	1	chr2L	5565654	5565914	2	10	3	2	6	3	5	19
3989	5	8	3	4	3	3	2	4	chr2L	5572064	5572334	5	10	12	3	8	9	19	9
399	13	21	7	18	8	12	19	15	chrX	6031154	6031444	22	56	29	8	33	27	43	32
3991	3	12	6	1	5	3	4	7	chr2L	5577964	5578174	11	10	17	5	2	10	27	9
3995	12	5	6	2	5	3	2	6	chr2L	5596214	5596414	10	10	12	5	2	9	17	25
3998	11	10	7	4	5	13	5	5	chr2L	5608004	5608224	11	19	30	5	9	17	24	28
40	10	13	13	16	14	11	7	7	chrX	4584965	4585165	11	25	38	14	36	25	31	30
400	6	3	14	17	13	3	16	14	chrX	6034129	6034391	31	47	17	13	60	50	6	10
4004	6	12	5	3	7	1	1	4	chr2L	5714243	5714513	4	13	3	7	4	7	25	12
4005	15	10	4	6	13	12	9	10	chr2L	5718474	5718804	15	18	37	13	10	18	28	40
4006	12	14	4	12	4	3	13	6	chr2L	5725802	5726082	11	40	8	4	25	20	42	33
4008	9	12	16	5	7	4	3	5	chr2L	5734391	5734651	6	19	13	7	13	30	24	20
4009	11	27	9	5	12	14	9	3	chr2L	5753824	5754094	10	53	31	12	13	18	70	23
401	14	7	14	14	14	17	18	14	chrX	6034551	6034861	22	55	39	14	39	25	20	40
4012	14	19	8	4	11	15	13	11	chr2L	5762634	5762944	13	34	31	11	15	16	48	37
4013	22	16	21	20	12	19	21	24	chr2L	5763913	5764323	32	65	43	12	50	45	32	59
4015	14	12	10	3	2	3	6	4	chr2L	5765004	5765214	4	23	15	2	6	21	40	27
4016	24	25	17	10	15	27	14	18	chr2L	5781590	5781809	29	53	58	15	39	46	59	57
4017	8	21	4	1	4	5	5	1	chr2L	5783329	5783539	3	15	13	4	10	7	36	18
4019	10	2	4	2	5	12	6	5	chr2L	5787581	5787841	8	15	18	5	7	8	5	19
402	95	122	120	147	70	84	147	92	chrX	6037141	6037411	139	467	203	70	334	257	273	250
4020	12	5	3	3	2	8	9	6	chr2L	5790361	5790761	12	33	22	2	6	16	21	34
4027	8	9	3	4	4	2	1	3	chr2L	5842404	5842664	3	5	4	4	5	5	26	19
4028	7	12	8	9	7	6	4	3	chr2L	5852096	5852326	5	8	23	7	13	18	29	23
4029	5	13	5	4	12	11	6	8	chr2L	5858136	5858556	10	23	24	12	16	16	38	20
403	14	10	9	17	10	14	8	13	chrX	6043981	6044241	18	29	37	10	31	24	24	29
4030	13	13	4	2	19	8	8	15	chr2L	5860655	5860995	24	24	36	19	8	7	40	26
4032	7	23	5	2	7	7	5	10	chr2L	5868345	5868645	12	23	22	7	8	20	54	20
4033	23	23	52	61	8	15	37	32	chr2L	5872928	5873128	53	134	43	8	149	127	48	40
4034	50	76	47	34	39	36	38	38	chr2L	5880019	5880409	59	135	124	39	84	101	203	129
4035	17	10	18	19	5	5	11	9	chr2L	5881059	5881359	18	42	17	5	44	43	29	32
4036	59	95	65	63	55	49	53	58	chr2L	5886983	5887313	92	197	158	55	151	158	255	136
4039	32	31	9	9	17	31	15	18	chr2L	5902976	5903216	31	39	83	17	25	22	86	81
404	24	16	23	18	20	16	54	19	chrX	6055092	6055372	37	139	31	20	44	55	60	55
4040	9	11	6	3	9	6	3	4	chr2L	5903706	5903996	6	20	17	9	8	12	37	27
4041	120	137	98	51	95	83	65	65	chr2L	5907596	5907906	101	225	213	95	126	199	317	290
4042	5	6	2	1	5	3	6	2	chr2L	5912484	5912684	3	16	11	5	4	7	17	15
4043	11	8	5	2	5	5	3	6	chr2L	5914824	5915074	7	13	14	5	4	14	25	24
4045	1	9	20	8	7	4	10	9	chr2L	5923322	5923534	12	39	8	7	18	38	26	14
4046	6	4	3	3	3	2	3	1	chr2L	5925995	5926235	3	8	4	3	4	6	12	14
4047	9	13	16	8	10	9	7	13	chr2L	5936813	5937123	19	36	17	10	19	37	45	30
4048	13	14	12	12	5	11	5	8	chr2L	5942734	5943204	12	28	18	5	22	22	36	25
4049	167	205	185	125	135	97	146	171	chr2L	5943514	5943794	261	537	268	135	309	401	555	411
405	5	2	2	2	3	1	3	6	chrX	6058002	6058252	7	8	4	3	5	4	6	11
4050	4	9	3	5	6	3	5	1	chr2L	5954553	5954803	4	17	13	6	8	6	18	19
4051	10	19	8	4	19	19	8	11	chr2L	5955963	5956283	17	31	43	19	9	17	57	27
4052	3	13	6	5	10	11	6	4	chr2L	5956313	5956593	5	23	22	10	14	12	35	11
4053	12	8	2	1	11	6	7	11	chr2L	5965243	5965633	13	24	19	11	2	7	33	28
4054	5	7	6	3	5	9	7	7	chr2L	5966523	5966743	11	18	18	5	7	10	15	15
4055	36	17	9	5	24	12	9	9	chr2L	5970894	5971104	16	36	35	24	9	20	59	72
4056	16	18	17	10	8	18	11	9	chr2L	5973594	5973954	17	35	44	8	25	36	49	46
4057	51	64	25	10	53	49	18	23	chr2L	5974813	5975143	40	76	136	53	22	60	181	119
4058	482	562	308	147	584	582	264	369	chr2L	5980188	5980398	573	899	1573	584	358	655	1497	1194
4059	319	375	313	199	281	277	195	251	chr2L	5982408	5982638	394	724	818	281	453	690	1041	782
406	33	42	46	66	53	30	81	64	chrX	6059332	6059592	99	279	75	53	174	125	106	88
4060	37	51	33	36	28	28	31	24	chr2L	5999973	6000264	46	93	85	28	75	90	115	96
4062	10	25	15	6	17	17	6	12	chr2L	6004933	6005183	16	36	50	17	14	32	74	26
4063	4	2	1	2	4	4	3	6	chr2L	6007062	6007272	8	13	11	4	3	4	6	16
4064	8	9	7	2	9	11	1	7	chr2L	6009400	6009610	10	11	24	9	7	12	20	17
4065	16	14	6	2	26	12	7	4	chr2L	6010370	6010570	7	27	35	26	2	13	40	39
4066	20	20	9	5	8	17	8	12	chr2L	6011644	6012025	21	34	41	8	14	29	48	45
4067	14	52	22	29	25	35	15	13	chr2L	6013215	6013555	17	42	78	25	58	52	132	58
407	14	1	8	11	10	5	18	16	chrX	6062382	6062662	27	44	21	10	22	22	12	33
4071	13	10	11	6	4	5	5	7	chr2L	6030233	6030503	8	28	16	4	13	21	23	21
4072	7	17	3	9	14	13	8	8	chr2L	6035883	6036213	17	19	29	14	11	10	45	20
4073	9	13	7	1	8	5	6	5	chr2L	6040503	6040763	10	20	15	8	5	13	29	30
4074	8	3	2	1	4	2	1	2	chr2L	6041153	6041373	2	9	8	4	3	4	11	14
4075	6	10	12	4	4	13	12	12	chr2L	6045163	6045403	23	22	30	4	6	23	18	17
4076	18	12	2	3	9	14	4	4	chr2L	6049344	6049554	7	17	27	9	10	3	33	40
4077	24	30	10	13	20	24	19	11	chr2L	6053866	6054127	22	59	67	20	24	32	82	69
4079	2	9	14	7	2	5	10	19	chr2L	6055609	6056029	32	38	12	2	20	26	19	9
408	8	7	8	6	21	3	9	2	chrX	6069133	6069353	3	30	15	21	23	25	19	28
4081	112	115	48	17	88	103	40	48	chr2L	6083240	6083460	77	127	281	88	47	85	308	260
4082	15	16	15	7	7	8	5	11	chr2L	6089369	6089609	19	24	35	7	12	24	44	40
4083	11	11	12	5	12	12	8	11	chr2L	6093013	6093273	18	23	38	12	6	27	32	36
4084	319	369	169	122	241	262	161	149	chr2L	6100203	6100413	239	509	768	241	294	388	972	771
4085	27	17	5	1	6	14	6	7	chr2L	6105401	6105701	10	15	35	6	4	8	49	69
4088	9	10	8	1	6	2	4	3	chr2L	6115941	6116321	6	9	9	6	7	14	24	18
409	12	6	9	13	3	3	9	6	chrX	6071733	6071942	7	36	12	3	35	22	15	30
4090	8	6	5	2	5	4	4	9	chr2L	6129850	6130080	17	16	11	5	5	10	16	24
4093	1	3	5	1	4	6	1	1	chr2L	6137235	6137455	2	4	16	4	2	11	7	6
4096	17	13	4	3	4	8	5	3	chr2L	6147955	6148205	6	30	23	4	5	11	34	39
41	11	5	15	18	8	7	8	9	chrX	4589576	4589806	15	34	9	8	34	25	14	28
4100	198	286	221	248	178	160	225	175	chr2L	6166106	6166487	278	741	431	178	592	513	666	460
4102	52	50	45	32	22	17	31	28	chr2L	6178705	6178915	38	117	47	22	69	87	144	131
4103	76	94	40	19	56	45	35	44	chr2L	6190302	6190581	54	119	125	56	45	79	253	161
4104	93	142	86	78	77	86	48	47	chr2L	6190721	6190941	80	174	262	77	169	206	342	234
4105	62	96	79	69	51	37	66	56	chr2L	6192823	6193133	83	205	107	51	176	176	255	145
4108	11	22	6	3	8	7	2	3	chr2L	6220858	6221078	4	10	19	8	6	12	40	36
4109	12	6	10	16	2	3	7	4	chr2L	6224377	6224687	8	29	16	2	41	32	30	27
411	47	63	41	64	65	54	83	99	chrX	6077301	6077561	162	297	140	65	136	89	171	108
4116	5	4	2	2	7	6	5	2	chr2L	6242667	6242917	7	8	18	7	4	12	12	13
4119	25	14	10	2	9	16	2	5	chr2L	6255976	6256196	14	25	40	9	4	18	35	50
4122	10	13	8	6	2	8	12	2	chr2L	6272074	6272294	4	43	17	2	8	24	40	23
4123	9	7	6	2	7	2	7	1	chr2L	6277015	6277225	2	29	7	7	11	11	22	23
4128	154	156	174	135	95	142	133	134	chr2L	6338625	6338865	230	442	331	95	356	418	428	350
4129	14	18	9	4	5	7	6	2	chr2L	6341205	6341455	3	19	21	5	11	23	44	29
413	10	4	5	2	17	13	8	12	chrX	6079101	6079331	20	36	33	17	9	14	12	20
4130	17	10	4	3	13	16	1	8	chr2L	6345185	6345455	14	14	32	13	6	13	24	35
4131	9	15	3	1	4	1	3	2	chr2L	6349324	6349574	2	9	7	4	2	4	28	25
4132	10	13	11	6	4	6	12	12	chr2L	6352324	6352654	19	35	15	4	16	19	29	19
4133	19	14	16	5	14	16	13	14	chr2L	6356144	6356384	22	33	49	14	22	32	32	35
4134	78	111	73	65	24	30	51	21	chr2L	6356844	6357094	31	159	75	24	166	165	256	203
4137	6	10	3	4	5	7	4	10	chr2L	6375195	6375455	16	16	15	5	5	7	24	20
4138	22	16	8	6	21	20	15	18	chr2L	6383614	6383924	27	38	49	21	12	17	50	67
414	29	18	15	19	23	21	20	17	chrX	6082161	6082551	31	64	56	23	47	41	48	65
4140	13	16	3	3	9	4	3	2	chr2L	6392886	6393087	6	7	12	9	6	6	31	30
4141	13	18	7	5	14	5	2	16	chr2L	6399346	6399566	22	15	22	14	10	13	43	38
4144	13	7	6	4	13	10	5	10	chr2L	6416206	6416426	18	19	21	13	13	16	16	25
4145	12	20	6	1	21	20	5	15	chr2L	6416606	6417066	26	16	51	21	5	18	46	38
4146	6	17	3	3	19	5	8	9	chr2L	6418566	6418916	18	28	17	19	8	11	47	21
4147	5	9	4	4	16	8	2	8	chr2L	6419096	6419306	11	18	20	16	8	15	31	20
4148	19	20	47	42	20	27	49	48	chr2L	6423206	6423466	70	149	66	20	109	105	45	41
4149	13	6	4	6	7	12	2	11	chr2L	6425284	6425524	16	11	22	7	8	7	33	22
415	8	6	5	11	2	6	15	8	chrX	6083311	6083561	17	39	23	2	23	16	20	15
4150	20	16	10	1	7	14	8	7	chr2L	6445174	6445574	10	25	25	7	13	23	47	49
4151	9	3	28	36	11	9	35	37	chr2L	6447274	6447574	66	131	30	11	92	63	18	18
4153	41	64	29	17	45	47	18	12	chr2L	6460355	6460615	32	51	120	45	34	67	138	96
4155	12	16	4	4	10	9	11	7	chr2L	6470585	6470805	14	42	29	10	11	13	42	36
4157	9	18	6	9	24	9	6	10	chr2L	6475547	6475767	20	19	34	24	13	12	38	20
4158	18	23	2	6	21	25	4	13	chr2L	6478577	6478817	18	33	47	21	12	12	62	31
4159	5	1	1	2	2	7	5	3	chr2L	6483357	6483637	4	11	13	2	6	6	10	8
416	113	80	103	110	108	110	117	111	chrX	6090201	6090431	190	394	295	108	240	262	228	251
4160	8	25	10	5	9	13	8	10	chr2L	6490002	6490292	14	28	28	9	21	25	55	26
4161	10	11	37	33	3	9	24	27	chr2L	6491293	6491523	40	67	29	3	75	91	34	30
4162	23	28	12	4	16	10	11	12	chr2L	6494930	6495240	22	43	35	16	14	23	70	69
4163	10	11	1	1	6	10	8	8	chr2L	6497650	6497880	11	23	38	6	7	8	30	24
4164	21	22	12	16	19	16	22	19	chr2L	6499420	6499680	38	74	48	19	34	33	55	41
4165	8	15	33	22	4	8	10	15	chr2L	6503080	6503490	20	25	29	4	46	73	31	18
4166	39	41	7	7	36	33	6	8	chr2L	6506649	6506849	12	31	71	36	24	16	102	79
4167	34	43	45	34	24	30	16	36	chr2L	6511149	6511469	70	85	98	24	63	93	131	69
4168	8	8	1	1	11	7	6	4	chr2L	6512439	6512659	8	19	16	11	2	6	20	21
4169	20	20	10	12	17	17	12	12	chr2L	6513529	6513729	24	41	39	17	34	26	69	53
417	37	28	31	27	11	13	26	18	chrX	6091461	6091741	29	115	46	11	63	81	81	95
4170	133	207	94	69	131	127	77	67	chr2L	6528112	6528322	109	242	329	131	183	217	525	302
4171	13	15	5	2	14	7	2	4	chr2L	6531422	6531618	4	9	28	14	4	13	40	46
4172	10	11	6	2	10	9	9	9	chr2L	6539700	6540050	10	25	33	10	2	13	32	26
4173	6	2	4	1	2	3	4	7	chr2L	6546170	6546370	7	18	10	2	1	11	10	13
4174	8	11	8	5	8	10	4	10	chr2L	6551429	6551749	16	29	31	8	10	25	35	22
4175	79	112	73	60	89	58	51	45	chr2L	6552489	6552819	88	191	167	89	148	150	315	206
4176	42	89	16	9	44	33	12	22	chr2L	6553449	6553739	31	40	99	44	31	38	201	113
4178	3	5	7	2	5	3	2	5	chr2L	6554811	6555121	5	7	8	5	5	11	11	11
418	18	7	17	10	18	19	12	10	chrX	6096031	6096281	27	48	38	18	29	40	25	42
4180	95	98	202	196	87	104	141	144	chr2L	6562491	6562691	246	509	264	87	463	485	258	255
4181	14	11	6	5	16	15	8	10	chr2L	6565441	6565661	12	26	40	16	16	12	35	33
4183	10	7	5	2	6	7	3	7	chr2L	6575889	6576179	10	14	17	6	6	12	16	21
4188	16	28	7	1	13	16	5	8	chr2L	6612145	6612355	11	17	33	13	11	14	64	47
4189	13	11	6	3	14	10	2	9	chr2L	6617515	6617725	12	10	24	14	9	11	20	27
419	6	4	5	7	2	6	9	1	chrX	6097661	6097891	9	35	11	2	14	10	9	13
4191	12	6	1	1	1	1	4	2	chr2L	6624865	6625125	4	9	8	1	4	6	17	19
4193	17	14	6	1	8	2	3	7	chr2L	6656704	6656904	13	16	13	8	9	10	32	37
4194	132	149	41	17	105	147	62	67	chr2L	6668956	6669326	109	170	368	105	50	85	388	297
4195	16	13	16	6	6	3	2	4	chr2L	6694006	6694266	8	15	14	6	14	32	30	35
4196	14	11	6	5	5	6	14	6	chr2L	6697916	6698196	9	35	20	5	8	17	44	30
4197	22	28	15	7	33	32	12	23	chr2L	6698776	6699166	39	63	71	33	28	30	91	59
4199	6	6	5	2	7	4	3	3	chr2L	6707440	6707660	5	12	15	7	6	11	19	17
42	13	5	10	16	2	6	9	4	chrX	4595668	4595969	7	32	15	2	44	29	10	29
4200	72	79	44	54	76	64	37	55	chr2L	6709981	6710201	82	126	194	76	114	100	198	191
4201	20	17	6	1	15	18	2	5	chr2L	6716017	6716267	6	20	36	15	4	11	36	41
4202	24	31	19	15	24	15	12	24	chr2L	6716697	6717047	34	55	59	24	32	51	82	65
4206	7	5	3	3	12	5	4	12	chr2L	6755045	6755245	18	14	19	12	6	7	17	15
4207	9	7	2	1	12	6	6	4	chr2L	6760405	6760625	7	18	17	12	2	7	15	22
4209	5	7	3	1	7	11	3	6	chr2L	6761765	6761975	8	13	24	7	7	10	15	27
4210	16	4	2	1	12	4	3	4	chr2L	6764195	6764425	9	13	20	12	2	6	19	30
4212	15	13	2	3	11	8	2	4	chr2L	6767245	6767525	8	15	21	11	10	5	30	34
4214	10	24	4	4	16	11	16	13	chr2L	6775020	6775330	17	53	30	16	12	11	44	23
4215	10	4	3	1	2	3	5	6	chr2L	6775470	6775790	10	22	8	2	3	10	15	17
4216	7	20	2	2	18	9	4	6	chr2L	6782632	6782872	9	9	22	18	5	6	45	19
4217	12	28	7	7	15	7	5	4	chr2L	6786130	6786370	5	17	16	15	13	13	54	34
4218	8	12	6	2	14	7	5	5	chr2L	6790740	6790941	8	24	19	14	4	11	30	25
4219	10	9	1	1	2	3	2	3	chr2L	6799622	6799822	4	10	11	2	5	6	35	20
422	3	6	6	11	7	6	15	8	chrX	6102020	6102310	19	35	20	7	27	18	15	9
4221	10	16	6	4	7	9	8	3	chr2L	6808980	6809400	6	27	19	7	18	18	45	22
4222	9	9	5	3	6	2	3	3	chr2L	6810838	6811088	4	11	8	6	10	7	18	22
4223	11	11	3	10	16	7	16	5	chr2L	6813719	6813999	9	35	20	16	16	14	32	30
4224	5	4	2	1	4	3	4	1	chr2L	6825243	6825453	3	8	8	4	5	6	8	10
4225	8	4	3	4	13	6	3	6	chr2L	6831544	6831774	12	23	18	13	10	4	10	11
4228	6	5	8	3	3	5	9	4	chr2L	6846735	6846974	8	22	13	3	9	12	11	11
4229	173	203	130	99	103	86	137	57	chr2L	6851927	6852227	98	457	238	103	239	304	482	412
4230	16	6	5	5	9	6	4	12	chr2L	6857837	6858117	16	26	20	9	11	9	13	34
4231	11	12	4	1	12	5	5	5	chr2L	6859267	6859547	11	16	18	12	6	7	26	28
4232	11	7	5	5	5	7	7	4	chr2L	6867406	6867686	5	15	21	5	9	8	22	19
4236	6	8	2	1	8	11	6	8	chr2L	6897771	6898171	15	27	25	8	2	7	21	18
4238	14	13	4	5	17	5	3	8	chr2L	6905619	6905829	12	6	18	17	12	11	33	31
4240	64	113	41	43	45	53	33	22	chr2L	6920539	6920758	34	91	126	45	93	93	269	162
4242	16	18	6	4	7	12	7	15	chr2L	6938821	6939081	19	24	25	7	8	14	32	35
4243	16	15	7	2	5	8	7	2	chr2L	6939131	6939361	6	16	20	5	8	14	26	33
4246	66	95	70	33	58	91	45	60	chr2L	6956857	6957088	96	151	262	58	88	153	231	189
4247	15	34	101	115	25	30	77	100	chr2L	6967570	6967820	152	248	69	25	258	214	74	48
4248	383	476	182	109	165	176	175	146	chr2L	6971680	6972049	227	592	512	165	303	424	1180	886
4249	5	8	8	1	5	13	6	3	chr2L	6972649	6972889	6	18	24	5	2	16	24	13
4250	11	13	5	2	14	15	3	7	chr2L	6974829	6975039	14	15	29	14	6	14	32	24
4251	13	12	2	1	7	7	3	8	chr2L	6976359	6976581	18	11	21	7	4	3	28	32
4252	7	8	2	4	5	9	7	10	chr2L	6977041	6977241	20	28	24	5	8	9	25	17
4253	21	20	7	3	17	22	11	11	chr2L	6979581	6979901	19	37	41	17	13	16	41	42
4254	16	17	8	5	18	10	9	18	chr2L	6983991	6984371	27	33	33	18	15	17	36	40
4255	11	8	4	10	6	3	7	4	chr2L	6987240	6987505	7	29	14	6	25	13	22	27
4257	81	132	107	62	74	81	56	42	chr2L	7005776	7005976	91	161	221	74	138	230	343	199
4258	333	342	371	322	284	340	244	309	chr2L	7010247	7010505	490	797	957	284	805	855	957	859
426	7	3	8	4	4	8	11	17	chrX	6113708	6113928	23	44	21	4	12	19	19	17
