chrom	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chrX	7010856	7011856	chrX_7010856_7011856	83.5990686066598	84.9351003088416	96.7319947139137	44.5525728315229	44.6772119550171	46.6615259900745	114.590771752663	110.739290864042	115.747216471773	35.9150074841565	37.693518747851	43.8933292547229	7010856	7011856	0.668797065635095	1.93765114297421e-11	1.06562210279483	1.13145632106625e-11	-0.397034319357961	0.00793486299812041	3.50128909854749e-09	1.01662182876859e-09	0.101676686224024	P1	P1	0.627611855911234	Cis	NA	-0.396825037159735	72.8656833933797
chrX	7010936	7011936	chrX_7010936_7011936	76.2942956216118	79.5656399444895	90.9436590118153	39.7790828852883	38.0787314201222	41.9162860588805	112.00114979215	107.092188470316	111.026408549208	31.3033528266578	33.9835267451097	37.1057010194565	7010936	7011936	0.722912890564915	1.89653265789634e-11	1.17062489511725	8.55699228103775e-12	-0.448000296588058	0.00456433897029762	3.45765555121685e-09	7.83537990027392e-10	0.0722615908007866	P1	P1	0.617544435950602	Cis	NA	-0.447712004552335	72.3350555348677
chrX	7011738	7012738	chrX_7011738_7012738	14.2616996374746	17.8168457544409	15.250038292067	14.8508576105076	11.272404247112	11.8630998279851	13.9192180377528	12.9306357595737	14.8618027191854	9.0835622041641	9.79437888723687	12.6702393724973	7011738	7012738	0.219660323813572	0.314746220262014	0.27907448097722	0.237048910455613	-0.0593251992142516	0.851967158805879	1	1	0.973184333794443	Ambig	P1	0.787102866032033	Conserved/Ambiguous	NA	-0.059414157163648	82.4472226039913
chrX	7013386	7014386	chrX_7013386_7014386	68.6416763039426	77.3690425227092	92.3907429373399	58.3426548984228	53.8875910349744	58.9200624789924	79.1453211681526	61.5034085487417	61.1956582554691	47.3742705724866	53.4238848394738	53.396008784096	7013386	7014386	0.33129032552973	0.000855486968887744	0.269148003904282	0.0114474731625468	0.0623076828099422	0.672848738267518	0.0413999899815086	0.285380068631504	0.927664091999549	P1	P1	1.23088531486025	Conserved/Ambiguous	NA	0.062142321625448	81.2423373589063
chrX	7068912	7069912	chrX_7068912_7069912	11.7108265315848	17.0846466138474	27.9398511774365	25.9890008183883	17.5959480930529	28.4714395871641	16.670691370797	14.2568548118377	17.3096290494041	13.2759755291629	12.3171734491009	14.3294373855625	7068912	7069912	-0.238857303437515	0.176458064222927	0.188944952768218	0.379355203014397	-0.429849396354319	0.120462189332232	1	1	0.498075295282948	P2	P1	1.26416345045493	Conserved/Ambiguous	NA	-0.427802256205733	30.6357207651666
chrX	7098077	7099077	chrX_7098077_7099077	54.9597205541702	60.7725286692574	50.8705656895956	43.4917972879152	58.5615147471916	43.8934693635447	56.9716831312673	51.3909882752289	49.3062160801209	46.6755350183201	37.9903181080703	44.0441654377289	7098077	7099077	0.132220761993829	0.244655767193279	0.202780895161087	0.0876253471019717	-0.0704956409603988	0.665868154467364	1	1	0.925070189762555	P1	P1	0.65203756936172	Conserved/Ambiguous	NA	-0.070560133167258	74.1860438592851
chrX	7102054	7103054	chrX_7102054_7103054	13.6819557497723	11.7151862494954	17.0310646619434	14.3204698387038	14.0217711366515	10.6767898451865	14.0810694102848	13.5937452857057	16.4354053600403	8.94381509333081	15.1367673711843	16.2903077646394	7102054	7103054	0.083468446203305	0.71008787962511	0.0882941611192014	0.688588314936926	-0.00497179655088982	0.984890056378095	1	1	0.995637206176169	Ambig	Ambig	0.945345027862245	Conserved/Ambiguous	NA	-0.0048257149158964	94.8177391107377
chrX	7104384	7105384	chrX_7104384_7105384	73.8593712932625	64.1894579920268	64.6735200561379	45.0829606033267	63.9227801817936	69.9922889851118	54.5439125432871	52.0540978013609	56.8245398086499	41.6446390283216	46.152300514101	58.5244390062973	7104384	7105384	0.124329110992802	0.226487798817644	0.110384786888515	0.333758054528329	0.014078043188309	0.929026085282614	1	1	0.987678134376154	Ambig	Ambig	1.12632469108601	Conserved/Ambiguous	NA	0.013944324104287	88.7843450395987
chrX	7105771	7106771	chrX_7105771_7106771	18.3199068513901	19.5253104158257	18.8120910318198	18.0331842413307	14.2967078256055	19.7718330466418	19.5840160763731	11.7701940888428	15.5611816706764	13.1362284183296	14.394768970636	15.3852906666039	7105771	7106771	0.0835672730512055	0.666426830199118	0.0888124812335104	0.677471088224424	-0.00500601574043886	0.983874387184312	1	1	0.99496815045901	Ambig	Ambig	0.940940641343935	Conserved/Ambiguous	NA	-0.00524520818230491	94.4234137422656
chrX	7225954	7226954	chrX_7225954_7226954	21.5664726225225	23.186306118793	23.2646569565109	12.1989187514884	13.4718977587436	15.8174664373134	15.5377317630729	18.0697345870966	23.6040396128238	11.5990101991634	15.4335667314036	13.7260926535388	7225954	7226954	0.494269554934491	0.0105068879580585	0.338929638126215	0.0964420581125686	0.155662489706702	0.586340112709896	0.339783655986082	1	0.899089928350773	P1	P1	1.45832497171707	Conserved/Ambiguous	NA	0.155339916808276	68.5718217402923
chrX	7285857	7286857	chrX_7285857_7286857	40.6980209166957	46.1285458573881	46.7519422092563	56.2211038112074	41.2405033430927	39.5436660932835	43.0524650935145	38.6261298971882	42.1375818273373	29.486640385825	38.8807161887282	38.3123904835039	7285857	7286857	-0.025201123512977	0.833768957207562	0.148792108779221	0.261192311237109	-0.174409019307989	0.330022450664761	1	1	0.758559065707063	Ambig	Ambig	0.169371371370041	Conserved/Ambiguous	NA	-0.173993232292198	46.0963029750163
chrX	7286150	7287150	chrX_7286150_7287150	59.9455179884093	71.0233166375658	60.2209541314469	70.0111858781073	61.4483499812081	64.4561757320521	58.1046427389914	48.241218026102	55.7754713814133	39.6881794766555	50.4558912372809	52.3401555030545	7286150	7287150	-0.0243174014174917	0.808879498968335	0.128961244394331	0.262663746483273	-0.153561629524823	0.315388147866861	1	1	0.742611150955069	Ambig	Ambig	0.188563638104602	Conserved/Ambiguous	NA	-0.153278645811823	45.6920686512934
chrX	7307438	7308438	chrX_7307438_7308438	253.000232593248	251.876504364151	206.04248816508	242.387211714356	249.230108536757	317.140202068134	211.377892526804	215.344818611362	229.396296089073	155.119293024956	179.266813572457	201.969649044928	7307438	7308438	-0.128873558537322	0.0119774186482857	0.20147106114313	0.000522944204230468	-0.330508875636783	1.96947739532494e-05	0.377016279993417	0.0178688208760922	0.00165163104340616	Ambig	P1	0.639662876673723	Compensatory	Opposing	-0.330344619680452	37.8836255507034
chrX	7323713	7324713	chrX_7323713_7324713	154.32782290633	155.71435056621	133.354349444498	167.602535890015	143.929356667393	156.19748106847	130.290354888268	139.916110013849	155.786661444637	96.4255064749728	130.888517856711	129.115772653068	7323713	7324713	-0.0533539600937396	0.419377225510239	0.178193358794514	0.0129353426206171	-0.2317306174128	0.0174682074313961	1	0.317805485807695	0.169741233920048	Ambig	P1	0.299416097517222	Conserved/Ambiguous	NA	-0.231547318888254	43.4893015265807
chrX	7444886	7445886	chrX_7444886_7445886	29.3350407177322	20.9897086970126	28.2737936217884	25.9890008183883	33.817212741336	37.1710461276865	41.4339513681944	24.3692750853505	22.2052817098417	25.9929626149927	33.5383277047808	33.3347964443085	7444886	7445886	-0.209936093722167	0.164943864025205	-0.0535405392848397	0.717288891130615	-0.156555148621884	0.459880681029764	1	1	0.843549923579415	Ambig	Ambig	3.92106797066969	Conserved/Ambiguous	NA	-0.156395554437327	25.5032559363976
chrX	7535124	7536124	chrX_7535124_7536124	47.6549475691223	24.6507043999799	28.6077360661402	18.0331842413307	28.18101061778	29.2623129090298	40.9483972505984	41.2785680017161	38.4658423320092	29.3468932749917	32.7963293042326	27.4521853070776	7535124	7536124	0.29027168862646	0.0553839752139433	0.297788249263636	0.0318193684072993	-0.00776531395061313	0.967288687326349	1	0.69241849155286	0.991242355132529	Ambig	P1	0.974758706376888	Conserved/Ambiguous	NA	-0.00751656063717598	97.5380143406132
chrX	7555277	7556277	chrX_7555277_7556277	27.1320139444638	21.9659742178039	18.8120910318198	18.5635720131345	12.0972143139738	18.5855230638432	21.8499352918213	19.7275084024266	22.9046606613327	10.7605275341636	20.1823564949123	20.2120485227934	7555277	7556277	0.321184692198169	0.0846411506226426	0.231324599528788	0.217026005549268	0.0898823576322189	0.73684509662604	1	1	0.943331010946578	P1	Ambig	1.38845887057592	Conserved/Ambiguous	NA	0.089860092669381	72.022299053425
chrX	7679467	7680467	chrX_7679467_7680467	11.9427240866657	18.7931112752322	13.0237553297214	11.1381432078807	18.4207581599147	13.8402831326492	11.3295960772407	17.0750702978986	12.5888211268394	8.80406798249751	12.6139728093202	15.234454483598	7679467	7680467	0.00807537172958992	0.972405316515483	0.111638168046261	0.626857778626998	-0.103878971759678	0.737892130058701	1	1	0.943530683831553	Ambig	Ambig	0.0723352225400512	Conserved/Ambiguous	NA	-0.103562796316671	51.8762396705553
chrX	7679774	7680774	chrX_7679774_7680774	14.1457508599341	18.5490448950344	14.9160958477151	11.6685309796846	18.0083531264838	14.2357197935821	14.4047721553488	20.2248405470256	15.2114921949309	8.94381509333081	12.7623724894299	15.8377992156217	7679774	7680774	0.080581452012831	0.703418861789677	0.283139459108189	0.189699478920144	-0.20318033772729	0.498162988822957	1	1	0.865582869184005	P1	Ambig	0.284599865616189	Conserved/Ambiguous	NA	-0.202558007095358	58.2954367296473
chrX	7707274	7708274	chrX_7707274_7708274	14.0298020823937	9.51858882771501	13.9142685146596	10.6077554360769	7.2858222572797	13.0494098107836	16.832542743329	13.5937452857057	11.0152184859844	6.00912576583164	7.41998400548248	13.1227479215151	7707274	7708274	0.190941164927977	0.434673829710473	0.44511684546992	0.0699526717315514	-0.255367760568227	0.461461277320018	1	1	0.845064023477323	P1	Ambig	0.42896863345263	Conserved/Ambiguous	NA	-0.254175680541943	63.6524528595303
chrX	7721618	7722618	chrX_7721618_7722618	13.9138533048532	13.1795845306823	14.9160958477151	14.8508576105076	11.8222776250199	10.2813531842537	14.8903262729449	17.0750702978986	14.6869579813126	10.6207804233303	16.0271654518422	11.6143860914559	7721618	7722618	0.127925240182307	0.573958809676058	0.19801805003212	0.36598278481739	-0.0701250749169778	0.821134006474753	1	1	0.964368299448966	Ambig	P1	0.64602817855017	Conserved/Ambiguous	NA	-0.070092809849813	73.8567807806519
chrX	7728254	7729254	chrX_7728254_7729254	154.907566794033	184.514183429552	130.794124037801	126.232289689315	149.153153757518	149.475057832612	122.521489006731	115.878389691565	131.658087618195	91.8138518174741	102.989377996097	108.602051764263	7728254	7729254	0.101345347520737	0.130672311092708	0.198487405606198	0.0102110227721348	-0.0971059848065301	0.341491404739727	1	0.259153968541788	0.769468528370707	Ambig	P1	0.510588302624136	Conserved/Ambiguous	NA	-0.097142058085461	67.140603351099
chrX	7734422	7735422	chrX_7734422_7735422	50.9015133402547	52.4742717425314	81.4819564218468	68.9504103344997	45.9144270553098	34.4029895011567	84.8101192067729	75.5944859790464	57.3490740222682	58.4142923283168	61.5858672455046	46.0050358168058	7734422	7735422	0.213701306579516	0.0517415724490161	0.271213632303563	0.00814029621716713	-0.0576544962913986	0.699950711109302	1	0.211405457256738	0.935550342921854	Ambig	P1	0.787944561504656	Conserved/Ambiguous	NA	-0.057512325724047	82.5044769603451
chrX	7736392	7737392	chrX_7736392_7737392	53.4523864461445	54.6708691643118	57.5494145766322	65.2376959318728	56.499489580037	45.8706526682089	61.0179674445675	56.0327549581528	52.8031108375762	49.470477234986	54.3142829201317	46.9100529148414	7736392	7737392	-0.0115203857294869	0.914030052279349	0.119533092340618	0.286853489264736	-0.131306251306825	0.400316565487049	1	1	0.810232896843423	Ambig	P1	0.0963782121243776	Conserved/Ambiguous	NA	-0.131053478070105	47.7013162136733
chrX	7736860	7737860	chrX_7736860_7737860	55.0756693317107	56.6234002058944	59.5530692427432	71.071961421715	58.5615147471916	50.2204559384701	62.1509270522916	56.3643097212188	56.9993845465227	51.9859252299853	58.6178736433116	48.8709232939183	7736860	7737860	-0.0488809195118463	0.645334215358324	0.0956946685297941	0.383591469600533	-0.144869498320443	0.3419202065607	1	1	0.769615771875931	Ambig	Ambig	0.51080086553231	Conserved/Ambiguous	NA	-0.14457558804164	39.8279295553768
chrX	7768236	7769236	chrX_7768236_7769236	17.0444702984452	15.6202483326605	19.1460334761716	14.3204698387038	21.4450617384082	18.5855230638432	18.2892050961171	20.0590631654926	14.8618027191854	14.254205304996	20.9243548954606	15.9886353986276	7768236	7769236	-0.0476158999871441	0.804695175587789	0.038903827123931	0.84538448106203	-0.0870899863033615	0.750332463491945	1	1	0.945078853437871	Ambig	Ambig	1.22393871007755	Conserved/Ambiguous	NA	-0.0865197271110751	31.017959394642
chrX	7888565	7889565	chrX_7888565_7889565	48.4665890119054	48.3251432791685	45.6388007280836	35.5359807108575	37.2539213532604	40.3345394151492	50.0120741123909	46.914998973838	39.5149107592458	28.6481577208252	38.1387177881799	31.0722536992197	7888565	7889565	0.230207326460085	0.0670627162170655	0.332226003292696	0.0114613980548625	-0.101982708186515	0.575280748196072	1	0.285639831231346	0.895179897733058	P1	P1	0.692923865617072	Conserved/Ambiguous	NA	-0.102018676832611	76.5066375014261
chrX	7892552	7893552	chrX_7892552_7893552	12.1746216417466	14.3999164316714	16.3631797732397	16.972408697723	12.5096193474048	8.69960654052237	18.6129078411811	22.7115012700205	18.3586974766407	10.7605275341636	17.6595619330483	14.7819459345802	7892552	7893552	0.117110778871598	0.601970492427765	0.322996989297873	0.104355363103437	-0.206488913603463	0.488264840150309	1	1	0.85986607519355	Ambig	P1	0.362575450397145	Conserved/Ambiguous	NA	-0.205886210426275	61.0715162565837
chrX	7893530	7894530	chrX_7893530_7894530	28.1755529423278	36.8540234098709	37.7354962117569	24.3978375029768	21.5825300828852	23.7261996559701	34.63619372185	32.1608120174013	36.5425502154087	19.1453541841613	22.853550736886	24.4354616469592	7893530	7894530	0.388012922564743	0.011420381498855	0.441685334884701	0.00433423095916332	-0.0535638776175994	0.806460940302281	0.362280895131173	0.120964552492304	0.960735144348634	P1	P1	0.878482693264043	Conserved/Ambiguous	NA	-0.053672412319958	89.164919167443
chrX	7900561	7901561	chrX_7900561_7901561	54.8437717766298	47.8370105187729	58.5512419096877	65.2376959318728	46.0518953997868	41.1254127370148	58.2664941115234	51.2252108936959	49.4810608179936	40.2471679199886	41.2551110704826	48.5692509279065	7900561	7901561	0.0561026494104653	0.621956353460348	0.200494254762727	0.0897611211519881	-0.144442821287031	0.375683703341892	1	1	0.795311413972963	Ambig	P1	0.279821730936178	Conserved/Ambiguous	NA	-0.144391605352262	58.1335096474758
chrX	7901379	7902379	chrX_7901379_7902379	31.0742723808389	40.0268863524426	33.7281868795349	51.4476138649728	30.1055674404576	36.7756094667537	34.959896466914	34.9790275034623	29.7236054383707	28.7879048316585	36.0611222666448	31.8264346142493	7901379	7902379	-0.120951885153009	0.365925117873814	0.0302688707879375	0.834705001935284	-0.151675441301801	0.437246343102871	1	1	0.831755690187671	Ambig	Ambig	3.9959166630428	Conserved/Ambiguous	NA	-0.151220755940946	16.6780169938606
chrX	7908430	7909430	chrX_7908430_7909430	35.828172259997	51.9861389821358	63.894321019317	31.8232663082306	32.3050609520893	35.5892994839552	32.5321258789339	31.8292572543353	33.0456554579533	27.3904337233256	26.7119424197369	22.4745912678822	7908430	7909430	0.419491424648353	0.000968105543940382	0.240422387509622	0.114996119331823	0.179616843517523	0.370391956748649	0.0459495578351108	1	0.79202723394624	P1	P1	1.7448101609571	Conserved/Ambiguous	NA	0.179069037138731	57.3128253363369
chrX	7919908	7920908	chrX_7919908_7920908	36.7557624803206	41.9794173940252	46.0840573205527	35.0055929390537	37.5288580422143	33.612116179291	40.4628431330023	39.1234620417872	43.7111844681922	29.3468932749917	35.9127225865352	41.0274417776104	7919908	7920908	0.161871241131671	0.221060943728858	0.148281840450375	0.263785023448699	0.0134950223266913	0.944833561080121	1	1	0.989068677778519	P1	P1	1.0916457513612	Conserved/Ambiguous	NA	0.013589400681296	91.6048084969943
chrX	7935395	7936395	chrX_7935395_7936395	123.833294413194	153.761819524627	113.985687672092	107.138329904376	116.023282738567	137.611958004627	100.833405087442	87.1989026863561	111.900632238572	77.4198994016448	87.2590119044739	105.434491921139	7935395	7936395	0.081852217871896	0.263368325325787	0.104610803829569	0.213408069723637	-0.0226893877440894	0.836193021660901	1	1	0.968223498765254	Ambig	Ambig	0.782445166994882	Conserved/Ambiguous	NA	-0.022758585957673	82.1318246121074
chrX	7958773	7959773	chrX_7958773_7959773	17.3923166310665	21.2337750772104	26.4927672519119	14.3204698387038	20.3453149825924	21.7490163513059	31.2373148986778	24.3692750853505	27.6254685838975	12.0182515316633	15.8787657717325	12.5194031894914	7958773	7959773	0.143248606154373	0.433365003344932	0.722393791772796	8.21883481264025e-05	-0.580969870551343	0.0266266905884742	1	0.00318796191172048	0.218746914921801	P1	P1	0.19829711687144	Conserved/Ambiguous	NA	-0.579145185618423	55.5030471097184
chrX	7969202	7970202	chrX_7969202_7970202	179.372758855066	173.287129940453	198.918382685574	156.994780453938	162.899988205216	162.524467643395	186.614632529407	178.542239911037	183.76181950428	125.492905528298	157.600460276448	154.305415215057	7969202	7970202	0.133890363369368	0.0317672859946697	0.227021917582267	0.000380375823649182	-0.0930940967479784	0.296550093640824	0.829232163542762	0.0133212643643708	0.724863444525624	P1	P1	0.589768445246479	Conserved/Ambiguous	NA	-0.093131554212899	70.9103406904534
