Gene	P_est.mean_RNA	P_p_value_RNA	H_est.mean_RNA	H_p_value_RNA	H_P_est_RNA	H_P_p_value_RNA	P_qvalue_RNA	H_qvalue_RNA	P_H_qvalue_RNA	Direction_parent_RNA	Direction_hybrid_RNA	P_H_ratio_RNA	Regulatory_class_RNA	perc_cis_RNA	chrom	start	end	Paste_locus	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	perc_cis	class	beg_first_exon	div_category	distance_to_exon1
CG5851	0.0101080849758466	0.641052164300358	0.054445108079414	0.020887524715452	-0.0443294596132589	0.163898023316345	1	0.275053810799373	0.235628940432063	Ambig	Ambig	0.185656440631964	Conserved/Ambiguous	55.1163529551325	chr3R	17391093	17392093	chr3R_17391093_17392093	0.304179086165808	0.00265111823637457	0.125067207802436	0.148861173188439	0.17913991874934	0.180890255716894	0.0657513935857684	1	0.39406385821588	Ambig	P1	2.4321250270999	Conserved/Ambiguous	41.116307297426	start	0	AccC_ExpC	17392093
CG5857	0.374782878001648	5.92371448839637e-11	0.541978461707751	5.42998635120586e-11	-0.167176410772228	3.12011453320604e-05	1.67655476103736e-09	1.73510012507653e-09	0.000112552424258823	P1	P1	0.691508804281121	Cis_+_Trans,same	76.42389977646	chr3R	23923898	23924898	chr3R_23923898_23924898	0.508592589322579	3.2765549740819e-10	1.00261118578727	1.63458870525434e-11	-0.494219211828797	7.12360676169421e-05	2.39899570270506e-08	8.83595136993688e-10	0.00090584318967598	P1	P1	0.507268018282902	Cis_+_Trans,same	66.9912624803345	start	0	AccD_ExpD_S	23924898
CG5861	-0.234902545077479	0	-0.307411730104557	0	0.0725483840354578	0.103422987806692	0	0	0.160254163400835	Ambig	Ambig	0.764130064254815	Cis	80.9146635157069	chr2L	16306798	16307798	chr2L_16306798_16307798	-0.20815298287101	0.139335376533127	-0.575384300814294	2.35076716736948e-06	0.367670633382874	0.0519501405802195	1	7.25840045996257e-05	0.173279764298467	P2	P2	0.361763403305283	Conserved/Ambiguous	61.0412441046419	end	0	AccC_ExpD	16307798
CG5862	-0.0182533806541159	0.622171879965283	0.130540109054628	0.000299278487825133	-0.148837702349754	0.00407089889536705	1	0.00502079465887993	0.00925574091659933	Ambig	Ambig	0.13982967216978	Compensatory	46.7326915317519	chr3R	21214578	21215578	chr3R_21214578_21215578	0.0255232611268441	0.737021554358688	-0.0255127661136287	0.754217701533137	0.0511273042704715	0.648719192709734	1	1	0.818818882446254	Ambig	Ambig	1.00041136320416	Conserved/Ambiguous	33.3287632577186	start	0	AccC_ExpC	21215578
CG5864	0.223898195776791	6.24034466647498e-11	0.181088040665137	4.357680213791e-07	0.0427930502707163	0.393595535762658	1.67655476103736e-09	9.43321830237208e-06	0.486322303586442	Ambig	P1	1.23640520353753	Cis	80.8796337267798	chr3R	23958150	23959150	chr3R_23958150_23959150	0.11546711952944	0.111595349752037	0.117160438381444	0.0915421950601592	-0.00175206942701452	0.983691471996766	1	1	0.99182056400136	Ambig	Ambig	0.985547008227376	Conserved/Ambiguous	98.5752921140911	start	0	AccC_ExpD	23959150
CG5871	0.406836666466035	6.19364734425378e-11	0.444421742781665	6.13404739965478e-11	-0.0375941770775749	0.185615094300917	1.67655476103736e-09	1.73510012507653e-09	0.261242671148139	P1	P1	0.915429258522811	Cis	92.2023766414717	chr3R	21218576	21219576	chr3R_21218576_21219576	0.14604202051696	0.13996626941114	0.243654088823536	0.00587910537289676	-0.0976175638206722	0.460813695238384	1	0.115654593724704	0.688789255876564	Ambig	P1	0.599382596951736	Conserved/Ambiguous	71.3970851585614	start	0	AccC_ExpD	21219576
CG5871	0.406836666466035	6.19364734425378e-11	0.444421742781665	6.13404739965478e-11	-0.0375941770775749	0.185615094300917	1.67655476103736e-09	1.73510012507653e-09	0.261242671148139	P1	P1	0.915429258522811	Cis	92.2023766414717	chr3R	21222343	21223343	chr3R_21222343_21223343	-0.0728080006219773	0.613290955375601	0.024908255791115	0.87461510558446	-0.0980995018674322	0.64132482413137	1	1	0.816448690050569	Ambig	Ambig	2.92304693000417	Conserved/Ambiguous	20.3126237514692	end	0	AccC_ExpD	21223343
CG5874	0.219360097138695	6.54433592213177e-11	0.303903874850522	6.31773905530972e-11	-0.084528383433885	0.0114239156270117	1.67655476103736e-09	1.73510012507653e-09	0.023240675670358	P1	P1	0.721807503265924	Cis_+_Trans,same	78.2354772505011	chr3R	21223203	21224203	chr3R_21223203_21224203	-0.0097593869702787	0.856332324128346	0.0501501298845718	0.386488374021157	-0.0599614125592512	0.449356207864281	1	1	0.678898501530105	Ambig	Ambig	0.194603423615082	Conserved/Ambiguous	45.5663191462966	start	0	AccC_ExpD	21224203
CG5876	0.0160304304662823	0.700554566491719	-0.118573332501799	0.001766856256606	0.134651175360791	0.0166069704450287	1	0.0272102674988655	0.0324033104065929	Ambig	Ambig	0.135194230676102	Compensatory	46.8341467784574	chr2L	16299358	16300358	chr2L_16299358_16300358	-0.719032842541562	0	-0.578541121126747	0	-0.140432539985924	0.207500197798642	0	0	0.43204311375985	P2	P2	1.24283791814348	Cis	80.4610146988252	end	0	AccD_ExpC	16300358
CG5886	0.0686656903488744	0.00821702482405442	0.0929298455714279	0.000520178684644284	-0.0242487447531686	0.513806935366388	0.109570566127063	0.0085346456000202	0.601202893518107	Ambig	P1	0.738898143289138	Conserved/Ambiguous	79.2957360802042	chr3R	25851131	25852131	chr3R_25851131_25852131	0.354696530423079	1.39113845507852e-08	0.335721690586886	9.05591176738288e-08	0.0189318306541034	0.835339463758245	8.83955793401879e-07	3.1953565360841e-06	0.922070433987902	P1	P1	1.05651955285648	Cis	94.650401622604	start	0	AccD_ExpC	25852131
CG5889	0.31299515388116	5.58148316992277e-11	0.336957241799227	5.32101186287623e-11	-0.0239103022102393	0.711541260701079	1.67655476103736e-09	1.73510012507653e-09	0.774940739747346	Ambig	Ambig	0.928886858789209	Cis	93.3608189018758	chr3R	27151161	27152161	chr3R_27151161_27152161	0.107961532802852	0.0306286356424291	0.0901189358634892	0.087386560796269	0.0178698612070228	0.807717061098545	0.563367332425585	1	0.908551176205215	P1	P1	1.19798943216984	Conserved/Ambiguous	83.4731904261261	start	0	AccC_ExpD	27152161
CG5889	0.31299515388116	5.58148316992277e-11	0.336957241799227	5.32101186287623e-11	-0.0239103022102393	0.711541260701079	1.67655476103736e-09	1.73510012507653e-09	0.774940739747346	Ambig	Ambig	0.928886858789209	Cis	93.3608189018758	chr3R	27157103	27158103	chr3R_27157103_27158103	-0.937596314255136	1.20663574909585e-07	-0.707770637802868	0.000163848572102943	-0.230321217751176	0.39852732419544	6.42552714461896e-06	0.00410844794081664	0.643204078966362	P2	P2	1.32471773223839	Cis	75.48777944644	end	0	AccD_ExpD_O	27158103
CG5899	-0.0561008300573666	0.270680004893688	-0.284068931431809	0	0.227971524355773	0.000888275455600935	1	0	0.00238431832819198	P1	Ambig	0.197490199912389	Compensatory	55.4782004486963	chr2L	9912108	9913108	chr2L_9912108_9913108	-0.38178414693016	7.92841237107211e-09	-0.640423468188197	0	0.258653981004358	0.00554183824075566	4.77753265315936e-07	0	0.032143706440726	P2	P2	0.59614328002416	Cis_+_Trans,same	71.2323405779765	end	0	AccD_ExpC	9913108
CG5903	0.212631330623344	6.60000319553503e-11	0.517159228217164	5.84585987697549e-11	-0.304518730020792	0	1.67655476103736e-09	1.73510012507653e-09	0	P1	P1	0.411152540691117	Cis_+_Trans,same	62.9387040361307	chr3R	16145184	16146184	chr3R_16145184_16146184	0.497754898551012	0.000936738764404734	0.32832076917088	0.0630284363125401	0.170178356664106	0.470242771512274	0.0258616444485043	0.949987949608201	0.697746338923571	P1	P1	1.51606278155357	Conserved/Ambiguous	65.9603290950299	start	0	AccD_ExpD_S	16146184
CG5903	0.212631330623344	6.60000319553503e-11	0.517159228217164	5.84585987697549e-11	-0.304518730020792	0	1.67655476103736e-09	1.73510012507653e-09	0	P1	P1	0.411152540691117	Cis_+_Trans,same	62.9387040361307	chr3R	16146355	16147355	chr3R_16146355_16147355	-0.0992898054880891	0.0843229175240987	-0.0847882845244806	0.151886437995045	-0.0144776957357715	0.858751937337095	1	1	0.936878960108954	Ambig	P2	1.17103213073525	Conserved/Ambiguous	85.3947533764198	end	0	AccC_ExpD	16147355
CG5903	0.212631330623344	6.60000319553503e-11	0.517159228217164	5.84585987697549e-11	-0.304518730020792	0	1.67655476103736e-09	1.73510012507653e-09	0	P1	P1	0.411152540691117	Cis_+_Trans,same	62.9387040361307	chr3R	16146242	16147242	chr3R_16146242_16147242	-0.114154910998405	0.0591640174843537	-0.0883797993333624	0.153500669832746	-0.0257390903378745	0.76455477778501	0.987714001968681	1	0.888265187524401	Ambig	P2	1.2916403053578	Conserved/Ambiguous	77.4209349036217	end	0	AccC_ExpD	16147242
CG5904	0.0164388402995427	0.712474221822638	0.243653394607026	2.52252107640417e-07	-0.227230833491734	0.000452899463710521	1	5.55064877886264e-06	0.00129187715878083	Ambig	P1	0.0674681357345992	Compensatory	51.7455892185313	chr3L	16004692	16005692	chr3L_16004692_16005692	0.262536676872987	0.00886056233125129	0.117632503765662	0.190811736906762	0.144905236398149	0.284340679211625	0.192358667006159	1	0.521433767680317	Ambig	P1	2.23183787192009	Conserved/Ambiguous	44.8061220118862	start	0	AccC_ExpC	16005692
CG5913	0.317045074256591	6.14655853093974e-11	0.360648302572568	6.01128204658462e-11	-0.0435843580214689	0.257213173049918	1.67655476103736e-09	1.73510012507653e-09	0.343647952069403	P1	Ambig	0.879097647195488	Cis	89.21383718198	chr3R	25892994	25893994	chr3R_25892994_25893994	0.922755163650305	2.10901672037995e-11	1.18234642177421	1.31716272135629e-11	-0.259587425005563	0.0341419072118916	2.14682545585011e-09	7.30854228391905e-10	0.123858461481615	P1	P1	0.780443993957062	Cis	81.9970542594984	start	0	AccD_ExpD_S	25893994
CG5915	0.93075415367487	4.58215667025965e-11	1.10332354066633	4.43893870122247e-11	-0.172609879024599	3.8513338735946e-06	1.67655476103736e-09	1.73510012507653e-09	1.64627826562035e-05	P1	P1	0.843591312402126	Cis_+_Trans,same	86.4746184220762	chr3R	23992507	23993507	chr3R_23992507_23993507	1.00992545330428	1.93205488534019e-11	1.69715464130341	1.08004648157489e-11	-0.687362766739133	0	2.03627617007618e-09	6.08835880316684e-10	0	P1	P1	0.595069788412834	Cis_+_Trans,same	71.177912735629	start	0	AccD_ExpD_S	23993507
CG5915	0.93075415367487	4.58215667025965e-11	1.10332354066633	4.43893870122247e-11	-0.172609879024599	3.8513338735946e-06	1.67655476103736e-09	1.73510012507653e-09	1.64627826562035e-05	P1	P1	0.843591312402126	Cis_+_Trans,same	86.4746184220762	chr3R	23992678	23993678	chr3R_23992678_23993678	1.01907327588151	1.88488295361357e-11	1.71898609880484	1.03379792376136e-11	-0.700054217237338	0	2.00523030512906e-09	5.85681724199406e-10	0	P1	P1	0.592833924945665	Cis_+_Trans,same	71.0648172754866	start	0	AccD_ExpD_S	23993678
CG5915	0.93075415367487	4.58215667025965e-11	1.10332354066633	4.43893870122247e-11	-0.172609879024599	3.8513338735946e-06	1.67655476103736e-09	1.73510012507653e-09	1.64627826562035e-05	P1	P1	0.843591312402126	Cis_+_Trans,same	86.4746184220762	chr3R	23994952	23995952	chr3R_23994952_23995952	0.782092286133491	1.42727495408148e-11	1.46369717624087	4.25100791304138e-12	-0.682247447535349	9.29263184561435e-05	1.40386613876912e-09	2.52177095792437e-10	0.00119888587794362	P1	P1	0.534326566197316	Cis_+_Trans,same	68.2280224869399	end	0	AccD_ExpD_S	23995952
CG5915	0.93075415367487	4.58215667025965e-11	1.10332354066633	4.43893870122247e-11	-0.172609879024599	3.8513338735946e-06	1.67655476103736e-09	1.73510012507653e-09	1.64627826562035e-05	P1	P1	0.843591312402126	Cis_+_Trans,same	86.4746184220762	chr3R	23994752	23995752	chr3R_23994752_23995752	0.768319226067201	1.41007154266303e-10	1.42706654490534	3.82898396493361e-12	-0.65945146181734	0.000321206567214016	9.45201312651639e-09	2.28563027106891e-10	0.00333902907877543	P1	P1	0.538390608910368	Cis_+_Trans,same	68.417732268024	end	0	AccD_ExpD_S	23995752
CG5916	0.146935329783537	0.00455050242493754	0.142628970496306	0.0107733592486526	0.00435685896914194	0.956738046904125	0.0626226076081322	0.148744148078349	0.973618749949572	P1	Ambig	1.03019273905046	Conserved/Ambiguous	97.0692145356906	chr3R	16146528	16147528	chr3R_16146528_16147528	-0.118311983549239	0.0318340679041003	-0.0914216795298417	0.11164031506215	-0.0268635606538506	0.734237588354541	0.581758098838152	1	0.871442157183848	Ambig	P2	1.29413487214069	Conserved/Ambiguous	77.2716987639666	start	0	AccC_ExpC	16147528
CG5935	-0.0423812382152324	0.0744170048933688	0.0241081006952061	0.325032234096048	-0.0665064973609045	0.0507084915402003	0.851263189779549	1	0.0858590257446551	Ambig	Ambig	1.75796669970189	Conserved/Ambiguous	26.6101346794618	chr2R	16855719	16856719	chr2R_16855719_16856719	-0.393541064453887	0.0220448544520282	0.0459132975105757	0.790096276451284	-0.441077361072929	0.0686926223879203	0.425244427556864	1	0.205549110212459	P2	Ambig	8.57139621398874	Conserved/Ambiguous	9.4594884134296	start	0	AccC_ExpC	16856719
CG5935	-0.0423812382152324	0.0744170048933688	0.0241081006952061	0.325032234096048	-0.0665064973609045	0.0507084915402003	0.851263189779549	1	0.0858590257446551	Ambig	Ambig	1.75796669970189	Conserved/Ambiguous	26.6101346794618	chr2R	16856141	16857141	chr2R_16856141_16857141	-0.0111370211855871	0.883913206557603	0.237901737612069	0.00294403458949855	-0.249254500465866	0.0254057846007865	1	0.0618037070572712	0.0990061637897573	Ambig	P1	0.0468135344338994	Conserved/Ambiguous	48.8564289407328	start	0	AccC_ExpC	16857141
CG5941	0.0537727612185992	0.0942411785073378	0.124323466123598	6.53766477824061e-05	-0.070533937665705	0.114022676521454	1	0.00117746915477738	0.173586761271467	P1	Ambig	0.432523021560067	Conserved/Ambiguous	63.7967902402798	chrX	6037391	6038391	chrX_6037391_6038391	0.270100716555697	0.000477105111611305	0.535084223657127	3.26086270876754e-11	-0.265021888212444	0.0163901365909165	0.0141005741340533	1.55479559037738e-09	0.0718395064337302	Ambig	P1	0.504781685973932	Cis	66.8798656770978	start	0	AccD_ExpC	6038391
CG5946	-0.011017940688315	0.711931992769863	0.0774557722146868	0.0118504632036268	-0.0884974855689862	0.0393253730554259	1	0.162729036428087	0.0687496770082446	Ambig	Ambig	0.142248154957079	Conserved/Ambiguous	46.6799328399952	chr3L	11821775	11822775	chr3L_11821775_11822775	0.152027753104666	0.0876284318838711	0.258542386498931	0.00141547853317884	-0.106503746326734	0.375501355155011	1	0.0304737562061316	0.620358480435956	Ambig	P1	0.588018681050175	Conserved/Ambiguous	70.8224667408319	end	0	AccC_ExpC	11822775
CG5946	-0.011017940688315	0.711931992769863	0.0774557722146868	0.0118504632036268	-0.0884974855689862	0.0393253730554259	1	0.162729036428087	0.0687496770082446	Ambig	Ambig	0.142248154957079	Conserved/Ambiguous	46.6799328399952	chr3L	11819456	11820456	chr3L_11819456_11820456	0.089095740829638	0.307623348219346	0.0270988541614777	0.752436818295469	0.0619646605458419	0.612880780643957	1	1	0.798933506013403	Ambig	Ambig	3.28780472778409	Conserved/Ambiguous	30.4154316571586	end	0	AccC_ExpC	11820456
CG5946	-0.011017940688315	0.711931992769863	0.0774557722146868	0.0118504632036268	-0.0884974855689862	0.0393253730554259	1	0.162729036428087	0.0687496770082446	Ambig	Ambig	0.142248154957079	Conserved/Ambiguous	46.6799328399952	chr3L	11821705	11822705	chr3L_11821705_11822705	0.140839348057843	0.109596610985386	0.254065504461781	0.00157512036368387	-0.113213198783253	0.341509061929541	1	0.0336073378863429	0.590877250509469	Ambig	P1	0.55434266196901	Conserved/Ambiguous	69.1726852341107	end	0	AccC_ExpC	11822705
CG5954	0.217014879961525	6.32152467339136e-11	0.109749757033863	0.000745144239385684	0.107246118781706	0.0201470777238185	1.67655476103736e-09	0.0120080655263484	0.038448423165842	P1	Ambig	1.97736091474504	Conserved/Ambiguous	50.5724570837358	chr3R	27272773	27273773	chr3R_27272773_27273773	0.307773937329762	0.029422512492455	0.195118325824573	0.158847658828501	0.112658026956717	0.572511244482787	0.542608885165948	1	0.775871878120914	P1	P1	1.57737073659844	Conserved/Ambiguous	63.3966369983807	end	0	AccC_ExpD	27273773
CG5969	-0.288562251891512	8.15275180698904e-10	-0.0407177719553082	0.401550326781176	-0.2478578002742	0.000310259665351253	1.97387189376291e-08	1	0.000917374257008381	P2	P2	7.08688707742255	Trans	14.1105677157719	chr3L	20473282	20474282	chr3L_20473282_20474282	0.0738186202178108	0.630458106776468	0.00936884779976039	0.955745324549312	0.0644710248377827	0.772768708721912	1	1	0.889443349362276	Ambig	Ambig	7.87915673255987	Conserved/Ambiguous	12.6917135163411	start	0	AccC_ExpD	20474282
CG5969	-0.288562251891512	8.15275180698904e-10	-0.0407177719553082	0.401550326781176	-0.2478578002742	0.000310259665351253	1.97387189376291e-08	1	0.000917374257008381	P2	P2	7.08688707742255	Trans	14.1105677157719	chr3L	20474291	20475291	chr3L_20474291_20475291	0.101399696031439	0.452233645381519	0.0693730962175023	0.623931059465143	0.0319558520696211	0.871707124507356	1	1	0.944119261566045	Ambig	Ambig	1.4616573507621	Conserved/Ambiguous	68.4154873560895	end	0	AccC_ExpD	20475291
CG5970	0.204925080229124	6.3853409364275e-11	0.315546404554783	5.86452818871516e-11	-0.110596063368731	0.0198494157063027	1.67655476103736e-09	1.73510012507653e-09	0.037978377528618	P1	P1	0.649429298737411	Cis_+_Trans,same	74.0427731080753	chr2R	13483011	13484011	chr2R_13483011_13484011	0.128385750084584	0.0411119171752159	0.26030328752585	9.54736510414442e-05	-0.131892068813163	0.150312465830115	0.725764492279721	0.0025261797605828	0.347722457034269	P1	P1	0.493216014691456	Conserved/Ambiguous	66.3665136973984	start	0	AccC_ExpD	13484011
CG5970	0.204925080229124	6.3853409364275e-11	0.315546404554783	5.86452818871516e-11	-0.110596063368731	0.0198494157063027	1.67655476103736e-09	1.73510012507653e-09	0.037978377528618	P1	P1	0.649429298737411	Cis_+_Trans,same	74.0427731080753	chr2R	13484891	13485891	chr2R_13484891_13485891	0.164757238134949	0.026264822886328	0.0900835519268663	0.219972885120141	0.0746323797691548	0.476046783643615	0.492802959960142	1	0.703765006180721	P1	Ambig	1.82893807593983	Conserved/Ambiguous	54.6765367923204	end	0	AccC_ExpD	13485891
CG5971	0.0309750759932245	0.314163851262608	-0.0393652474890187	0.222537663243878	0.0703668510802064	0.115162071737468	1	1	0.17523117705732	Ambig	Ambig	0.786863489220163	Conserved/Ambiguous	35.8826330700477	chr3L	8633569	8634569	chr3L_8633569_8634569	-0.0582911557405478	0.444689183509183	-0.00720394563823297	0.926877109375371	-0.051068006059748	0.644810034779221	1	1	0.818852858859126	Ambig	Ambig	8.0915596352065	Conserved/Ambiguous	12.358556880048	end	0	AccC_ExpC	8634569
CG5974	-0.0216905464045161	0.426233497058853	-0.0496661958970223	0.0833582815525871	0.0279624907741896	0.48283747413845	1	0.973378607309599	0.571940517727027	Ambig	P2	0.436726550378233	Conserved/Ambiguous	63.9683351778251	chr3R	27252682	27253682	chr3R_27252682_27253682	-0.00520493998588997	0.906577276256819	0.156037374904348	0.00113982920351133	-0.161299658653009	0.0145355392792026	1	0.0249617618462295	0.0683359119359915	Ambig	P1	0.0333570081468022	Conserved/Ambiguous	49.1797552517056	end	0	AccC_ExpC	27253682
CG5977	0.0144793731042391	0.734119950839265	0.194313208670307	2.70791785809301e-06	-0.179837395788075	0.00236524553616491	1	5.57620660909734e-05	0.0057536153749801	Ambig	Ambig	0.0745156399985468	Compensatory	51.9349842965873	chr3R	24037714	24038714	chr3R_24037714_24038714	0.538420798300346	4.03591225561367e-11	0.462916887937556	4.56150554390588e-11	0.0754435082713256	0.336072308907569	3.35643328400812e-09	2.04084107492333e-09	0.578026484094464	P1	P1	1.16310467889643	Cis	85.976784217635	start	0	AccD_ExpC	24038714
CG5986	-0.817290866788692	0	-0.868076047699941	0	0.0507480811427412	0.328853450771703	0	0	0.420738973781444	P2	P2	0.941496852671134	Cis	94.473030384794	chr3R	24047289	24048289	chr3R_24047289_24048289	0.144446271034388	0.0253790997145284	0.213132926830073	0.00114964275401126	-0.0686416713577161	0.454803882238269	0.479911326826459	0.0259124035539297	0.683167615003143	Ambig	P1	0.677728557397198	Conserved/Ambiguous	75.6274368318481	start	0	AccC_ExpD	24048289
